Error category,Source sentence,Target sentence,Reference
L,"The guide contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at different levels and receiving various services.","该指南包含八个章节，强调了营养摄入的重要性，以及对不同程度肿瘤患者和接受各种服务的营养支持。",""
L,"The guide contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at different sites and receiving various services.","该指南包含八个章节，强调了营养摄入的重要性、对不同部位肿瘤患者的营养支持以及接受各种服务。",""
L,"The guide contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at different periods and receiving various services.","该指南包含八个章节，强调了营养摄入的重要性、不同时期肿瘤患者的营养支持以及接受各种服务。",""
L,"The guide contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at different phases and receiving medical services.","该指南包含八个章节，强调了营养摄入的重要性、不同阶段肿瘤患者的营养支持以及接受医疗服务。",""
L,"The guide contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at different phases and receiving various nutrients.","该指南包含八个章节，强调了营养摄入的重要性、对不同阶段肿瘤患者的营养支持以及接受各种营养素。",""
L,"The guide contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at different phases and receiving various benefits.","该指南包含八个章节，强调了营养摄入的重要性，以及对处于不同阶段的肿瘤患者的营养支持以及获得各种益处。",""
N,"The NHS is setting up coronavirus vaccination centres across the UK in preparation for any jab being received, Health Secretary Matt Hancock has said.","卫生大臣马特汉考克表示，NHS 正在英国各地建立冠状病毒疫苗接种中心，为接受任何疫苗接种做准备。","卫生大臣马特汉考克表示，「NHS」 正在英国各地建立冠状病毒疫苗接种中心，为接受任何疫苗接种做准备。"
O,"The UK is setting up coronavirus vaccination centres across the UK in preparation for any jab being received, Health Secretary Matt Hancock has said.","英国卫生大臣马特汉考克表示，英国正在全英国建立冠状病毒疫苗接种中心，为接受任何疫苗接种做准备。","「英国」卫生大臣马特汉考克表示，英国正在全英国建立冠状病毒疫苗接种中心，为接受任何疫苗接种做准备。"
U,"Mass testing is being touted as a way of getting us much closer to a normal life and even of avoiding it in the future.","大规模检测被吹捧为让我们更接近正常生活甚至在未来避免这种生活的一种方式。","大规模检测【正在】被吹捧为让我们更接近正常生活甚至在未来避免这种生活的一种方式。"
U,"Mass testing is being touted as a way of getting us physically closer to a normal life and even of avoiding it in the future.","大规模检测被吹捧为让我们的身体更接近正常生活，甚至在未来避免这种生活的一种方式。",""
U,"Mass testing is being touted as a way of getting us much closer to a good life and even of avoiding it in the future.","大规模检测被吹捧为让我们更接近美好生活，甚至在未来避免美好生活的一种方式。",""
U,"Mass testing is being touted as a way of getting us much closer to a social life and even of avoiding it in the future.","大规模检测被吹捧为让我们更接近社交生活，甚至在未来避免社交生活的一种方式。",""
U,"Mass testing is being touted as a way of getting us much closer to a happy life and even of avoiding it in the future.","大规模检测被吹捧为让我们更接近幸福生活，甚至在未来避免幸福生活的一种方式。",""
U,"Mass testing is being touted as a way of getting us much closer to a real life and even of avoiding it in the future.","大规模检测被吹捧为让我们更接近现实生活，甚至在未来避免这种生活的一种方式。",""
U,"Mass testing is being touted as a way of getting us much closer to a normal life and even of avoiding it in the meantime.","大规模检测被吹捧为让我们更接近正常生活甚至同时避免这种生活的一种方式。",""
U,"Mass testing is being touted as a way of getting us much closer to a normal life and even of avoiding it in the end.","大规模检测被吹捧为让我们更接近正常生活甚至最终避免这种生活的一种方式。",""
U,"Mass testing is being touted as a way of getting us much closer to a normal life and even of avoiding it in the extreme.","大规模检测被吹捧为让我们更接近正常生活甚至极端避免这种生活的一种方式。",""
W,"We have also developed packaging and storage innovations to be fit for use for the range of locations where we believe this will take place.","我们还开发了包装和存储创新，以适用于我们认为会发生这种情况的各种地点。","我们还开发了包装和存储创新，以适用于我们认为会发生这种情况的「各种地点【地点范围】」。"
O; W,"We have already developed packaging and storage innovations to be fit for use for the range of locations where we believe this will take place.","我们已经开发出包装和存储创新产品，以适用于我们认为会发生这种情况的各种地点。","我们已经开发出包装和存储创新「产品」，以适用于我们认为会发生这种情况的「各种地点」。"
W,"We have also developed packaging and brand innovations to be fit for use for the range of locations where we believe this will take place.","我们还开发了包装和品牌创新，以适用于我们认为会发生这种情况的一系列地点。",""
W,"The relationship between source control and environmental protection is likely complementary and possibly synergistic, so that individual benefit exists with the community mask use.","源头控制和环境保护之间的关系可能是互补的，也可能是协同的，因此个人利益与社区口罩使用存在关联。","源头控制和环境保护之间的关系可能是互补的，也可能是协同的，因此个人利益与社区口罩使用「存在关联」。"
W,"The relationship between source control and personal utility is likely complementary and possibly synergistic, so that individual benefit exists with the community mask use.","源头控制和个人效用之间的关系可能是互补的，也可能是协同的，因此个人利益与社区面具的使用有关。","源头控制和个人效用之间的关系可能是互补的，也可能是协同的，因此个人利益与社区面具的使用「有关」。"
W,"The relationship between source control and personal responsibility is likely complementary and possibly synergistic, so that individual benefit exists with the community mask use.","源头控制和个人责任之间的关系可能是互补的，也可能是协同的，因此个人利益与社区口罩的使用有关。",""
U,"The relationship between source control and personal protection is likely complementary and also synergistic, so that individual benefit exists with the community mask use.","源头控制和个人防护之间的关系可能是互补和协同的，因此个人利益与社区口罩使用并存。","源头控制和个人防护之间的关系可能是互补「和【也是】」协同的，因此个人利益与社区口罩使用并存。"
U,"States in multiple states, including Nevada, Vermont and Illinois, have moved to ban antigen tests in nursing homes or prohibit their use.","包括内华达州、佛蒙特州和伊利诺伊州在内的多个州已采取行动禁止在疗养院进行抗原检测或禁止使用。","包括内华达州、佛蒙特州和伊利诺伊州在内的多个州【…】已采取行动禁止在疗养院进行抗原检测或禁止使用。"
U,"It also means that elective surgeries are being put off for things like knee replacements, for hip surgery or heart surgery in some countries.","这也意味着在一些国家，诸如膝关节置换术、髋关节手术或心脏手术等择期手术被推迟。","这也意味着在一些国家，诸如膝关节置换术、髋关节手术或心脏手术等择期手术【正在】被推迟。"
U,"It also means that elective surgeries are being put off for reasons like knee replacements, for hip surgery or heart surgery in some countries.","这也意味着在一些国家，由于膝关节置换、髋关节手术或心脏手术等原因，择期手术被推迟。","这也意味着在一些国家，由于膝关节置换、髋关节手术或心脏手术等原因，择期手术【…】被推迟。"
U,"It also means that elective surgeries are being put off for purposes like knee replacements, for hip surgery or heart surgery in some countries.","这也意味着一些国家出于膝关节置换术、髋关节手术或心脏手术等目的而推迟了择期手术。","这也意味着一些国家出于膝关节置换术、髋关节手术或心脏手术等目的「而推迟了【正在推迟】」择期手术。"
U,"It also means that elective surgeries are being put off for things like knee replacements, for hip surgery or heart surgery in some cases.","这也意味着在某些情况下，诸如膝关节置换术、髋关节手术或心脏手术等择期手术将被推迟。","这也意味着在某些情况下，诸如膝关节置换术、髋关节手术或心脏手术等择期手术「将【正在】」被推迟。"
U,"It also means that elective surgeries are being put off for things like knee replacements, for hip surgery or heart surgery in some places.","这也意味着一些地方的择期手术被推迟，比如膝关节置换术、髋关节手术或心脏手术。","这也意味着一些地方的择期手术【…】被推迟，比如膝关节置换术、髋关节手术或心脏手术。"
U,"It also means that elective surgeries are being put off for things like knee replacements, for hip surgery or heart surgery in some instances.","这也意味着在某些情况下，诸如膝关节置换术、髋关节手术或心脏手术等择期手术被推迟。",""
U,"It also means that elective surgeries are being put off for things like knee replacements, for hip surgery or heart surgery in some circumstances.","这也意味着在某些情况下，诸如膝关节置换术、髋关节手术或心脏手术等择期手术将被推迟。",""
L,"The concerns of state health officials were reportedly most evident in Nevada, where in early October the state approved antigen testing in all homes.","据报道，内华达州卫生官员的担忧最为明显，该州 10 月初批准在所有家庭进行抗原检测。","据报道，「内华达州」【州】卫生官员的担忧【在内华达州】最为明显，该州 10 月初批准在所有家庭进行抗原检测。"
L,"The concerns of state health officials were however most evident in Nevada, where in early October the state approved antigen testing in all homes.","然而，内华达州卫生官员的担忧最为明显，10 月初，该州批准在所有家庭进行抗原检测。",""
L,"The concerns of state health officials were perhaps most significant in Nevada, where in early October the state approved antigen testing in all homes.","内华达州卫生官员的担忧可能最为严重，该州 10 月初批准在所有家庭进行抗原检测。",""
L,"The concerns of state health officials were perhaps most evident in California, where in early October the state approved antigen testing in all homes.","加州卫生官员的担忧可能最为明显，该州在 10 月初批准了所有家庭的抗原检测。",""
L,"The concerns of state health officials were perhaps most evident in Pennsylvania, where in early October the state approved antigen testing in all homes.","宾夕法尼亚州卫生官员的担忧可能最为明显，该州 10 月初批准在所有家庭进行抗原检测。",""
L,"The concerns of state health officials were perhaps most evident in Texas, where in early October the state approved antigen testing in all homes.","德克萨斯州卫生官员的担忧可能最为明显，该州 10 月初批准在所有家庭进行抗原检测。",""
L,"The concerns of state health officials were perhaps most evident in Virginia, where in early October the state approved antigen testing in all homes.","弗吉尼亚州卫生官员的担忧可能最为明显，10 月初该州批准在所有家庭进行抗原检测。",""
U,"I also met more people and engaged in more discussions about the benefits of healthcare in China in one day than during the entire third quarter.","与整个第三季度相比，我在一天内会见了更多人，参与了更多有关中国医疗保健优势的讨论。","与整个第三季度相比，我在一天内【也】会见了更多人，参与了更多有关中国医疗保健优势的讨论。"
O,"I probably met more people and engaged in more discussions about the benefits of healthcare in China in one day than during the entire last quarter.","与上个季度的整个时间相比，一天之内我可能会见更多人并参与更多关于中国医疗保健优势的讨论。","与上个季度「的整个时间」相比，一天之内我可能会见更多人并参与更多关于中国医疗保健优势的讨论。"
U; W,"Those living under level four status would be advised to avoid any unnecessary travel out of the area, and to keep journeys within the area to an absolute minimum.","建议生活在四级以下的人避免任何不必要的出该地区的旅行，并尽量减少在该地区的旅行。","建议生活在四级【状态/地位】以下的人避免任何不必要的出该地区的旅行，并「尽量减少在该地区的旅行【将在该地区内的旅行保持在绝对最低限度】」。"
W,"Those living under category four status would be advised to avoid any unnecessary travel out of the area, and to keep journeys within the area to an absolute minimum.","建议生活在第四类身份下的人避免任何不必要的出境旅行，并将在该地区内的旅行保持在绝对最低限度。","建议生活在第四类身份下的人避免任何不必要的「出境」旅行，并将在该地区内的旅行保持在绝对最低限度。"
U; W,"Those living under level four status would be advised to avoid any direct travel out of the area, and to keep journeys within the area to an absolute minimum.","建议生活在四级以下的人避免直接离开该地区，并尽量减少在该地区的旅行。","建议生活在四级【状态/地位】以下的人避免【任何】直接离开该地区【的旅行】，并「尽量减少在该地区的旅行」。"
U,"Those living under level four status would be advised to avoid any significant travel out of the area, and to keep journeys within the area to an absolute minimum.","那些生活在四级以下的人将被建议避免在该地区外进行任何重大旅行，并将在该地区内的旅行保持在绝对最低限度。",""
U; W,"Those living under level four status would be advised to avoid any outward travel out of the area, and to keep journeys within the area to an absolute minimum.","建议生活在四级以下的人避免任何出境旅行，并将在该地区内的旅行保持在绝对最低限度。","建议生活在四级【状态/地位】以下的人避免任何「出境」旅行，并将在该地区内的旅行保持在绝对最低限度。"
U; W,"Those living under level four status would be advised to avoid any unnecessary travel out of the city, and to keep journeys within the area to an absolute minimum.","建议生活在四级以下的人避免任何不必要的出城旅行，并尽量减少在该地区的旅行。","建议生活在四级【状态/地位】以下的人避免任何不必要的出城旅行，并「尽量减少在该地区的旅行」。"
U; W,"Those living under level four status would be advised to avoid any unnecessary travel out of the country, and to keep journeys within the area to an absolute minimum.","建议生活在四级以下的人避免任何不必要的出国旅行，并尽量减少在该地区的旅行。",""
U; W,"Those living under level four status would be advised to avoid any unnecessary travel out of the region, and to keep journeys within the area to an absolute minimum.","建议生活在四级以下的人避免任何不必要的出境旅行，并尽量减少在该地区的旅行。","建议生活在四级以【状态/地位】下的人避免任何不必要的「出境」旅行，并「尽量减少在该地区的旅行」。"
U; W,"Those living under level four status would be advised to avoid any unnecessary travel out of the town, and to keep journeys within the area to an absolute minimum.","建议生活在四级以下的人避免任何不必要的出城旅行，并尽量减少在该地区的旅行。",""
U; W,"Those living under level four status would be advised to avoid any unnecessary travel out of the area, and to keep journeys within the region to an absolute minimum.","建议生活在四级以下的人避免任何不必要的出境旅行，并尽量减少在该地区的旅行。",""
U,"Those living under level four status would be advised to avoid any unnecessary travel out of the area, and to keep journeys within the community to an absolute minimum.","建议生活在四级以下的人避免任何不必要的外出旅行，并将社区内的旅行保持在绝对最低限度。",""
U; W,"Those living under level four status would be advised to avoid any unnecessary travel out of the area, and to keep journeys within the country to an absolute minimum.","建议生活在四级以下的人避免任何不必要的出境旅行，并将国内旅行保持在绝对最低限度。","建议生活在四级【状态/地位】以下的人避免任何不必要的「出境」旅行，并将国内旅行保持在绝对最低限度。"
U; W,"Those living under level four status would be advised to avoid any unnecessary travel out of the area, and to keep journeys within the city to an absolute minimum.","建议生活在四级以下的人避免任何不必要的外出旅行，并尽量减少在城市内的旅行。","建议生活在四级【状态/地位】以下的人避免任何不必要的外出旅行，并「尽量减少在城市内的旅行」。"
U; W,"Those living under level four status would be advised to avoid any unnecessary travel out of the area, and to keep journeys within the town to an absolute minimum.","建议生活在四级以下的人避免任何不必要的外出旅行，并尽量减少在城镇内的旅行。",""
U,"Any items which are determined for use will undergo a full series of safety checks, they will be absolutely safe for the public to use.","任何确定使用的物品都会经过一系列的安全检查，绝对安全供公众使用。","任何确定使用的物品都会经过一系列【完整】的安全检查，绝对安全供公众使用。"
U,"Any items which are determined for use will undergo a long series of safety checks, they will be absolutely safe for the public to use.","任何被确定使用的物品都会经过一系列的安全检查，绝对安全供公众使用。","任何被确定使用的物品都会经过一系列【长期】的安全检查，绝对安全供公众使用。"
L,"Any items which are determined for use will undergo a vigorous series of safety checks, they will be absolutely safe for the person to use.","任何被确定使用的物品都会经过一系列严格的安全检查，它们对使用人来说是绝对安全的。","任何被确定使用的物品都会经过一系列严格的安全检查，它们「对使用人来说」是绝对安全的。"
U,"Any items which are determined for use will undergo a vigorous series of safety checks, they will be absolutely safe for the operator to use.","任何确定使用的物品都会经过一系列严格的安全检查，对于操作者来说是绝对安全的。","任何确定使用的物品都会经过一系列严格的安全检查，对于操作者【使用】来说是绝对安全的。"
U,"Additionally, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of infection.","此外，每天一次，在医院或疗养院进行检测可以防止在感染风险最高的人群中爆发。","此外，每天一次，在医院或疗养院进行检测可以防止在感染风险最高的人群中「爆发【疾病/疫情】」。"
U,"Also, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of infection.","此外，每天一次，在医院或疗养院进行检测可以防止在感染风险最高的人群中爆发。",""
U,"Furthermore, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of infection.","此外，每天一次，在医院或疗养院进行检测可以防止在感染风险最高的人群中爆发。",""
U,"Alternatively, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of infection.","或者，每天一次，在医院或疗养院进行检测可以防止在感染风险最高的人群中爆发。",""
U,"Further, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of infection.","此外，每天一次，在医院或疗养院进行检测可以防止在感染风险最高的人群中爆发。",""
U,"Thus, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of infection.","因此，每天一次，在医院或疗养院进行检测可以防止在感染风险最高的人群中爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among patients who are at the highest risk of infection.","然而，每天一次，在医院或疗养院进行检测可以防止感染风险最高的患者爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among persons who are at the highest risk of infection.","但是，每天一次，在医院或疗养院进行检测可以防止在感染风险最高的人群中爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest level of infection.","然而，每天一次，在医院或疗养院进行检测可以防止在感染程度最高的人群中爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest stage of infection.","然而，每天一次，在医院或疗养院进行检测可以防止处于感染最高阶段的人群中爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of exposure.","但是，每天一次，在医院或疗养院进行检测可以防止在接触风险最高的人群中爆发。",""
L; U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of disease.","然而，每天一次，在医院或疗养院进行检测可以防止疾病在高危人群中爆发。","然而，每天一次，在医院或疗养院进行检测可以防止「疾病在高危人群中爆发」。"
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of mortality.","然而，每天一次，在医院或疗养院进行检测可以防止在死亡风险最高的人群中爆发。",""
L; U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of illness.","然而，每天一次，在医院或疗养院进行检测可以防止疾病在高危人群中爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of cancer.","然而，每天一次，在医院或疗养院进行检测可以防止在癌症风险最高的人群中爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of pneumonia.","然而，每天一次，在医院或疗养院进行检测可以防止在肺炎风险最高的人群中爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of suicide.","然而，每天一次，在医院或疗养院进行检测可以防止在自杀风险最高的人群中爆发。",""
W,"New coronavirus daily cases in the United States hit another record high Wednesday, with 140543 deaths and more expected before the end of the year.","周三，美国新冠病毒日均病例再创新高，死亡人数为 140543 人，预计年底前还会有更多人死亡。","周三，美国「新冠病毒【新的/新增 冠状病毒】」日均病例再创新高，死亡人数为 140543 人，预计年底前还会有更多人死亡。"
W,"New coronavirus daily deaths in the United States hit another record high Wednesday, with 140543 deaths and more expected before the end of the year.","周三，美国新冠病毒单日死亡人数再创历史新高，死亡人数为 140543 人，预计年底前还会有更多人死亡。","周三，美国「新冠病毒」单日死亡人数再创历史新高，死亡人数为 140543 人，预计年底前还会有更多人死亡。"
W,"New coronavirus daily counts in the United States hit another record high Wednesday, with 140543 deaths and more expected before the end of the year.","周三，美国新冠病毒每日计数再创历史新高，死亡人数为 140543 人，预计年底前还会有更多人死亡。",""
W,"New coronavirus daily fatalities in the United States hit another record high Wednesday, with 140543 deaths and more expected before the end of the year.","周三，美国新冠病毒每日死亡人数再创历史新高，死亡人数为 140543 人，预计年底前还会有更多人死亡。",""
W,"New coronavirus daily numbers in the United States hit another record high Wednesday, with 140543 deaths and more expected before the end of the year.","周三，美国新冠病毒日新增人数再创历史新高，死亡人数为 140543 人，年底前预计还会有更多人死亡。",""
W,"New coronavirus daily cases in the United States hit another record high Wednesday, with 140543 deaths and more expected before the end of the month.","周三，美国新冠病毒日均病例再创历史新高，死亡人数为 140543 人，预计月底前还会有更多人死亡。",""
W,"New coronavirus daily cases in the United States hit another record high Wednesday, with 140543 deaths and more expected before the end of the season.","周三，美国新冠病毒日均病例再创新高，死亡人数为 140543 人，预计本季结束前还会有更多人死亡。",""
U,"All over the world, many hospitals are already at their breaking point, with overwhelmed and overworked staff members and a massive surge of patients.","在世界各地，许多医院已经处于崩溃的边缘，工作人员不堪重负，工作过度，患者人数激增。","在世界各地，许多医院已经处于崩溃的边缘，工作人员不堪重负，工作过度，患者人数【大规模/大幅度】激增。"
U,"All over the world, public hospitals are already at their breaking point, with overwhelmed and overworked staff members and a massive surge of patients.","在世界各地，公立医院已经处于崩溃的临界点，工作人员不堪重负，工作过度，患者人数激增。",""
U,"All over the world, large hospitals are already at their breaking point, with overwhelmed and overworked staff members and a massive surge of patients.","在世界各地，大型医院已经处于崩溃的临界点，工作人员不堪重负，工作过度，患者人数激增。",""
U,"All over the world, many hospitals are nearly at their breaking point, with overwhelmed and overworked staff members and a massive surge of patients.","在世界各地，许多医院都快要崩溃了，工作人员不堪重负，工作过度，患者人数激增。","在世界各地，许多医院「都快要崩溃了【(已经)处于崩溃的边缘】」，工作人员不堪重负，工作过度，患者人数【…】激增。"
U,"All over the world, many hospitals are currently at their breaking point, with overwhelmed and overworked staff members and a massive surge of patients.","在世界各地，许多医院目前正处于崩溃的边缘，工作人员不堪重负，工作过度，患者人数激增。","在世界各地，许多医院目前正处于崩溃的边缘，工作人员不堪重负，工作过度，患者人数【…】激增。"
L; U,"All over the world, many hospitals are already at their breaking point, with young and overworked staff members and a massive surge of patients.","在世界各地，许多医院已经处于崩溃的边缘，年轻且过度劳累的工作人员以及大量的患者。","在世界各地，许多医院已经处于崩溃的边缘，「年轻且过度劳累的工作人员以及大量的患者」。"
W,"The report said since the start of the pandemic adverse trends in poverty, however, employment and mental health for children and young people had worsened.","报告说，自大流行开始以来，贫困方面出现了不利趋势，但儿童和年轻人的就业和心理健康状况却有所恶化。","报告说，自「大流行【病】」开始以来，贫困方面出现了不利趋势，但儿童和年轻人的就业和心理健康状况却有所恶化。"
W,"The government said since the start of the pandemic adverse trends in poverty, however, employment and mental health for children and young people had worsened.","政府表示，自大流行开始以来，贫困方面出现了不利趋势，然而，儿童和年轻人的就业和心理健康状况已经恶化。","政府表示，自「大流行」开始以来，贫困方面出现了不利趋势，然而，儿童和年轻人的就业和心理健康状况已经恶化。"
W,"The ministry said since the start of the pandemic adverse trends in poverty, however, employment and mental health for children and young people had worsened.","该部表示，自大流行开始以来，贫困方面出现了不利趋势，但儿童和年轻人的就业和心理健康状况已经恶化。",""
W,"The paper said since the start of the pandemic adverse trends in poverty, however, employment and mental health for children and young people had worsened.","该报称，自大流行开始以来，贫困方面出现了不利趋势，但儿童和年轻人的就业和心理健康状况却有所恶化。",""
O; W,"The report said since the start of the pandemic adverse increases in poverty, however, employment and mental health for children and young people had worsened.","报告称，自大流行开始以来，贫困人口出现不利增长，但儿童和年轻人的就业和心理健康状况却有所恶化。","报告称，自「大流行」开始以来，贫困「人口」出现不利增长，但儿童和年轻人的就业和心理健康状况却有所恶化。"
W,"The report said since the start of the pandemic adverse trends in employment, however, employment and mental health for children and young people had worsened.","报告称，自大流行开始以来，就业出现不利趋势，但儿童和年轻人的就业和心理健康状况有所恶化。",""
W,"The report said since the start of the pandemic adverse trends in population, however, employment and mental health for children and young people had worsened.","报告称，自大流行开始以来人口出现不利趋势，但儿童和年轻人的就业和心理健康状况恶化。","报告称，自「大流行」开始以来人口出现不利趋势，但儿童和年轻人的就业和心理健康状况恶化。"
L; W,"The report said since the start of the pandemic adverse trends in poverty, however, employment and poor health for children and young people had worsened.","报告说，自大流行开始以来，贫困的不利趋势已经恶化，儿童和年轻人的就业和健康状况不佳。","报告说，自「大流行」开始以来，贫困的不利趋势「已经恶化」，儿童和年轻人的就业和健康状况不佳【(的情况 已经)恶化】。"
W,"The report said since the start of the pandemic adverse trends in poverty, however, employment and good health for children and young people had worsened.","报告说，自大流行开始以来，贫困方面出现了不利趋势，但儿童和年轻人的就业和健康状况却有所恶化。",""
L,"The hope is this can be used to stamp out an outbreak, by allowing everyone who tests positive to isolate, without subject to strict restrictions.","希望这可以用来阻止疫情爆发，允许所有检测呈阳性的人进行隔离，而不受严格限制。","希望这可以用来阻止疫情爆发，【通过】允许所有检测呈阳性的人进行隔离，而不受严格限制。"
W,"The intention is this can be used to stamp out an outbreak, by allowing everyone who tests positive to isolate, without subject to strict restrictions.","目的是通过允许每个测试呈阳性的人进行隔离，而不受严格限制，从而可以用来消除疫情。","目的是通过允许每个测试呈阳性的人进行隔离，而不受严格限制，从而可以用来「消除疫情【阻止 疫情爆发】」。"
U; W,"The hope is this can be used to stamp out an outbreak, by allowing anyone who tests positive to isolate, without subject to strict restrictions.","希望通过允许任何测试呈阳性的人隔离，而不受严格限制，这可以用来消除爆发。","希望通过允许任何测试呈阳性的人隔离，而不受严格限制，这可以用来「消除爆发【阻止 疫情爆发】」。"
W,"The hope is this can be used to stamp out an outbreak, by allowing someone who tests positive to isolate, without subject to strict restrictions.","希望通过允许测试呈阳性的人隔离，而不受严格限制，这可以用来消除疫情。","希望通过允许测试呈阳性的人隔离，而不受严格限制，这可以用来「消除疫情【阻止 疫情爆发】」。"
U; W,"The hope is this can be used to stamp out an outbreak, by allowing anybody who tests positive to isolate, without subject to strict restrictions.","希望通过允许任何测试呈阳性的人隔离，而不受严格限制，这可以用来消除爆发。","希望通过允许任何测试呈阳性的人隔离，而不受严格限制，这可以用来「消除爆发」。"
L,"The hope is this can be used to stamp out an outbreak, by allowing everyone who tests positive to isolate, without subject to certain restrictions.","希望这可以用来阻止疫情爆发，允许每个测试呈阳性的人进行隔离，而不受某些限制。","希望这可以用来阻止疫情爆发，【通过】允许每个测试呈阳性的人进行隔离，而不受某些限制。"
U,"In case of detecting suspect COVID patients, we are going to activate all the protection procedures for our staff and transport the potentially dangerous persons to hospital.","如果检测到疑似 COVID 患者，我们将为我们的员工启动所有保护程序，并将有潜在危险的人送往医院。","如果检测到疑似 「COVID」 患者，我们将为我们的员工启动所有保护程序，并将有潜在危险的人送往医院。"
U,"In respect of detecting suspect COVID patients, we are going to activate all the protection procedures for our staff and transport the potentially dangerous persons to hospital.","在检测疑似 COVID 患者方面，我们将启动对我们员工的所有保护程序，并将有潜在危险的人送往医院。",""
U; W,"In case of detecting suspect COVID patients, we are going to activate all the protection procedures for our staff and transport the potentially vulnerable persons to hospital.","如果检测到疑似 COVID 患者，我们将为我们的员工启动所有保护程序，并将可能易受伤害的人送往医院。","如果检测到疑似 「COVID」 患者，我们将为我们的员工启动所有保护程序，并将「可能【潜在的】」易受伤害的人送往医院。"
U; W,"In case of detecting suspect COVID patients, we are going to activate all the protection procedures for our staff and transport the potentially infected persons to hospital.","如果检测到疑似 COVID 患者，我们将为我们的员工启动所有保护程序，并将可能感染的人送往医院。",""
W,"Keyhole surgery can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient recovery times and the risk of infection.","锁孔手术只需切开几个通道即可执行复杂的手术，有助于缩短患者康复时间并降低感染风险。","锁孔手术只需「切开几个通道【几个 可以进入的 切口】」即可执行复杂的手术，有助于缩短患者康复时间并降低感染风险。"
W,"Keyhole extraction can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient recovery times and the risk of infection.","锁孔拔除术只需切开几个通道即可执行复杂的手术，有助于缩短患者康复时间并降低感染风险。",""
W,"Keyhole surgery can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient response times and the risk of infection.","锁孔手术只需切开几个通道即可执行复杂的手术，有助于缩短患者的反应时间并降低感染风险。",""
U,"Many patients do not know how to eat in a healthy way, and our goal is to enhance tumor patients' quality of life and extend their life expectancy.","许多患者不知道如何健康饮食，我们的目标是提高肿瘤患者的生活质量并延长他们的预期寿命。","许多患者不知道如何「健康【以健康的方式】」饮食，我们的目标是提高肿瘤患者的生活质量并延长他们的预期寿命。"
U,"Many children do not know how to eat in a healthy way, and our goal is to enhance tumor patients' quality of life and extend their life expectancy.","许多孩子不知道如何健康饮食，我们的目标是提高肿瘤患者的生活质量并延长他们的预期寿命。",""
U,"Many people do not know how to eat in a healthy manner, and our goal is to enhance tumor patients' quality of life and extend their life expectancy.","许多人不知道如何健康饮食，我们的目标是提高肿瘤患者的生活质量并延长他们的预期寿命。",""
U,"Many people do not know how to eat in a healthy diet, and our goal is to enhance tumor patients' quality of life and extend their life expectancy.","许多人不知道如何健康饮食，我们的目标是提高肿瘤患者的生活质量并延长他们的预期寿命。",""
U,"Many people do not know how to eat in a healthy way, and our purpose is to enhance tumor patients' quality of life and extend their life expectancy.","许多人不知道如何健康饮食，我们的目的是提高肿瘤患者的生活质量，延长他们的预期寿命。",""
U,"Many people do not know how to eat in a healthy way, and our intention is to enhance tumor patients' quality of life and extend their life expectancy.","很多人不知道如何健康饮食，我们的目的是提高肿瘤患者的生活质量，延长他们的预期寿命。",""
N; U,"A 14-year-old teenage boy is starting legal proceedings against NHS England over delays to gender reassignment treatment.","一名 14 岁的十几岁男孩因延迟变性治疗而对 NHS England 提起法律诉讼。","一名 14 岁的十几岁男孩【正在】因延迟变性治疗而对 「NHS England」 提起法律诉讼。"
