Error category,Source sentence,Target sentence,Reference
L,"She had recently received an email from a friend, a single mom who confessed that she had spent years in dire economic straits.","她最近收到一封来自朋友的电子邮件，她是一位单身母亲，她承认自己多年来一直处于严重的经济困境中。",""
L,"She had recently received an email from a friend, a single parent who confessed that she had spent years in dire economic straits.","她最近收到一封来自一位单亲朋友的电子邮件，她承认自己多年来一直处于经济困境中。",""
U,"The official announcement points out that the booming number of tourists during peak seasons and holidays has made some of the grotto sites seem overwhelmed.","官方公告指出，旺季和节假日游客数量激增，部分石窟遗址显得人满为患。","官方公告指出，旺季和节假日游客数量激增，【(已经)使/导致】部分石窟遗址显得人满为患。"
U,"The website announcement points out that the booming number of tourists during peak seasons and holidays has made some of the grotto sites seem overwhelmed.","网站公告指出，旺季和节假日游客激增，部分石窟遗址显得人满为患。","网站公告指出，旺季和节假日游客【数量】激增，【(已经)使/导致】部分石窟遗址显得人满为患。"
U,"The official website points out that the booming number of tourists during peak seasons and holidays has made some of the grotto sites seem overwhelmed.","官网指出，旺季和节假日游客激增，部分石窟遗址显得人满为患。","官网指出，旺季和节假日游客【…】激增，【…】部分石窟遗址显得人满为患。"
U,"The official announcement points out that the booming number of tourists during peak hours and holidays has made some of the grotto sites seem overwhelmed.","官方公告指出，高峰期和节假日期间游客激增，部分石窟遗址显得人满为患。","官方公告指出，高峰期和节假日期间游客【…】激增，【…】部分石窟遗址显得人满为患。"
U; W,"The official announcement points out that the booming number of tourists during peak weekends and holidays has made some of the grotto sites seem overwhelmed.","官方公告指出，周末和节假日旅游高峰期游客激增，部分石窟遗址显得人满为患。","官方公告指出，周末和「节假日旅游高峰期」游客【…】激增，【…】部分石窟遗址显得人满为患。"
U,"The official announcement points out that the booming number of tourists during peak seasons and festivals has made some of the grotto sites seem overwhelmed.","官方公告指出，旅游旺季和节庆期间游客激增，部分石窟遗址显得人满为患。","官方公告指出，旅游旺季和节庆期间游客【…】激增，【…】部分石窟遗址显得人满为患。"
U,"The official announcement points out that the booming number of tourists during peak seasons and storms has made some of the grotto sites seem overwhelmed.","官方公告指出，旺季和暴风雨期间游客数量激增，一些石窟遗址显得不堪重负。",""
W,"Cooke was an unlikely casualty of an era that proved successful in devouring some of its most luminous artistic and literary figures in their prime.","库克不太可能成为那个时代的牺牲品，这个时代被证明成功地吞噬了一些处于鼎盛时期的最杰出的艺术和文学人物。","库克「不太可能成为」那个时代的牺牲品，这个时代被证明成功地吞噬了一些处于鼎盛时期的最杰出的艺术和文学人物。"
L,"Cooke was an early casualty of an academy that proved successful in devouring some of its most luminous artistic and literary figures in their prime.","库克是学院的早期牺牲品，事实证明，学院成功地吞噬了一些最杰出的艺术和文学人物的鼎盛时期。","库克是学院的早期牺牲品，事实证明，学院成功地吞噬了一些【…】最杰出的艺术和文学人物「的鼎盛时期」。"
U,"Cooke was an early casualty of an institution that proved successful in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个机构的早期牺牲品，该机构成功地吞噬了一些处于鼎盛时期的最杰出的艺术和文学人物。","库克是一个机构的早期牺牲品，【事实证明】该机构成功地吞噬了一些处于鼎盛时期的最杰出的艺术和文学人物。"
U,"Cooke was an early casualty of an establishment that proved successful in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个机构的早期牺牲品，该机构成功地吞噬了一些处于鼎盛时期的最杰出的艺术和文学人物。","库克是一个机构的早期牺牲品，【…】该机构成功地吞噬了一些处于鼎盛时期的最杰出的艺术和文学人物。"
L,"Cooke was an early casualty of an generation that proved successful in devouring some of its most luminous artistic and literary figures in their prime.","库克是一代人的早期牺牲品，事实证明，他成功地吞噬了一些处于鼎盛时期最杰出的艺术和文学人物。","库克是一代人的早期牺牲品，事实证明，「他【这代人】」成功地吞噬了一些处于鼎盛时期最杰出的艺术和文学人物。"
L; U,"Cooke was an early casualty of an era that proved rich in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个时代的早期牺牲品，这个时代被证明在吞噬了一些最杰出的艺术和文学人物的鼎盛时期。","库克是一个时代的早期牺牲品，这个时代被【…】证明在吞噬了一些【…】最杰出的艺术和文学人物「的鼎盛时期」。"
L,"Cooke was an early casualty of an era that proved productive in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个时代的早期牺牲品，这个时代被证明在吞噬一些处于鼎盛时期的最杰出的艺术和文学人物方面是富有成效的。","库克是一个时代的早期牺牲品，这个时代被证明在吞噬一些处于鼎盛时期的最杰出的艺术和文学人物「方面是富有成效的」。"
L,"Cooke was an early casualty of an era that proved successful in devouring some of its most luminous artistic and literary works in their prime.","库克是一个时代的早期牺牲品，这个时代被证明成功地吞噬了一些最辉煌的艺术和文学作品的鼎盛时期。","库克是一个时代的早期牺牲品，这个时代被证明成功地吞噬了一些【…】最辉煌的艺术和文学作品「的鼎盛时期」。"
U,"Cooke was an early casualty of an era that proved successful in devouring some of its most luminous artistic and literary figures in their entirety.","库克是一个时代的早期牺牲品，这个时代被证明成功地吞噬了一些最杰出的艺术和文学人物。","库克是一个时代的早期牺牲品，这个时代被证明成功地吞噬了一些【…】最杰出的艺术和文学人物。"
U,"Cooke was an early casualty of an era that proved successful in devouring some of its most luminous artistic and literary figures in their wake.","库克是一个时代的早期牺牲品，这个时代被证明成功地吞噬了一些最杰出的艺术和文学人物。",""
U,"Cooke was an early casualty of an era that proved successful in devouring some of its most luminous artistic and literary figures in their turn.","库克是一个时代的早期牺牲品，这个时代被证明成功地吞噬了一些最杰出的艺术和文学人物。",""
U,"Cooke was an early casualty of an era that proved successful in devouring some of its most luminous artistic and literary figures in their stride.","库克是一个时代的早期牺牲品，这个时代被证明成功地吞噬了一些最杰出的艺术和文学人物。",""
N; U,"This was no rough draft, demanding a revision, yet it was not among the dozens of songs he wrote with Lomax in 1940.","这不是草稿，需要修改，但它不在他 1940 年与 Lomax 创作的数十首歌曲中。","这不是【粗略的】草稿，需要修改，但它不在他 1940 年与 「Lomax」 创作的数十首歌曲中。"
N,"This was no original draft, demanding a revision, yet it was not among the dozens of songs he wrote with Lomax in 1940.","这不是原始草稿，需要修改，但它不在他 1940 年与 Lomax 创作的数十首歌曲中。",""
N,"This was no new draft, demanding a revision, yet it was not among the dozens of songs he wrote with Lomax in 1940.","这不是新的草稿，需要修改，但它不在他 1940 年与 Lomax 创作的数十首歌曲中。",""
N,"This was no late draft, demanding a revision, yet it was not among the dozens of songs he wrote with Lomax in 1940.","这不是迟到的草稿，需要修改，但它不在他 1940 年与 Lomax 创作的数十首歌曲中。",""
W,"Frost's Descent is the last solar term of frost, during which time the weather becomes much cooler than before and frost begins to appear.","霜降是霜降的最后一个节气，这段时间天气比以前凉爽很多，开始出现霜冻。","霜降是「霜降」的最后一个节气，这段时间天气比以前凉爽很多，开始出现霜冻。"
U,"A recent play takes the lingering fragrance of his deeds as its central theme as it explores the feats of women and the differences.","最近的一出戏以他事迹的余香为中心，探讨了女性的功绩和差异。","最近的一出戏以他事迹的余香为中心【主题】，探讨了女性的功绩和差异。"
U,"A third play takes the lingering fragrance of his deeds as its central theme as it explores the feats of women and the differences.","第三部戏以其事迹余香为中心，探讨女性的功绩与差异。","第三部戏以其事迹余香为中心【主题】，探讨女性的功绩与差异。"
W,"We have captured a glimpse of history by telling the story of our lives during such an unusual time, and that gives this book meaning.","通过在这样一个不寻常的时期讲述我们的生活故事，我们瞥见了历史，这赋予了本书意义。","通过在这样一个不寻常的时期讲述我们的生活故事，我们「瞥见了」历史，这赋予了本书意义。"
W,"We have captured a piece of history by telling the story of our ancestors during such an unusual time, and that gives this book meaning.","我们通过讲述我们祖先在这样一个不寻常的时期的故事来捕捉一段历史，这赋予了这本书意义。","我们通过讲述我们祖先在这样一个不寻常的时期的故事来「捕捉」一段历史，这赋予了这本书意义。"
W,"We have captured a piece of history by telling the story of our travels during such an unusual time, and that gives this book meaning.","通过讲述我们在这样一个不寻常的时期旅行的故事，我们捕捉到了一段历史，这赋予了这本书意义。","通过讲述我们在这样一个不寻常的时期旅行的故事，我们「捕捉」到了一段历史，这赋予了这本书意义。"
W,"We have captured a piece of history by telling the story of our lives during such an uncertain time, and that gives this book meaning.","通过讲述我们在这样一个不确定时期的生活故事，我们已经捕捉到了一段历史，这赋予了这本书意义。","通过讲述我们在这样一个不确定时期的生活故事，我们已经「捕捉」到了一段历史，这赋予了这本书意义。"
W,"We have captured a piece of history by telling the story of our lives during such an intense time, and that gives this book meaning.","通过讲述我们在如此紧张时期的生活故事，我们捕捉到了一段历史，这赋予了本书意义。",""
W,"We have captured a piece of history by telling the story of our lives during such an unknown time, and that gives this book meaning.","通过讲述我们在这样一个未知时期的生活故事，我们已经捕捉到了一段历史，这赋予了这本书意义。",""
W,"We have captured a piece of history by telling the story of our lives during such an unusual time, and that gives this story meaning.","通过讲述我们在这样一个不寻常的时期的生活故事，我们捕捉到了一段历史，这赋予了这个故事意义。",""
U,"We have captured a piece of history by telling the story of our lives during such an unusual time, and that gives this book strength.","通过在这样一个不寻常的时期讲述我们的生活故事，我们记录了一段历史，这赋予了这本书力量。",""
U,"We have captured a piece of history by telling the story of our lives during such an unusual time, and that gives this book credibility.","通过在这样一个不寻常的时期讲述我们的生活故事，我们记录了一段历史，这赋予了本书可信度。",""
U,"Prolific and prolific, he was known and loved for his hangdog manner, lugubrious personality and the often testy demeanour he gave to his characters.","他多产，以其卑鄙的举止、忧郁的性格和他赋予角色的经常暴躁的举止而闻名并受到人们的喜爱。","他多产【和多产】，以其卑鄙的举止、忧郁的性格和他赋予角色的经常暴躁的举止而闻名并受到人们的喜爱。"
W,"Raven can be seen in the song as one side of the older couple who lie on the bed as water is pouring into their cabin.","乌鸦在歌曲中可以看作是老夫妇的一侧，他们躺在床上，水正涌进他们的小屋。","乌鸦在歌曲中可以「看作」是老夫妇的一侧，他们躺在床上，水正涌进他们的小屋。"
O,"The report said the third movie in the series, which stars Eddie Redmyane, is currently in production and set to debut in summer 2022.","报道称，由埃迪·雷德迈恩 (Eddie Redmyane) 主演的该系列第三部电影目前正在制作中，预计将于 2022 年夏季上映。","报道称，由埃迪·雷德迈恩 (Eddie Redmyane) 主演的该系列第三部电影目前正在制作中，「预计」将于 2022 年夏季上映。"
O; U,"The studio said the third installment in the series, which stars Eddie Redmyane, is currently in production and set to debut in summer 2022.","该工作室表示，由埃迪·雷德迈恩 (Eddie Redmyane) 主演的该系列的第三部目前正在制作中，预计将于 2022 年夏季上映。","该工作室表示，由埃迪·雷德迈恩 (Eddie Redmyane) 主演的该系列的「第三部【第三个部分】」目前正在制作中，「预计」将于 2022 年夏季上映。"
U,"At some point that month, during my last episode of going RV of the day, I knew I wouldd fallen too deep.","那个月的某个时候，在我当天的最后一集 RV 中，我知道我会陷入太深。","那个月的某个时候，在我当天的最后一集 「RV 【房车旅行】中」，我知道我会陷入太深。"
U,"At some point that summer, during my last episode of going RV of the day, I knew I wouldd fallen too deep.","那个夏天的某个时候，在我最后一集的 RV of the day 中，我知道我会陷入太深。","那个夏天的某个时候，在我【当天】最后一集的 「RV of the day 中」，我知道我会陷入太深。"
U; W,"At some point that month, during my fourth episode of going RV of the day, I knew I wouldd fallen too deep.","那个月的某个时候，在我当天第四次参加 RV 活动期间，我知道我会陷入太深的境地。","那个月的某个时候，在我当天第四次「参加 RV 活动」期间，我知道我会陷入太深的境地。"
U; W,"At some point that month, during my fifth episode of going RV of the day, I knew I wouldd fallen too deep.","那个月的某个时候，在我第五次参加 RV of the day 期间，我知道我会陷得太深。",""
U; W,"At some point that month, during my last day of going RV of the day, I knew I wouldd fallen too deep.","那个月的某个时候，也就是我去房车的最后一天，我知道我会掉得太深。","那个月的某个时候，也就是【当天】我「去房车」的最后一天，我知道我会掉得太深。"
U,"At some point that month, during my last weekend of going RV of the day, I knew I wouldd fallen too deep.","那个月的某个时候，也就是我去房车旅行的最后一个周末，我知道自己会陷得太深。","那个月的某个时候，也就是【…】我去房车旅行的最后一个周末，我知道自己会陷得太深。"
W,"At some point that month, during my last month of going RV of the day, I knew I wouldd fallen too deep.","那个月的某个时候，也就是我今天去房车的最后一个月，我知道我会跌得太深。",""
U; W,"At some point that month, during my last episode of going RV of the week, I knew I wouldd fallen too deep.","那个月的某个时候，在我参加本周 RV 的最后一集期间，我知道我会陷入太深。","那个月的某个时候，在我「参加本周 RV 」的最后一集期间，我知道我会陷入太深。"
U; W,"At some point that month, during my last episode of going RV of the century, I knew I wouldd fallen too deep.","那个月的某个时候，在我参加本世纪 RV 的最后一集期间，我知道我会陷入太深。",""
U; W,"At some point that month, during my last episode of going RV of the month, I knew I wouldd fallen too deep.","那个月的某个时候，在我参加本月 RV 的最后一集期间，我知道我会陷入太深。",""
L; N,"TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok 利用这一趋势，利用原始视频及其仿制品制作了电视广告，该视频在美国职业棒球大联盟季后赛期间播出。","「TikTok」 利用这一趋势，利用原始视频及其仿制品制作了电视广告，「该视频【广告】」在美国职业棒球大联盟季后赛期间播出。"
L; N,"TikTok has capitalized on the controversy by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok 利用原视频及其仿制品制作了电视广告，在美国职业棒球大联盟季后赛期间播出了这一争议。","「TikTok」 【(已经)利用这一争议，】利用原视频及其仿制品制作了电视广告，在美国职业棒球大联盟季后赛期间「播出了这一争议」。"
L; N,"TikTok has capitalized on the notoriety by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok 利用原始视频及其仿制品制作了电视广告，并在美国职业棒球大联盟季后赛期间播出了这一恶名。",""
N; U,"TikTok has capitalized on the fame by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok 利用原视频及其仿制品制作了电视广告，并在美国职业棒球大联盟季后赛期间播出。","「TikTok」 【(已经)利用了这一名声，】利用原视频及其仿制品制作了电视广告，并在美国职业棒球大联盟季后赛期间播出。"
L; N,"TikTok has capitalized on the trend by producing a radio commercial from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok 利用这一趋势，根据在美国职业棒球大联盟季后赛期间播出的原始视频及其仿制品制作了一个广播广告。","「TikTok」 利用这一趋势，根据「在美国职业棒球大联盟季后赛期间播出的原始视频」及其仿制品制作了一个广播广告。"
L; N; U,"TikTok has capitalized on the trend by producing a parody commercial from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok 利用这一趋势制作了模仿原始视频及其仿制品的广告，该视频在美国职业棒球大联盟季后赛期间播出。","「TikTok」 利用这一趋势制作了「模仿」原始视频及其仿制品的【拙劣模仿的】广告，「该视频」在美国职业棒球大联盟季后赛期间播出。"
L; N,"TikTok has capitalized on the trend by producing a TV commercial from the first video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok 利用这一趋势，将第一个视频及其仿制品制作成电视广告，该视频在美国职业棒球大联盟季后赛期间播出。","「TikTok」 利用这一趋势，将第一个视频及其仿制品制作成电视广告，「该视频」在美国职业棒球大联盟季后赛期间播出。"
N,"TikTok has capitalized on the trend by producing a TV commercial from the aforementioned video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok 利用上述视频及其仿制品制作了电视广告，并在美国职业棒球大联盟季后赛期间播出。","「TikTok」 利用上述视频及其仿制品制作了电视广告，并在美国职业棒球大联盟季后赛期间播出。"
L; N,"TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball games.","TikTok 利用这一趋势，根据在美国职业棒球大联盟比赛期间播出的原始视频及其仿制品制作了电视广告。","「TikTok」 利用这一趋势，根据「在美国职业棒球大联盟比赛期间播出的原始视频」及其仿制品制作了电视广告。"
L; N,"TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball seasons.","TikTok 利用这一趋势，根据在美国职业棒球大联盟赛季播出的原始视频及其仿制品制作了电视广告。",""
N,"China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Forward during the First Shanghai International Online Literature Week.","阅文集团在首届上海国际网络文学周期间发布了《2020中国网络文学前行》白皮书。","阅文集团在首届上海国际网络文学周期间发布了《2020中国网络文学「前行」》白皮书。"
N,"China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Ahead during the First Shanghai International Online Literature Week.","阅文集团在首届上海国际网络文学周期间发布了《2020中国网络文学前行》白皮书。",""
U,"China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Global during the First Annual International Online Literature Week.","阅文集团在首届国际网络文学周期间发布了《2020中国网络文学走出去白皮书》。","阅文集团在首届【年度】国际网络文学周期间发布了《2020中国网络文学走出去白皮书》。"
U,"For this reason sculptor Wu Weishan has centered his work around depicting prominent figures in Chinese history, especially the military, for several centuries.","出于这个原因，雕塑家吴为山几个世纪以来一直专注于描绘中国历史上的杰出人物，尤其是军事人物。","出于这个原因，雕塑家吴为山几个世纪以来【的工作】一直专注于描绘中国历史上的杰出人物，尤其是军事人物。"
W,"New residences with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","一座座极具地方特色的新住宅拔地而起，现代化的城镇拔地而起，平坦宽阔的道路向远方延伸，充满生机的农田随着大型机械的运转而嗡嗡作响。","一座座极具地方特色的新住宅拔地而起，现代化的城镇「拔地而起【巍然屹立/高耸】」，平坦宽阔的道路向远方延伸，充满生机的农田随着大型机械的运转而嗡嗡作响。"
W,"New residences with architectural features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","富有建筑特色的新住宅拔地而起，现代化的城镇拔地而起，平坦宽阔的道路向远方延伸，生机勃勃的农田随着大型机械的运转而嗡嗡作响。",""
W,"New residences with local amenities rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","拥有当地便利设施的新住宅拔地而起，现代化的城镇拔地而起，平坦宽阔的道路向远方延伸，生机勃勃的农田随着大型机械的运转而嗡嗡作响。",""
W,"New residences with local gardens rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","带有当地花园的新住宅拔地而起，现代化的城镇拔地而起，平坦而宽阔的道路向远方延伸，生机勃勃的农田随着大型机械的运转而嗡嗡作响。",""
W,"New residences with local streets rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","新住宅连同地方街道拔地而起，现代化城镇拔地而起，平坦宽阔的道路向远方延伸，生机勃勃的农田随着大型机械的运转而嗡嗡作响。","新住宅「连同地方街道」拔地而起，现代化城镇「拔地而起」，平坦宽阔的道路向远方延伸，生机勃勃的农田随着大型机械的运转而嗡嗡作响。"
U; W,"New residences with local features rise from the countryside, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","乡间拔地而起的具有地方特色的新住宅，现代化的城镇拔地而起，平坦宽阔的马路向远方延伸，生机勃勃的农田，大型机械的运转。","乡间拔地而起的具有地方特色的新住宅，现代化的城镇「拔地而起」，平坦宽阔的马路向远方延伸，生机勃勃的农田，「大型机械的运转【…】」。"
W,"New residences with local features rise from the suburbs, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新住宅从郊区拔地而起，现代化的城镇拔地而起，平坦宽阔的道路向远方延伸，生机勃勃的农田随着大型机械的运转而嗡嗡作响。",""
W,"New residences with local features rise from the hillside, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","一座座极具地方特色的新住宅依山而建，现代化的城镇高耸入云，平坦宽阔的道路向远方延伸，生机勃勃的农田里，大型机械的运转声此起彼伏。","一座座极具地方特色的新住宅「依山而建」，现代化的城镇高耸入云，平坦宽阔的道路向远方延伸，生机勃勃的农田里，大型机械的「运转声此起彼伏」。"
W,"New residences with local features rise from the ground, new towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新住宅拔地而起，新城拔地而起，平坦宽阔的道路向远方延伸，生机勃勃的农田里，大型机械的运转嗡嗡作响。","具有地方特色的新住宅拔地而起，新城「拔地而起」，平坦宽阔的道路向远方延伸，生机勃勃的农田里，大型机械的运转嗡嗡作响。"
W,"New residences with local features rise from the ground, whole towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","一座座具有地方特色的新住宅拔地而起，一座座城镇拔地而起，平坦宽阔的道路向远方延伸，充满生机的农田随着大型机械的运转而嗡嗡作响。","一座座具有地方特色的新住宅拔地而起，「一座座【整座】」城镇「拔地而起」，平坦宽阔的道路向远方延伸，充满生机的农田随着大型机械的运转而嗡嗡作响。"
W,"New residences with local features rise from the ground, modern structures stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","一座座富有地方特色的新住宅拔地而起，现代化的建筑拔地而起，平坦宽阔的道路向远方延伸，生机勃勃的农田里，大型机械的运转嗡嗡作响。",""
W,"New residences with local features rise from the ground, modern factories stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","一座座极具地方特色的新住宅拔地而起，现代化的厂房拔地而起，平坦宽阔的马路向远方延伸，生机勃勃的农田里，大型机械的运转嗡嗡作响。",""
U; W,"New residences with local features rise from the ground, modern towns stand tall, broad and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","一座座具有地方特色的新住宅拔地而起，现代化的城镇拔地而起，宽阔的道路向远方延伸，生机勃勃的农田随着大型机械的运转而嗡嗡作响。","一座座具有地方特色的新住宅拔地而起，现代化的城镇拔地而起，【宽广】宽阔的道路向远方延伸，生机勃勃的农田随着大型机械的运转而嗡嗡作响。"
W,"New residences with local features rise from the ground, modern towns stand tall, clear and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","一座座具有地方特色的新住宅拔地而起，现代化的城镇拔地而起，清晰宽阔的道路向远方延伸，生机勃勃的农田随着大型机械的运转而嗡嗡作响。",""
W,"New residences with local features rise from the ground, modern towns stand tall, flat and narrow roads stretch far away, farmlands full of life buzz with activity of large machinery.","一座座具有地方特色的新住宅拔地而起，现代化的城镇拔地而起，平坦狭窄的道路向远方延伸，生机勃勃的农田里，大型机械的运转嗡嗡作响。",""
W,"New residences with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of machinery buzz with activity of large machinery.","一座座具有地方特色的新住宅拔地而起，一座座现代化的城镇拔地而起，平坦宽阔的道路向远方延伸，满是机械的农田里，大型机械的运转嗡嗡作响。",""
W,"New residences with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life hum with activity of large machinery.","一座座具有地方特色的新住宅拔地而起，现代化的城镇拔地而起，平坦宽阔的道路向远方延伸，生机勃勃的农田随着大型机械的运转嗡嗡作响。",""
W,"New residences with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of modern machinery.","一座座具有地方特色的新住宅拔地而起，一座座现代化的城镇拔地而起，平坦宽阔的道路向远方延伸，一片生机勃勃的农田在现代机械的运转中嗡嗡作响。","一座座具有地方特色的新住宅拔地而起，一座座现代化的城镇「拔地而起」，平坦宽阔的道路向远方延伸，一片生机勃勃的农田「在现代机械的运转中」嗡嗡作响。"
W,"New residences with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of huge machinery.","一座座具有地方特色的新住宅拔地而起，现代化的城镇拔地而起，平坦宽阔的道路向远方延伸，生机勃勃的农田随着巨大机械的运转而嗡嗡作响。",""
U,"However, the local government plans to drain the water in the reservoir to help protect the murals and paintings, according to Lu Xiushan with the Wuwei Tianti Mountain Grottoes protection research center.","然而，据武威天梯山石窟保护研究中心卢秀山介绍，当地政府计划将水库中的水抽干，以帮助保护壁画。","然而，据武威天梯山石窟保护研究中心卢秀山介绍，当地政府计划将水库中的水抽干，以帮助保护壁画【和画作】。"
N,"In the eyes of Zhang Luowei, who has worked with her, Chen approaches her job with passion and puts much effort into preparing her very effective talks.","在曾与她共事过的张洛薇看来，陈女士对待工作充满热情，为准备非常有效的演讲付出了很多努力。","在曾与她共事过的张洛薇看来，陈「女士」对待工作充满热情，为准备非常有效的演讲付出了很多努力。"
N,"In the eyes of Zhang Luowei, who has worked with her, Chen approaches her job with passion and puts immense effort into preparing her very effective talks.","在曾与她共事过的张洛薇看来，陈女士对待工作充满热情，并为准备非常有效的演讲付出了巨大的努力。","在曾与她共事过的张洛薇看来，陈「女士」对待工作充满热情，并为准备非常有效的演讲付出了巨大的努力。"
U,"In the eyes of Zhang Luowei, who has worked with her, Chen approaches her job with passion and puts much care into preparing her very effective talks.","在曾与她共事过的张洛薇看来，陈以热情的态度对待她的工作，并用心准备她非常有效的演讲。","在曾与她共事过的张洛薇看来，陈以热情的态度对待她的工作，并【非常】用心准备她非常有效的演讲。"
U,"In the eyes of Zhang Luowei, who has worked with her, Chen approaches her job with passion and puts much effort into preparing her very important talks.","在曾与她共事过的张洛薇看来，陈以满腔热情对待自己的工作，为她非常重要的会谈付出了很多努力。","在曾与她共事过的张洛薇看来，陈以满腔热情对待自己的工作，为【准备】她非常重要的会谈付出了很多努力。"
L; U,"In the eyes of Zhang Luowei, who has worked with her, Chen approaches her job with passion and puts much effort into preparing her very public talks.","在曾与她共事过的张洛薇看来，陈对工作充满热情，并为她的公开演讲做了大量准备。","在曾与她共事过的张洛薇看来，陈对工作充满热情，并「为她的公开演讲做了大量准备【为 准备 他 非常 公开的演讲 付出了很多努力】」。"
U,"In the eyes of Zhang Luowei, who has worked with her, Chen approaches her job with passion and puts much effort into preparing her very difficult talks.","在曾与她共事过的张洛薇看来，陈是满怀热情地对待自己的工作，为她艰难的会谈付出了很多努力。","在曾与她共事过的张洛薇看来，陈是满怀热情地对待自己的工作，为【准备】她【非常】艰难的会谈付出了很多努力。"
L,"In the end, the locals agree to work with her in growing tea and selling the products on e-commerce platforms, which leads the village out of poverty.","最终，当地人同意与她一起种茶，并在电商平台上销售产品，带领村子脱贫。","最终，当地人同意与她一起种茶，并在电商平台上销售产品，【这/从而】带领村子脱贫。"
L,"In the film, the locals agree to work with her in growing tea and selling the products on e-commerce platforms, which leads the village out of poverty.","影片中，当地人同意与她一起种茶，并在电商平台上销售产品，带领村子脱贫。","影片中，当地人同意与她一起种茶，并在电商平台上销售产品，【…】带领村子脱贫。"
L,"In the aftermath, the locals agree to work with her in growing tea and selling the products on e-commerce platforms, which leads the village out of poverty.","事后，当地人同意与她合作种植茶叶，并在电商平台上销售产品，带领该村脱贫。",""
L,"In the end, the locals agree to work with her in growing rice and selling the products on e-commerce platforms, which leads the village out of poverty.","最终，当地人同意与她合作种植水稻，并在电商平台上销售产品，带领该村脱贫。",""
L,"In the end, the locals agree to work with her in growing tea and selling the products on e-commerce channels, which leads the village out of poverty.","最终，当地人同意与她合作种植茶叶，并在电商渠道销售产品，带领该村脱贫。",""
L,"In the end, the locals agree to work with her in growing tea and selling the products on e-commerce platforms, which leads the group out of poverty.","最终，当地人同意与她一起种植茶叶，并在电商平台上销售产品，带领团队脱贫。",""
L,"In the end, the locals agree to work with her in growing tea and selling the products on e-commerce platforms, which leads the village out of business.","最后，当地人同意和她一起种茶，并在电商平台上销售产品，导致村子倒闭。",""
L,"Typically, I watch a great deal of television for my job covering sports, especially during Emmy season, when I have a lengthy list of must-watch prestige sports.","通常情况下，我会因为我的工作而看大量的体育电视节目，尤其是在艾美奖颁奖季，那时我有一长串必看的知名体育节目。","通常情况下，我会因为我的【体育(方面的)】工作而看大量的「体育」电视节目，尤其是在艾美奖颁奖季，那时我有一长串必看的知名体育节目。"
