Error category,Source sentence,Target sentence,Reference
L,"The official's comments came after the ministry of commerce issued a warning on the unreliable entities list－a blacklist of foreign parties that harm the legitimate interests of Chinese companies, which became effective on Saturday.","该官员的评论是在商务部对不可靠实体名单发出警告后发表的，该名单是一份损害中国公司合法利益的外方黑名单，该名单于周六生效。","该官员的评论是在商务部对不可靠实体名单发出警告后发表的，该名单是一份损害中国公司合法利益的外方黑名单，该「名单」于周六生效。"
L,"The official's comments came after the ministry of commerce issued a correction on the unreliable entities list－a blacklist of foreign parties that harm the legitimate interests of Chinese companies, which became effective on Saturday.","该官员的评论是在商务部对不可靠实体名单——一份损害中国公司合法利益的外方黑名单——于周六生效后发布的更正后发表的。","该官员的评论是在商务部对不可靠实体名单——一份损害中国公司合法利益的外方黑名单——「于周六生效后发布的更正后」发表的。"
L,"The official's comments came after the ministry of commerce issued a comment on the unreliable entities list－a blacklist of foreign parties that harm the legitimate interests of Chinese companies, which became effective on Saturday.","该官员的评论是在商务部对周六生效的不可靠实体名单发表评论之后发表的。不可靠实体名单是一份损害中国公司合法利益的外国实体黑名单。","该官员的评论是在商务部对「周六生效的不可靠实体名单」发表评论之后发表的。不可靠实体名单是一份损害中国公司合法利益的外国实体黑名单。"
L,"The official's comments came after the ministry of commerce issued a freeze on the unreliable entities list－a blacklist of foreign parties that harm the legitimate interests of Chinese companies, which became effective on Saturday.","该官员的评论是在商务部发布冻结不可靠实体名单后发表的，该名单于周六生效，该名单是一份损害中国公司合法利益的外方黑名单。","该官员的评论是在商务部发布冻结不可靠实体名单后发表的，该「名单」于周六生效，该名单是一份损害中国公司合法利益的外方黑名单。"
L,"The official's comments came after the ministry of commerce issued a check on the unreliable entities list－a blacklist of foreign parties that harm the legitimate interests of Chinese companies, which became effective on Saturday.","该官员的评论是在商务部对周六生效的不可靠实体清单进行核查之后发表的，该清单是一份损害中国公司合法利益的外国实体黑名单。",""
L,"The official's comments came after the ministry of commerce issued a regulation on the illegal entities list－a blacklist of foreign parties that harm the legitimate interests of Chinese companies, which became effective on Saturday.","该官员的评论是在商务部发布关于非法实体清单的规定——一份损害中国公司合法利益的外方黑名单，于周六生效后发表的。","该官员的评论是在商务部发布关于非法实体清单的规定——一份损害中国公司合法利益的外方黑名单，「于周六生效后」发表的。"
L,"The official's comments came after the ministry of commerce issued a regulation on the international entities list－a blacklist of foreign parties that harm the legitimate interests of Chinese companies, which became effective on Saturday.","该官员的评论是在商务部发布关于国际实体名单的规定之后发表的，该规定于周六生效，该规定是一份损害中国公司合法利益的外国实体黑名单。","该官员的评论是在商务部发布关于国际实体名单的规定之后发表的，该规定于周六生效，「该规定是一份损害中国公司合法利益的外国实体黑名单」。"
L,"The official's comments came after the ministry of commerce issued a regulation on the unreliable entities list－a blacklist of external parties that harm the legitimate interests of Chinese companies, which became effective on Saturday.","该官员的评论是在商务部发布了关于不可靠实体名单的规定之后发表的，该规定于周六生效，该规定是一份损害中国公司合法利益的外部方黑名单。",""
U,"The official's comments came after the ministry of commerce issued a regulation on the unreliable entities list－a blacklist of foreign parties that harm the legitimate interests of Chinese companies, which became official on Saturday.","该官员的评论是在商务部发布关于不可靠实体名单的规定之后发表的，该规定于周六正式生效。","该官员的评论是在商务部发布关于不可靠实体名单【…】的规定之后发表的，该规定于周六正式生效。"
L,"The official's comments came after the ministry of commerce issued a regulation on the unreliable entities list－a blacklist of foreign parties that harm the legitimate interests of Chinese companies, which became active on Saturday.","该官员的评论是在商务部发布关于不可靠实体清单的规定之后发表的，该清单是一份损害中国公司合法利益的外国实体黑名单，该清单于周六生效。","该官员的评论是在商务部发布关于不可靠实体清单的规定之后发表的，该清单是一份损害中国公司合法利益的外国实体黑名单，该「清单」于周六生效。"
L,"The official's comments came after the ministry of commerce issued a regulation on the unreliable entities list－a blacklist of foreign parties that harm the legitimate interests of Chinese companies, which became effective on Wednesday.","该官员的评论是在商务部发布了关于不可靠实体名单的规定之后发表的，该规定于周三生效，该规定是一份损害中国公司合法利益的外方黑名单。","该官员的评论是在商务部发布了关于不可靠实体名单的规定之后发表的，该规定于周三生效，「该规定是一份损害中国公司合法利益的外方黑名单」。"
N; U,"The firm Capital Economics said food price inflation could continue to rise in November as supermarket demand continues to rise during the Covid-19 lockdown.","Capital Economics 公司表示，由于 Covid-19 封锁期间超市需求持续上升，11 月食品价格通胀可能继续上涨。","「Capital Economics」 公司表示，由于 「Covid-19」 封锁期间超市需求持续上升，11 月食品价格通胀可能继续上涨。"
N; U,"The firm Capital Economics said home price inflation could continue to rise in November as supermarket demand continues to rise during the Covid-19 lockdown.","Capital Economics 公司表示，由于在 Covid-19 封锁期间超市需求持续上升，11 月房价通胀可能会继续上涨。",""
N; U,"The firm Capital Economics said house price inflation could continue to rise in November as supermarket demand continues to rise during the Covid-19 lockdown.","Capital Economics 公司表示，由于在 Covid-19 封锁期间超市需求持续上升，11 月房价通胀可能会继续上涨。",""
N; U,"The firm Capital Economics said housing price inflation could continue to rise in November as supermarket demand continues to rise during the Covid-19 lockdown.","Capital Economics 公司表示，由于在 Covid-19 封锁期间超市需求持续上升，11 月房价通胀可能会继续上涨。",""
N; U,"The firm Capital Economics said food supply inflation could continue to rise in November as supermarket demand continues to rise during the Covid-19 lockdown.","Capital Economics 公司表示，由于在 Covid-19 封锁期间超市需求持续上升，11 月食品供应通胀可能会继续上升。",""
N; U,"The firm Capital Economics said food price inflation could continue to rise in Europe as supermarket demand continues to rise during the Covid-19 lockdown.","Capital Economics 公司表示，由于在 Covid-19 封锁期间超市需求持续上升，欧洲的食品价格通胀可能会继续上涨。",""
N; U,"The firm Capital Economics said food price inflation could continue to rise in China as supermarket demand continues to rise during the Covid-19 lockdown.","Capital Economics 表示，随着超市需求在 Covid-19 封锁期间持续上升，中国的食品价格通胀可能会继续上涨。",""
U,"Travel rules have been relaxed for people arriving in England to work on local farms to ensure there is a turkey available for Sunday dinners.","对于抵达英格兰在当地农场工作的人来说，旅行规则已经放宽，以确保周日晚餐有一只火鸡。","对于抵达英格兰在当地农场工作的人来说，旅行规则已经放宽，以确保周日晚餐有一只火鸡【可用】。"
W,"Mortgage and holidays are being extended for homeowners not affected by the pandemic.","未受大流行影响的房主的抵押贷款和假期正在延长。","未受「大流行【病】」影响的房主的抵押贷款和假期正在延长。"
W,"Mortgage and loans are being extended for homeowners not affected by the pandemic.","正在为未受大流行影响的房主提供抵押贷款和贷款。",""
W,"Mortgage and subsidies are being extended for homeowners not affected by the pandemic.","正在为未受大流行影响的房主提供抵押贷款和补贴。",""
W,"Mortgage and benefits are being extended for homeowners not affected by the pandemic.","未受大流行影响的房主可以享受抵押贷款和福利。",""
L,"The bank said it was losing money on a large number of such accounts.","该银行表示，大量此类账户正在亏损。","该银行表示，「大量此类账户正在亏损」。"
U,"The bank said it was losing money on a limited number of such accounts.","该银行表示，它在有限数量的此类账户上亏损。","该银行表示，它在有限数量的此类账户上【正在】亏损。"
O,"Over the period, the account picked up followers of what appeared to be older men.","在此期间，该帐户吸引了一些似乎是年长男性的追随者。","在此期间，该帐户吸引了「一些」似乎是年长男性的追随者。"
L,"Over the period, the temple picked up followers of what appeared to be older men.","在此期间，寺庙招募了看起来年长男性的追随者。","在此期间，寺庙招募了看起来【像】年长男性的追随者。"
L,"Over the period, the account picked up followers of what appeared to be older religions.","在此期间，该帐户吸引了似乎更古老宗教的追随者。","在此期间，该帐户吸引了似乎【是】更古老宗教的追随者。"
W,"The next-generation systems will be digitally interconnected and help create a sustainable and innovative ecosystem for future-oriented development.","下一代系统将实现数字互连，并有助于为面向未来的发展创建可持续和创新的生态系统。","下一代系统将「实现数字互连」，并有助于为面向未来的发展创建可持续和创新的生态系统。"
W,"The next-generation libraries will be digitally interconnected and help create a sustainable and innovative ecosystem for future-oriented development.","下一代图书馆将实现数字互联，并有助于为面向未来的发展创建一个可持续的创新生态系统。","下一代图书馆将「实现数字互联」，并有助于为面向未来的发展创建一个可持续的创新生态系统。"
N,"Hu said he expects the fair to make Yichang and its citrus industry more known to the customers.","胡先生表示，他希望展会能够让宜昌和宜昌的柑橘产业为消费者所熟知。","「胡先生」表示，他希望展会能够让宜昌和宜昌的柑橘产业为消费者所熟知。"
U,"The move was intended to maintain reasonably ample liquidity in the banking system, the central bank said.","央行表示，此举旨在保持银行体系流动性合理充裕。","央行表示，此举旨在保持银行体系流动性「【保持/处于】合理充裕【水平】」。"
W,"They also want eligibility policies reviewed to identify those who have been left out of support so far.","他们还希望对资格政策进行审查，以确定那些迄今为止被排除在支持之外的人。","他们还希望对资格政策进行审查，以确定那些迄今为止「被排除在支持之外【未获得支持】」的人。"
W,"They also want eligibility criteria reviewed to identify those who have been left out of eligibility so far.","他们还希望审查资格标准，以确定那些到目前为止被排除在资格之外的人。",""
U; W,"They also want eligibility criteria reviewed to identify those who have been left out of consideration so far.","他们还希望对资格标准进行审查，以确定那些迄今为止被排除在外的人。",""
U; W,"They also want eligibility criteria reviewed to identify those who have been left out of admission so far.","他们还希望对资格标准进行审查，以确定那些到目前为止被排除在外的人。",""
W,"They also want eligibility criteria reviewed to identify those who have been left out of membership so far.","他们还希望审查资格标准，以确定迄今为止被排除在成员资格之外的人。",""
W,"They also want eligibility criteria reviewed to identify those who have been left out of induction so far.","他们还希望对资格标准进行审查，以确定那些到目前为止被排除在入职培训之外的人。",""
W,"They also want eligibility criteria reviewed to identify those who have been left out of coverage so far.","他们还希望审查资格标准，以确定迄今为止被排除在保险范围之外的人。",""
W,"Around the world, once-crowded sights lay empty, with hotels empty and not a restaurant in sight.","在世界各地，曾经拥挤的景点空无一人，酒店空无一人，看不到餐厅。","在世界各地，曾经拥挤的景点「空无一人」，酒店空无一人，看不到餐厅。"
W,"Around the world, once-crowded sights lay vacant, with hotels empty and not a restaurant in sight.","在世界各地，曾经拥挤的景点空无一人，酒店空无一人，看不到餐厅。","在世界各地，曾经拥挤的景点「空无一人」，酒店空无一人，看不到餐厅。"
W,"The move has reraised concerns that poor and vulnerable communities face being cut off from access to water.","此举再次引发了人们对贫困和弱势社区面临断水的担忧。","此举再次引发了人们对贫困和弱势社区面临「断水【被切断用水】」的担忧。"
W,"The move has reraised concerns that poor and isolated communities face being cut off from access to water.","此举再次引发了人们对贫困和孤立社区面临断水的担忧。",""
W,"The move has reraised concerns that poor and remote communities face being cut off from access to water.","此举再次引发了人们对贫困和偏远社区面临断水的担忧。",""
W,"The move has reraised concerns that poor and urban communities face being cut off from access to water.","此举再次引发了人们对贫困和城市社区面临断水的担忧。",""
W,"The move has reraised concerns that poor and tribal communities face being cut off from access to water.","此举再次引发了人们对贫困和部落社区面临断水的担忧。",""
W,"The move has reraised concerns that poor and deprived people face being cut off from access to water.","此举再次引发了人们对贫困和贫困人口被切断用水的担忧。",""
W,"The move has reraised concerns that poor and deprived areas face being cut off from access to water.","此举再次引发了人们对贫困和贫困地区面临断水的担忧。",""
W,"The move has reraised concerns that poor and deprived children face being cut off from access to water.","此举再次引发了人们对贫困和贫困儿童面临断水的担忧。",""
W,"The move has reraised concerns that poor and deprived families face being cut off from access to water.","此举再次引发了人们对贫困和贫困家庭面临断水的担忧。",""
W,"The move has reraised concerns that poor and deprived households face being cut off from access to water.","此举再次引发了人们对贫困和贫困家庭面临断水的担忧。",""
L; U,"In home appliances and the book, television and video industries grabbed the second and third positions on the chart.","在家电和图书、电视和视频行业中，分列第二和第三位。","「在家电和图书、电视和视频行业中」，分列【榜单】第二和第三位【在/对于家用电器和图书(行业中)，电视和视频行业占据了排行榜的第二和第三位。】。"
L,"In household appliances and the book, television and video industries grabbed the second and third positions on the chart.","家用电器和图书、电视和视频行业分别位居榜单第二和第三位。",""
L,"In home appliances and the radio, television and video industries grabbed the second and third positions on the chart.","在家电和广电视频行业分居榜单第二和第三位。",""
L; U,"In home appliances and the book, film and video industries grabbed the second and third positions on the chart.","家电行业和图书影视行业分列二、三位。","【对于】家电行业和图书「影视行业【，电影和视频行业】」分列【榜单】二、三位。"
L; U,"In home appliances and the book, audio and video industries grabbed the second and third positions on the chart.","家电行业和图书、音像行业分列二、三位。",""
L; U,"In home appliances and the book, magazine and video industries grabbed the second and third positions on the chart.","家电行业和图书杂志视频行业分列第二、三位。",""
L; U,"In home appliances and the book, toy and video industries grabbed the second and third positions on the chart.","家电行业和图书、玩具、视频行业分列二、三位。",""
L; U,"In home appliances and the book, publishing and video industries grabbed the second and third positions on the chart.","家电行业和图书出版视频行业分列二、三位。",""
L; U,"In home appliances and the book, book and video industries grabbed the second and third positions on the chart.","家电行业和图书、图书、视频行业分列榜单第二、三位。",""
L; U,"In home appliances and the book, television and film industries grabbed the second and third positions on the chart.","家电行业和图书影视行业分列二、三位。",""
L; U,"In home appliances and the book, television and movie industries grabbed the second and third positions on the chart.","家电行业和图书影视行业分列二、三位。",""
L; U,"In home appliances and the book, television and computer industries grabbed the second and third positions on the chart.","家电行业和图书、电视、计算机行业分列第二、三位。",""
L; U,"In home appliances and the book, television and software industries grabbed the second and third positions on the chart.","家电行业和图书、电视、软件行业分列二、三位。",""
L; U,"In home appliances and the book, television and publishing industries grabbed the second and third positions on the chart.","家电行业和图书电视出版行业分列二、三位。",""
L; U,"In home appliances and the book, television and video media grabbed the second and third positions on the chart.","家电类和图书类、电视类和视频类媒体分列二、三位。",""
L,"In home appliances and the book, television and video industries grabbed the first and third positions on the chart.","家电行业和图书、影视行业分列榜首和第三位。",""
L; U,"In home appliances and the book, television and video industries grabbed the second and third positions on the list.","家电行业和图书影视视频行业分列二、三位。","家电行业和图书影视视频行业分列【…】二、三位。"
L; U,"In home appliances and the book, television and video industries grabbed the second and third positions on the index.","家电行业和图书影视视频分列二、三位。",""
L,"In home appliances and the book, television and video industries grabbed the second and third positions on the market.","在家电行业和图书、电视、录像行业占据了市场第二、第三的位置。",""
L; U,"In home appliances and the book, television and video industries grabbed the second and third positions on the board.","家电行业和图书影视行业分列二、三位。","家电行业和图书影视行业分列【…】二、三位。"
L; U,"In home appliances and the book, television and video industries grabbed the second and third positions on the ranking.","家电行业和图书影视视频分列二、三位。",""
L; U,"In home appliances and the book, television and video industries grabbed the second and third positions on the scale.","家电行业和图书影视视频行业分列二、三位。",""
N,"The entrepreneur showed an amiable demeanor as he engaged her who were sampling the models of Tecno brand of mobile phone.","这位企业家表现出亲切的风度，与正在试用Tecno品牌手机型号的她接洽。","这位企业家表现出亲切的风度，与正在试用「Tecno」品牌手机型号的她接洽。"
N; U,"The professor showed an amiable demeanor as he engaged her who were sampling the models of Tecno brand of mobile phone.","教授亲切地与正在试用Tecno品牌手机型号的她接洽。","教授「亲切地」与正在试用「Tecno」品牌手机型号的她接洽。"
N; U,"The customer showed an amiable demeanor as he engaged her who were sampling the models of Tecno brand of mobile phone.","客户亲切地与正在试用Tecno品牌手机型号的她接洽。",""
N; W,"The entrepreneur showed an amiable face as he engaged her who were sampling the models of Tecno brand of mobile phone.","企业家一脸和蔼地迎合正在试用Tecno品牌手机型号的她。",""
N,"The entrepreneur showed an amiable demeanor as he engaged her who were sampling the models of Tecno type of mobile phone.","这位企业家表现出亲切的风度，与正在试用Tecno型号手机的她接洽。",""
W,"The phones were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","这些电话都安排在他位于内罗毕繁华市中心之一卢图利大道的优雅商店里。","这些电话都「安排【布置/排列】」在他位于内罗毕繁华市中心之一卢图利大道的优雅商店里。"
N,"The parties were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","派对都安排在他位于内罗毕繁华闹市区之一的 Luthuli 大道的优雅商店里。","派对都安排在他位于内罗毕繁华闹市区之一的 「Luthuli」 大道的优雅商店里。"
N,"The items were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","这些物品都安排在他位于内罗毕繁华闹市区之一的 Luthuli 大道的优雅商店里。",""
N,"The events were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","这些活动都安排在他位于内罗毕繁华闹市区之一的 Luthuli 大道的优雅商店里。",""
N; W,"The paintings were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","这些画作全部安排在他位于内罗毕繁华闹市区之一的 Luthuli 大道的优雅商店里。","这些画作全部「安排」在他位于内罗毕繁华闹市区之一的 「Luthuli」 大道的优雅商店里。"
N,"The pieces were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","这些作品都是在他位于内罗毕繁华闹市区之一的 Luthuli 大道的优雅商店中布置的。",""
N; W,"The outfits were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","这些服装都是在他位于内罗毕繁华闹市区之一的 Luthuli 大道的优雅商店里安排的。",""
N,"The contents were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","内容全部安排在他位于内罗毕繁华闹市区之一的 Luthuli 大道的优雅商店里。",""
W,"The phones were all arranged at his elegant office located in one of Nairobi's bustling downtown areas, Luthuli Avenue.","这些电话都安排在他优雅的办公室里，办公室位于内罗毕繁华的市中心之一卢图利大道。",""
N; W,"The phones were all arranged at his elegant shop located in one of Jakarta's bustling downtown areas, Luthuli Avenue.","这些电话都安排在他位于雅加达繁华闹市区之一的 Luthuli 大道的优雅商店里。",""
N; W,"The phones were all arranged at his elegant shop located in one of Bangkok's bustling downtown areas, Luthuli Avenue.","这些电话都安排在他位于曼谷繁华闹市区之一的 Luthuli 大道的优雅商店里。",""
N; W,"The phones were all arranged at his elegant shop located in one of Nairobi's bustling pedestrian areas, Luthuli Avenue.","这些电话都安排在他位于内罗毕繁华步行区之一的 Luthuli 大道的优雅商店里。",""
W,"The phones were all arranged at his elegant shop located in one of Nairobi's bustling downtown streets, Luthuli Avenue.","这些电话都安排在他位于内罗毕繁华市中心街道之一卢图利大道的优雅商店里。",""
N; W,"The phones were all arranged at his elegant shop located in one of Nairobi's bustling downtown neighborhoods, Luthuli Avenue.","这些电话都安排在他位于内罗毕繁华的市中心街区之一 Luthuli 大道的优雅商店里。",""
W,"The phones were all arranged at his elegant shop located in one of Nairobi's bustling downtown squares, Luthuli Avenue.","这些电话都安排在他位于内罗毕繁华市中心广场之一卢图利大道的优雅商店里。",""
N; W,"The phones were all arranged at his elegant shop located in one of Nairobi's bustling downtown areas, Luthuli Park.","这些电话都安排在他位于内罗毕繁华闹市区之一的 Luthuli 公园的优雅商店里。",""
N,"Mwendwa said he felt honored to be among the growing army of street vendors who work with smartphones from Transsion holdings.","Mwendwa 说，他很荣幸能成为使用 Transsion 控股公司的智能手机工作的越来越多的街头小贩大军中的一员。","「Mwendwa」 说，他很荣幸能成为使用 「Transsion」 控股公司的智能手机工作的越来越多的街头小贩大军中的一员。"
N; U,"Mwendwa said he felt honored to be among the growing number of street vendors who work with smartphones from Transsion holdings.","Mwendwa 说，他很荣幸能成为越来越多使用 Transsion 控股智能手机的街头小贩中的一员。","「Mwendwa」 说，他很荣幸能成为越来越多使用 「Transsion」 控股智能手机的「街头小贩【大军】」中的一员。"
N; U,"Mwendwa said he felt honored to be among the growing group of street vendors who work with smartphones from Transsion holdings.","Mwendwa 说，他很荣幸能成为越来越多使用 Transsion 控股公司智能手机的街头小贩中的一员。",""
W,"Economists say dialing back government support too quickly will undermine the strength of the opposition from the pandemic.","经济学家表示，过快撤回政府支持将削弱大流行的反对力量。","经济学家表示，过快撤回政府支持将削弱「大流行【病】」的反对力量。"
L; U,"China pursues a prudent monetary policy in a more flexible and appropriate fashion, according to this year's government policy report.","根据今年的政府政策报告，中国奉行稳健的货币政策，更加灵活适度。","根据今年的政府政策报告，中国【以更加灵活适度的方式】奉行稳健的货币政策「，更加灵活适度」。"
L; U,"China pursues a prudent monetary policy in a more flexible and appropriate fashion, according to this country's government policy report.","根据中国政府政策报告，中国奉行稳健的货币政策，更加灵活适度。",""
L; U,"China pursues a prudent monetary policy in a more flexible and appropriate fashion, according to this year's government research report.","今年的政府研究报告显示，中国实行稳健的货币政策，更加灵活适度。",""
W,"A vaccine is likely to help the economy, but there are more likely benefits to growth than there are surprise boosts.","疫苗可能对经济有所帮助，但对经济增长的好处可能大于意外提振。","疫苗可能对经济有所帮助，但对经济增长的好处可能大于意外「提振」。"
W,"A boost is likely to help the economy, but there are more likely benefits to growth than there are surprise boosts.","提振可能有助于经济，但对经济增长的好处可能大于意外提振。",""
W,"A raise is likely to help the economy, but there are more likely benefits to growth than there are surprise boosts.","加薪可能有助于经济，但对经济增长的好处可能大于意外提振。",""
W,"A stimulus is likely to help the economy, but there are more likely benefits to growth than there are surprise boosts.","刺激措施可能有助于经济，但对经济增长的好处可能大于意外提振。",""
W,"A vaccine is likely to help the economy, but there are more immediate benefits to growth than there are surprise boosts.","疫苗可能有助于经济发展，但与意外提振相比，对经济增长的直接好处更多。","疫苗可能有助于经济「发展」，但与意外「提振」相比，对经济增长的直接好处更多。"
W,"A vaccine is likely to help the economy, but there are more visible benefits to growth than there are surprise boosts.","疫苗可能有助于经济发展，但与意外提振相比，对经济增长的好处更为明显。",""
N; U,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他加入了 Bravo 志愿救护车，担任紧急医疗官。","在该市【正在 经历/面临】人员短缺的时候，他加入了 「Bravo」 志愿救护车，担任紧急医疗官。"
L; U,"He joined Durham Volunteer Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在达勒姆急救人员短缺的时候，他作为一名紧急医疗官加入了达勒姆志愿救护车。","「在达勒姆急救人员短缺【该市 正 经历/面临 救护人员短缺】的时候」，他作为一名紧急医疗官加入了达勒姆志愿救护车。"
L; U,"He joined Edmonton Volunteer Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在埃德蒙顿急救人员短缺的时候，他加入了埃德蒙顿志愿者救护队，担任急救医疗官。",""
L; U,"He joined Manchester Volunteer Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在曼彻斯特急救人员短缺的时候，他作为一名紧急医疗官加入了曼彻斯特志愿者救护队。",""
L; U,"He joined Birmingham Volunteer Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在伯明翰急救人员短缺的时候，他作为急救医疗官加入了伯明翰志愿救护车。",""
N; U,"He joined Bravo Fire Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗官加入了 Bravo 消防救护车。","在该市【…】人员短缺的时候，他作为紧急医疗官加入了 「Bravo」 消防救护车。"
L; U,"He joined Bravo City Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在布拉沃市急救人员短缺的时候，他作为急救医疗官加入了布拉沃市救护车。",""
N; U,"He joined Bravo Volunteer Squad as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗官加入了 Bravo 志愿者小队。","在该市【…】人员短缺的时候，他作为紧急医疗官加入了 「Bravo」 志愿者小队。"
N; U,"He joined Bravo Volunteer Unit as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗官加入了 Bravo 志愿者部队。",""
N; U,"He joined Bravo Volunteer Battalion as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗官加入了 Bravo 志愿营。",""
N; U,"He joined Bravo Volunteer Force as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为急救医疗官加入了 Bravo 志愿军。",""
U,"He joined Bravo Volunteer Hospital as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他以急救医疗官的身份加入了布拉沃志愿者医院。",""
N; U,"He joined Bravo Volunteer Brigade as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗官加入了 Bravo 志愿旅。",""
N; U,"He joined Bravo Volunteer Team as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗官加入了 Bravo 志愿者团队。",""
N; U,"He joined Bravo Volunteer Corps as an emergency medical officer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗官加入了 Bravo 志愿军。",""
N; U,"He joined Bravo Volunteer Ambulance as an emergency medical technician at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗技术人员加入了 Bravo 志愿救护车。",""
N; U,"He joined Bravo Volunteer Ambulance as an emergency medical assistant at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗助理加入了 Bravo 志愿救护车。",""
N; U,"He joined Bravo Volunteer Ambulance as an emergency medical volunteer at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为一名紧急医疗志愿者加入了 Bravo 志愿救护车。",""
N; U,"He joined Bravo Volunteer Ambulance as an emergency medical specialist at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为急救医疗专家加入了 Bravo 志愿救护车。",""
N; U,"He joined Bravo Volunteer Ambulance as an emergency medical driver at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗司机加入了 Bravo 志愿救护车。",""
N; U,"He joined Bravo Volunteer Ambulance as an emergency medical operator at a time when the city was experiencing a shortage of crew.","在该市人员短缺的时候，他作为紧急医疗操作员加入了 Bravo 志愿救护车。",""
N,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the service was experiencing a shortage of crew.","他加入 Bravo 志愿救护车，担任紧急医疗官，当时该服务正面临人员短缺。",""
N,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the unit was experiencing a shortage of crew.","他加入 Bravo 志愿救护车，担任紧急医疗官，当时该单位正面临人员短缺。",""
N,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the organisation was experiencing a shortage of crew.","他加入 Bravo 志愿救护车，担任紧急医疗官，当时该组织正面临人员短缺。",""
N,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the company was experiencing a shortage of crew.","他加入 Bravo 志愿救护车，担任急救医疗官，当时该公司正面临人员短缺。",""
N,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the brigade was experiencing a shortage of crew.","他加入 Bravo 志愿救护队，担任紧急医疗官，当时该队正面临人员短缺。",""
N,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the station was experiencing a shortage of crew.","他加入 Bravo 志愿救护车，担任紧急医疗官，当时该站正面临人员短缺。",""
L; N; U,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the force was experiencing a shortage of crew.","在 Bravo 志愿救护车人员短缺的时候，他作为紧急医疗官加入了 Bravo 志愿救护车。",""
N,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the team was experiencing a shortage of crew.","他加入 Bravo 志愿救护队，担任紧急医疗官，当时该团队正面临人员短缺。",""
N,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the city was experiencing a lack of crew.","他加入 Bravo 志愿救护车，担任紧急医疗官，当时该市正面临人员短缺的情况。",""
N; U,"He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the city was experiencing a shortage of staff.","在该市人手短缺的时候，他作为急救医疗官加入了 Bravo 志愿救护车。","在该市【…】人手短缺的时候，他作为急救医疗官加入了 「Bravo」 志愿救护车。"
U,"Online services required to alert consumers who have bought a product found to be unsafe, rather than only taking down listing.","需要在线服务提醒购买了不安全产品的消费者，而不仅仅是下架。","需要在线服务提醒购买了「不安全【被发现(是)不安全(的)】产品」的消费者，而不仅仅是下架。"
U,"Online services required to alert consumers who have bought a item found to be unsafe, rather than only taking down listing.","需要在线服务提醒购买了不安全商品的消费者，而不仅仅是下架商品。",""
