Error category,Source sentence,Target sentence,Reference
W,"It allowed local authorities to ask drivers to move their vehicles to car parks near disused railways, cafes and restaurants while protests take place.","它允许地方当局在抗议发生时要求司机将车辆移至废弃铁路、咖啡馆和餐馆附近的停车场。","它允许地方当局在「抗议【活动】」发生时要求司机将车辆移至废弃铁路、咖啡馆和餐馆附近的停车场。"
W,"It allowed local authorities to ask drivers to move their cars to car parks near disused railways, cafes and restaurants while protests take place.","它允许地方当局在抗议活动发生时要求司机将汽车开到废弃铁路、咖啡馆和餐馆附近的停车场。","它允许地方当局在抗议活动发生时要求司机将汽车「开到【移至】」废弃铁路、咖啡馆和餐馆附近的停车场。"
W,"It allowed local authorities to ask drivers to move their vehicles to car parks near disused pubs, cafes and restaurants while protests take place.","它允许地方当局在抗议活动发生时要求司机将车辆停在废弃的酒吧、咖啡馆和餐馆附近的停车场。","它允许地方当局在抗议活动发生时要求司机将车辆「停在【移至】」废弃的酒吧、咖啡馆和餐馆附近的停车场。"
W,"It allowed local authorities to ask drivers to move their vehicles to car parks near disused factories, cafes and restaurants while protests take place.","它允许地方当局在抗议活动发生时要求司机将车辆停在废弃工厂、咖啡馆和餐馆附近的停车场。",""
W,"It allowed local authorities to ask drivers to move their vehicles to car parks near disused hotels, cafes and restaurants while protests take place.","它允许地方当局在抗议活动发生时要求司机将车辆停在废弃的旅馆、咖啡馆和餐馆附近的停车场。",""
W,"It allowed local authorities to ask drivers to move their vehicles to car parks near disused buildings, cafes and restaurants while protests take place.","它允许地方当局在抗议活动发生时要求司机将车辆停在废弃建筑、咖啡馆和餐馆附近的停车场。",""
W,"It allowed local authorities to ask drivers to move their vehicles to car parks near disused schools, cafes and restaurants while protests take place.","它允许地方当局在抗议活动发生时要求司机将车辆停在废弃学校、咖啡馆和餐馆附近的停车场。",""
W,"It allowed local authorities to ask drivers to move their vehicles to car parks near disused railways, cafes and factories while protests take place.","它允许地方当局在抗议活动发生时要求司机将车辆停在废弃铁路、咖啡馆和工厂附近的停车场。",""
U; W,"A government report concluded in the aftermath that Home Secretary Priti Patel had broken rules on ministers' behaviour, sources associated with the contents say.","一份政府报告的结论是，内政大臣普里蒂帕特尔违反了有关部长行为的规定，与内容相关的消息人士称。","一份政府报告「的结论是【事后得出结论】」，内政大臣普里蒂帕特尔违反了有关部长行为的规定，与内容相关的消息人士称。"
O,"A government report concluded in the summer that Home Secretary Priti Patel had broken rules on judges' behaviour, sources associated with the contents say.","与报告内容相关的消息人士称，一份政府报告在今年夏天得出结论称，内政大臣普里蒂帕特尔违反了有关法官行为的规定。","与「报告」内容相关的消息人士称，一份政府报告在今年夏天得出结论称，内政大臣普里蒂帕特尔违反了有关法官行为的规定。"
O,"A government report concluded in the summer that Home Secretary Priti Patel had broken rules on ministers'discretion, sources associated with the contents say.","与报告内容相关的消息人士称，一份政府报告在今年夏天得出结论称，内政大臣普里蒂帕特尔违反了有关部长自由裁量权的规定。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a presentation to explain the lockdown in England had to be revised.","鲍里斯·约翰逊 (Boris Johnson) 在演示文稿中进行数据分析以解释必须修改英格兰的封锁措施后，为如何使用 Covid 统计数据进行了辩护。","鲍里斯·约翰逊 (Boris Johnson) 在演示文稿中「进行数据分析以解释必须修改英格兰的封锁措施后，为如何使用 Covid 统计数据进行了辩护【为数据分析后 如何使用新冠肺炎统计数据 进行了辩护，以解释英格兰的封锁必须修改】」。"
L; U,"Chris Johnson has defended how Covid statistics are being used after data analysis in a presentation to explain the lockdown in England had to be revised.","克里斯·约翰逊在演示文稿中解释了英格兰的封锁必须修改后，为如何使用 Covid 统计数据进行了辩护。","克里斯·约翰逊在演示文稿中「解释了英格兰的封锁必须修改后，为如何使用 Covid 统计数据进行了辩护」。"
L; U,"Paul Johnson has defended how Covid statistics are being used after data analysis in a presentation to explain the lockdown in England had to be revised.","保罗·约翰逊在演示文稿中解释了英格兰的封锁必须修改后，为如何使用 Covid 统计数据进行了辩护。",""
L; U,"Peter Johnson has defended how Covid statistics are being used after data analysis in a presentation to explain the lockdown in England had to be revised.","彼得·约翰逊在演示文稿中解释了英格兰的封锁必须修改后，为如何使用 Covid 统计数据进行了辩护。",""
L; U,"Mark Johnson has defended how Covid statistics are being used after data analysis in a presentation to explain the lockdown in England had to be revised.","马克·约翰逊在演示文稿中解释了英格兰的封锁必须修改后，为如何使用 Covid 统计数据进行了辩护。",""
L; U,"Andrew Johnson has defended how Covid statistics are being used after data analysis in a presentation to explain the lockdown in England had to be revised.","安德鲁·约翰逊在演示文稿中解释了英格兰的封锁必须修改后，为如何使用 Covid 统计数据进行了辩护。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a study to explain the lockdown in England had to be revised.","在一项研究中的数据分析解释了必须修改英格兰的封锁措施后，鲍里斯·约翰逊为如何使用 Covid 统计数据进行了辩护。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a report to explain the lockdown in England had to be revised.","在一份报告中的数据分析解释了必须修改英格兰的封锁措施后，鲍里斯·约翰逊为如何使用 Covid 统计数据进行了辩护。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a project to explain the lockdown in England had to be revised.","在解释英格兰封锁的项目中的数据分析必须修改后，鲍里斯·约翰逊为如何使用 Covid 统计数据进行了辩护。","在「解释英格兰封锁的项目中的数据分析必须修改」后，鲍里斯·约翰逊为如何使用 「Covid」 统计数据进行了辩护。"
U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a bid to explain the lockdown in England had to be revised.","鲍里斯·约翰逊 (Boris Johnson) 为在数据分析后如何使用 Covid 统计数据进行辩护，以解释必须修改英格兰的封锁措施。","鲍里斯·约翰逊 (Boris Johnson) 为在数据分析后如何使用 「Covid」 统计数据进行辩护，以解释必须修改英格兰的封锁措施。"
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a campaign to explain the lockdown in England had to be revised.","鲍里斯·约翰逊 (Boris Johnson) 在一场解释英格兰封锁必须修改的运动中进行数据分析后，为如何使用 Covid 统计数据进行了辩护。","鲍里斯·约翰逊 (Boris Johnson) 在一场「解释英格兰封锁必须修改的运动中进行数据分析」后，为如何使用 「Covid」 统计数据进行了辩护。"
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a plan to explain the lockdown in England had to be revised.","在一项解释英格兰封锁的计划中的数据分析必须修改后，鲍里斯·约翰逊为如何使用 Covid 统计数据进行了辩护。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a proposal to explain the lockdown in England had to be revised.","鲍里斯·约翰逊 (Boris Johnson) 在一项解释英格兰封锁的提案中的数据分析后，为如何使用 Covid 统计数据进行了辩护。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a programme to explain the lockdown in England had to be revised.","在解释英格兰封锁的程序中的数据分析必须修改后，鲍里斯·约翰逊为如何使用 Covid 统计数据进行了辩护。",""
U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a survey to explain the lockdown in England had to be revised.","在一项调查中的数据分析解释了必须修改英格兰的封锁措施后，鲍里斯·约翰逊为如何使用 Covid 统计数据进行了辩护。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a scheme to explain the lockdown in England had to be revised.","在一项解释英格兰封锁的计划中的数据分析必须修改后，鲍里斯·约翰逊为如何使用 Covid 统计数据进行了辩护。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a presentation to explain the lockdown in London had to be revised.","鲍里斯·约翰逊 (Boris Johnson) 在演示文稿中解释了必须修改伦敦的封锁措施后的数据分析后，为如何使用 Covid 统计数据进行了辩护。","鲍里斯·约翰逊 (Boris Johnson) 在演示文稿中「解释了必须修改伦敦的封锁措施后的数据分析后，为如何使用 Covid 统计数据进行了辩护」。"
W,"A Chinese citizen, who worked at the same restaurant, was injured in the attack and is now in stable care, the embassy said.","大使馆说，一名在同一家餐厅工作的中国公民在袭击中受伤，目前正在接受稳定治疗。","大使馆说，一名在同一家餐厅工作的中国公民在袭击中受伤，目前正在接受稳定「治疗【护理】」。"
L; U,"The EU and UK chief negotiators have stepped back from post-Brexit trade talks after a member of the EU had tested positive for Covid-19.","在一名欧盟成员国对 Covid-19 检测呈阳性后，欧盟和英国的首席谈判代表退出了脱欧后的贸易谈判。","在一名欧盟成员国「对 Covid-19」 检测呈阳性后，欧盟和英国的首席谈判代表退出了脱欧后的贸易谈判。"
U,"The EU and UK chief negotiators have stepped back from post-Brexit membership talks after a member of the EU had tested positive for Covid-19.","在一名欧盟成员国的 Covid-19 检测呈阳性后，欧盟和英国的首席谈判代表退出了脱欧后的成员国谈判。","在一名欧盟成员国的 「Covid-19」 检测呈阳性后，欧盟和英国的首席谈判代表退出了脱欧后的成员国谈判。"
U; W,"He said the move would allow the government to boost the economy whenever it is needed rather than just after a major shock such as the pandemic.","他表示，此举将使政府能够在需要时提振经济，而不是在大流行等重大冲击之后才采取行动。","他表示，此举将使政府能够在需要时提振经济，而不是【仅仅】在「大流行【病】」等重大冲击之后才采取行动。"
W,"He said the move would allow the government to boost the economy whenever it is needed rather than just after a natural shock such as the pandemic.","他说，此举将使政府能够在需要时提振经济，而不是仅仅在大流行等自然冲击之后。",""
U; W,"He said the move would allow the government to boost the economy whenever it is needed rather than just after a big shock such as the pandemic.","他说，此举将使政府能够在需要时提振经济，而不是在大流行等大冲击之后才采取行动。",""
U; W,"He said the move would allow the government to boost the economy whenever it is needed rather than just after a large shock such as the pandemic.","他说，此举将使政府能够在需要时提振经济，而不是在大流行等大冲击之后才采取行动。",""
W,"He said the move would allow the government to boost the economy whenever it is needed rather than just after a global shock such as the pandemic.","他说，此举将使政府能够在需要时提振经济，而不是仅仅在大流行等全球冲击之后。",""
W,"He said the move would allow the government to boost the economy whenever it is needed rather than just after a small shock such as the pandemic.","他说，此举将使政府能够在需要时提振经济，而不是仅仅在大流行等小冲击之后。",""
W,"He said the move would allow the government to boost the economy whenever it is needed rather than just after a minor shock such as the pandemic.","他说，此举将使政府能够在需要时提振经济，而不是仅仅在大流行等轻微冲击之后。",""
W,"He said the move would allow the government to boost the economy whenever it is needed rather than just after a major event such as the pandemic.","他说，此举将使政府能够在需要时提振经济，而不是仅仅在大流行等重大事件之后。",""
W,"He said the move would allow the government to boost the economy whenever it is needed rather than just after a major crisis such as the pandemic.","他说，此举将使政府能够在需要时提振经济，而不是仅仅在大流行等重大危机之后。",""
W,"He said the move would allow the government to boost the economy whenever it is needed rather than just after a major emergency such as the pandemic.","他说，此举将使政府能够在需要时提振经济，而不是仅仅在大流行等重大紧急情况之后。",""
N,"A railway line used in Prince Charles' investiture at Caernarfon in 1969 should be considered for reopening, a Member of the Senedd has said.","Senedd 的一名成员表示，应该考虑重新开放 1969 年查尔斯王子在卡那封授勋时使用的一条铁路线。","「Senedd」 的一名成员表示，应该考虑重新开放 1969 年查尔斯王子在卡那封授勋时使用的一条铁路线。"
N,"A railway carriage used in Prince Charles' investiture at Caernarfon in 1969 should be considered for reopening, a Member of the Senedd has said.","Senedd 的一名成员表示，1969 年查尔斯王子在卡那封授勋时使用的火车车厢应该考虑重新开放。","「Senedd」 的一名成员表示，1969 年查尔斯王子在卡那封授勋时使用的火车车厢应该考虑重新开放。"
O,"The Chinese embassy urged Chinese residents, students and police in the Chinese enterprises to abide by Austrian police rules and stay at home to protect their safety.","中国使馆敦促在奥中资企业的中国居民、学生和警察遵守奥地利警方的规定，留在家中，保护自身安全。","中国使馆敦促「在奥」中资企业的中国居民、学生和警察遵守奥地利警方的规定，留在家中，保护自身安全。"
O; W,"The Chinese embassy urged Chinese residents, students and police in the Chinese enterprises to abide by Austrian residency rules and stay at home to protect their safety.","中国使馆敦促在奥中资企业的中国居民、留学生和警察遵守在奥居留规定，居家隔离，注意安全。","中国使馆敦促「在奥」中资企业的中国居民、「留学生」和警察遵守在奥居留规定，居家「隔离」，「注意安全」。"
O; W,"The Chinese embassy urged Chinese residents, students and police in the Chinese enterprises to abide by Austrian residence rules and stay at home to protect their safety.","中国使馆敦促在奥中资企业的中国居民、留学生和警察遵守在奥居留规定，居家隔离，注意安全。",""
U; W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next six months.","由于担心未来六个月的住院和死亡人数可能超过第一波病毒浪潮期间的人数，因此宣布了最严厉的社会限制措施。","「由于【在】」担心未来六个月的住院和死亡人数可能超过第一波病毒浪潮期间【看到】的人数【时/的情况下】，「因此」宣布了最严厉的社会限制措施。"
O; U,"The toughest social curbs were announced amid warnings that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next six months.","在警告称未来六个月的住院和死亡人数可能超过第一波病毒浪潮期间的情况下，政府宣布了最严厉的社会限制措施。","在警告称未来六个月的住院和死亡人数可能超过第一波病毒浪潮期间【看到】的情况下，「政府」宣布了最严厉的社会限制措施。"
O; U,"The toughest social curbs were announced amid predictions that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next six months.","在预测未来六个月的住院和死亡人数可能超过第一波病毒浪潮期间的情况下，政府宣布了最严厉的社会限制措施。",""
U; W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the initial wave of the virus in the next six months.","由于担心住院和死亡人数可能会超过未来六个月病毒最初浪潮期间的人数，因此宣布了最严厉的社会限制措施。",""
U; W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first phase of the virus in the next six months.","由于担心住院和死亡人数可能会超过未来六个月病毒第一阶段的人数，因此宣布了最严厉的社会限制措施。",""
U; W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first detection of the virus in the next six months.","由于担心住院和死亡人数可能会超过未来六个月首次检测到该病毒时的人数，因此宣布了最严厉的社会限制措施。",""
U; W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first diagnosis of the virus in the next six months.","由于担心住院和死亡人数可能会超过未来六个月首次诊断出该病毒时的人数，因此宣布了最严厉的社会限制措施。",""
U; W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the previous six months.","由于担心住院和死亡人数可能超过前六个月第一波病毒期间的人数，因此宣布了最严厉的社会限制措施。",""
U; W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the past six months.","由于担心住院和死亡人数可能超过过去六个月第一波病毒浪潮期间的人数，因此宣布了最严厉的社会限制措施。",""
U; W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the last six months.","由于担心住院和死亡人数可能超过过去六个月第一波病毒浪潮期间的人数，因此宣布了最严厉的社会限制措施。",""
U; W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the first six months.","由于担心住院和死亡人数可能会超过前六个月第一波病毒浪潮中的人数，因此宣布了最严厉的社会限制措施。",""
U; W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the prior six months.","由于担心住院和死亡人数可能超过前六个月第一波病毒浪潮中的人数，因此宣布了最严厉的社会限制措施。",""
U,"Chinese photographers enjoyed more international success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","由于第 56 届 Wldlife 摄影师年度大奖于周二在伦敦自然历史博物馆举行，中国摄影师在国际上取得了更大的成功。","由于第 56 届 「Wldlife」 摄影师年度大奖于周二在伦敦自然历史博物馆举行，中国摄影师在国际上取得了更大的成功。"
U,"Chinese birds enjoyed more international success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","周二，在伦敦自然历史博物馆举行的第 56 届年度野生动物摄影师颁奖典礼上，中国鸟类在国际上获得了更大的成功。","周二，「在【由于】」伦敦自然历史博物馆举行的第 56 届年度野生动物摄影师颁奖典礼「上」，中国鸟类在国际上获得了更大的成功。"
U,"Chinese scientists enjoyed more international success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","周二在伦敦自然历史博物馆举行的第 56 届年度野生动物摄影师颁奖典礼上，中国科学家在国际上取得了更大的成功。",""
U,"Chinese photographers enjoyed more mainstream success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","由于第 56 届 Wldlife 摄影师年度大奖于周二在伦敦自然历史博物馆举行，中国摄影师获得了更多的主流成功。",""
U,"Chinese photographers enjoyed more widespread success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","由于第 56 届 Wldlife 摄影师年度大奖于周二在伦敦自然历史博物馆举行，中国摄影师获得了更广泛的成功。",""
U; W,"Chinese photographers enjoyed more popular success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","由于第 56 届 Wldlife 摄影师年度大奖于周二在伦敦自然历史博物馆举行，中国摄影师获得了更多的成功。","由于第 56 届 「Wldlife」 摄影师年度大奖于周二在伦敦自然历史博物馆举行，中国摄影师获得了「更多的【更普遍的】」成功。"
U,"Chinese photographers enjoyed more international acclaim as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","周二，在伦敦自然历史博物馆举行的第 56 届 Wldlife 年度摄影师颁奖典礼上，中国摄影师获得了更多的国际赞誉。",""
U,"Chinese photographers enjoyed more international success as the ceremony of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","周二，第 56 届 Wldlife 摄影师年度颁奖典礼在伦敦自然历史博物馆举行，中国摄影师在国际上取得了更大的成功。",""
U,"Chinese photographers enjoyed more international success as the announcement of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","周二，在伦敦自然历史博物馆举行的第 56 届 Wldlife 摄影师年度颁奖典礼上，中国摄影师在国际上取得了更大的成功。",""
L; U,"US president Donald Trump's youngest son Barron Trump had COVID-19 with no symptoms and now is negative, first lady Melania Trump in a family health update on Wednesday.","美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 COVID-19，没有任何症状，现在呈阴性，第一夫人梅拉尼娅·特朗普在周三的家庭健康更新中。","美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 「COVID-19」，没有任何症状，现在呈阴性，第一夫人梅拉尼娅·特朗普「在周三的家庭健康更新中」。"
L; U,"US president Donald Trump's youngest son Barron Trump had COVID-19 with no problems and now is negative, first lady Melania Trump in a family health update on Wednesday.","美国总统唐纳德·特朗普的小儿子巴伦·特朗普毫无问题地感染了 COVID-19，现在呈阴性，第一夫人梅拉尼娅·特朗普在周三的家庭健康更新中。",""
U; W,"US president Donald Trump's youngest son Barron Trump had COVID-19 with no symptoms and now is alive, first lady Melania Trump in a family health update on Wednesday.","美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 COVID-19，没有任何症状，现在还活着，第一夫人梅拉尼娅·特朗普周三在家庭健康报告中说。","美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 「COVID-19」，没有任何症状，现在还活着，第一夫人梅拉尼娅·特朗普周三在家庭健康「报告中说【中 更新】」。"
U; W,"US president Donald Trump's youngest son Barron Trump had COVID-19 with no symptoms and now is dead, first lady Melania Trump in a family health update on Wednesday.","美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 COVID-19，没有任何症状，现在已经去世，第一夫人梅拉尼娅·特朗普周三在家庭健康报告中说。",""
L; N; U,"US president Donald Trump's youngest son Barron Trump had COVID-19 with no symptoms and now is negative, first lady Melania Trump in a family health update on Twitter.","美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 COVID-19，没有任何症状，现在呈阴性，第一夫人梅拉尼娅·特朗普在 Twitter 上更新了家庭健康状况。","美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 「COVID-19」，没有任何症状，现在呈阴性，第一夫人梅拉尼娅·特朗普在 「Twitter」 上「更新了家庭健康状况」。"
L; N; U,"US president Donald Trump's youngest son Barron Trump had COVID-19 with no symptoms and now is negative, first lady Melania Trump in a family health update on Facebook.","美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 COVID-19，没有任何症状，现在呈阴性，第一夫人梅拉尼娅·特朗普在 Facebook 上更新了家庭健康状况。",""
L; N; U,"US president Donald Trump's youngest son Barron Trump had COVID-19 with no symptoms and now is negative, first lady Melania Trump in a family health update on YouTube.","美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 COVID-19，没有任何症状，现在呈阴性，第一夫人梅拉尼娅·特朗普在 YouTube 上更新了家庭健康状况。",""
U,"Experts predict road use will decline again this time around but, with roads and businesses staying open, the effect is not likely to be as dramatic as before.","专家预测，这一次道路使用量将再次下降，但随着道路和企业的开放，影响可能不会像以前那样显着。","专家预测，这一次道路使用量将再次下降，但随着道路和企业「的【保持】」开放，影响可能不会像以前那样显着。"
W,"Emanuel has expressed his concern in the post, telling allies that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔在帖子中表达了他的担忧，告诉盟友国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。","伊曼纽尔在帖子中表达了他的担忧，告诉盟友国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是「一笔财富【有价值的人】」。"
L; W,"Emanuel has expressed his concern in the matter, telling allies that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔表达了他对此事的担忧，他告诉盟友，国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。","伊曼纽尔【在此事件中】表达了他「对此事」的担忧，他告诉盟友，国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是「一笔财富」。"
L; W,"Emanuel has expressed his concern in the position, telling allies that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔表达了他对这一立场的担忧，他告诉盟友国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
L; W,"Emanuel has expressed his concern in the appointment, telling allies that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔表达了他对这一任命的担忧，他告诉盟友，国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
L; W,"Emanuel has expressed his concern in the role, telling allies that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔表达了他对这个角色的担忧，他告诉盟友国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
L; W,"Emanuel has expressed his concern in the future, telling allies that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔表达了他对未来的担忧，他告诉盟友国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
W,"Emanuel has expressed his concern in the post, telling reporters that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔在帖子中表达了他的担忧，他告诉记者，国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
W,"Emanuel has expressed his concern in the post, telling voters that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔在帖子中表达了他的担忧，他告诉选民，国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
W,"Emanuel has expressed his concern in the post, telling supporters that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔在帖子中表达了他的担忧，他告诉支持者国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
W,"Emanuel has expressed his concern in the post, telling colleagues that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔在帖子中表达了他的担忧，他告诉同事，国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
W,"Emanuel has expressed his concern in the post, telling constituents that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔在帖子中表达了他的担忧，他告诉选民，国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
W,"Emanuel has expressed his concern in the post, telling critics that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔在帖子中表达了他的担忧，他告诉批评者，国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
W,"Emanuel has expressed his concern in the post, telling journalists that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔在帖子中表达了他的担忧，他告诉记者，国家的基础设施挑战如此严峻，拥有行政和立法层面经验的人将是一笔财富。",""
U,"Models of our scientists suggest that unless we leave now, we could see numbers over the winter that are twice as many or more compared with the first wave.","我们科学家的模型表明，除非我们现在离开，否则我们可以看到整个冬天的数字是第一波的两倍或更多。","我们科学家的模型表明，除非我们现在离开，否则我们可以看到整个冬天的数字【相比于第一波，】是第一波的两倍或更多。"
U,"Models of our scientists suggest that unless we leave now, we could see changes over the winter that are twice as many or more compared with the first wave.","我们科学家的模型表明，除非我们现在离开，否则我们可以看到整个冬天的变化是第一波浪潮的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the ocean that are twice as many or more compared with the first wave.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到海洋死亡人数是第一波浪潮的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the summer that are twice as many or more compared with the first wave.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到夏季的死亡人数是第一波的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the previous wave.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬季的死亡人数是上一波的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the original wave.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到整个冬天的死亡人数是最初一波的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the first year.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬季的死亡人数是第一年的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the first summer.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬季的死亡人数是第一个夏季的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the first one.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬天的死亡人数是第一个冬天的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the first season.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬季的死亡人数是第一季的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the first month.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬季的死亡人数是第一个月的两倍或更多。",""
U,"President Trump said he feels good after testing positive for Covid-19 months ago and couldn't recall whether he was positive on the day of the first presidential inauguration.","特朗普总统说，他在几个月前对 Covid-19 检测呈阳性后感觉很好，但不记得他在第一次总统就职典礼那天是否呈阳性。","特朗普总统说，他在几个月前对 「Covid-19」 检测呈阳性后感觉很好，但不记得他在第一次总统就职典礼那天是否呈阳性。"
U,"President Trump said he feels good after testing positive for Covid-19 months ago and couldn't recall whether he was positive on the morning of the first presidential inauguration.","特朗普总统说，他在几个月前对 Covid-19 检测呈阳性后感觉很好，但不记得他在第一次总统就职典礼那天早上是否呈阳性。",""
