Error category,Source sentence,Target sentence,Reference
U,"The concerns of state health officials were perhaps most evident in Nevada, where in early October the state approved antigen testing in all hospitals.","州卫生官员的担忧在内华达州最为明显，10月初，该州批准在所有医院进行抗原检测。",""
L,"I probably met more people and engaged in more discussions about the benefits of healthcare in China in one day than during the entire third quarter.","我可能在一天内遇到了更多的人，并参与了更多关于中国医疗保健益处的讨论，而不是整个第三季度。","【与整个第三季度相比，】我可能在一天内遇到了更多的人，并参与了更多关于中国医疗保健益处的讨论「，而不是整个第三季度」。"
L,"I probably met more people and engaged in more discussions about the benefits of healthcare in China in one day than during the entire past quarter.","我可能在一天内遇到了更多的人，并参与了更多关于中国医疗保健益处的讨论，而不是过去整个季度。","我可能在一天内遇到了更多的人，并参与了更多关于中国医疗保健益处的讨论「，而不是过去整个季度」。"
U,"Those living under level four status would be advised to avoid any unnecessary travel out of the area, and to keep journeys within the area to an absolute minimum.","建议那些生活在四级以下的人避免任何不必要的旅行离开该地区，并将该地区的旅行保持在绝对最低限度。","建议那些生活在四级【状态/地位】以下的人避免任何不必要的旅行离开该地区，并将该地区的旅行保持在绝对最低限度。"
U,"Those living under level four status would be advised to avoid any direct travel out of the area, and to keep journeys within the area to an absolute minimum.","建议居住在四级以下的人避免直接离开该地区，并将该地区的旅行保持在绝对最低限度。","建议居住在四级【状态/地位】以下的人避免「【任何】直接离开该地区【的旅行】」，并将该地区的旅行保持在绝对最低限度。"
U,"Those living under level four status would be advised to avoid any public travel out of the area, and to keep journeys within the area to an absolute minimum.","建议居住在四级以下的人避免任何公众旅行离开该地区，并将该地区的旅行保持在绝对最低限度。","建议居住在四级【状态/地位】以下的人避免任何公众旅行离开该地区，并将该地区的旅行保持在绝对最低限度。"
U,"Those living under level four status would be advised to avoid any future travel out of the area, and to keep journeys within the area to an absolute minimum.","建议那些生活在四级以下的人避免今后离开该地区，并将该地区的旅行保持在绝对最低限度。","建议那些生活在四级【状态/地位】以下的人避免【任何】今后离开该地区【的旅行】，并将该地区的旅行保持在绝对最低限度。"
U,"Those living under level four status would be advised to avoid any unnecessary travel out of the city, and to keep journeys within the area to an absolute minimum.","建议居住在四级以下的人避免任何不必要的出城旅行，并将该地区的旅行保持在绝对最低限度。","建议居住在四级【…】以下的人避免任何不必要的出城旅行，并将该地区的旅行保持在绝对最低限度。"
U,"Those living under level four status would be advised to avoid any unnecessary travel out of the country, and to keep journeys within the area to an absolute minimum.","建议那些生活在四级以下的人避免任何不必要的出国旅行，并将该地区的旅行保持在绝对最低限度。",""
U,"Those living under level four status would be advised to avoid any unnecessary travel out of the town, and to keep journeys within the area to an absolute minimum.","建议那些生活在四级以下的人避免任何不必要的出城旅行，并将该地区的旅行保持在绝对最低限度。",""
U,"Any items which are determined for use will undergo a vigorous series of safety checks, they will be absolutely safe for the public to use.","任何确定使用的物品都将经过一系列严格的安全检查，对公众来说绝对安全。","任何确定使用的物品都将经过一系列严格的安全检查，对公众【使用】来说绝对安全。"
U,"Any items which are determined for use will undergo a full series of safety checks, they will be absolutely safe for the public to use.","任何确定使用的物品都将经过一系列的安全检查，公众使用绝对安全。","任何确定使用的物品都将经过一系列【完整】的安全检查，公众使用绝对安全。"
U,"Any items which are determined for use will undergo a long series of safety checks, they will be absolutely safe for the public to use.","任何确定使用的物品都将经过一系列的安全检查，公众使用绝对安全。","任何确定使用的物品都将经过一系列【…】的安全检查，公众使用绝对安全。"
U,"Any items which are determined for use will undergo a vigorous battery of safety checks, they will be absolutely safe for the public to use.","任何确定使用的物品都将经过严格的安全检查，公众使用绝对安全。","任何确定使用的物品都将经过严格的安全检查【…】，公众使用绝对安全。"
U,"Any items which are determined for use will undergo a vigorous course of safety checks, they will be absolutely safe for the public to use.","任何确定使用的物品都将经过严格的安全检查，公众使用绝对安全。","任何确定使用的物品都将经过严格的安全检查【…】，公众使用绝对安全。"
U,"Alternatively, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of infection.","或者，每天一次，在医院或疗养院进行检测可以防止感染风险最高的人群爆发。","或者，每天一次，在医院或疗养院进行检测可以防止感染风险最高的人群「爆发【疾病/疫情】」。"
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among patients who are at the highest risk of infection.","然而，每天一次，在医院或疗养院进行检测可以防止感染风险最高的患者爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among individuals who are at the highest risk of infection.","然而，每天一次，在医院或疗养院进行检测可以防止感染风险最高的人群爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among children who are at the highest risk of infection.","然而，每天一次，在医院或疗养院进行检测可以防止感染风险最高的儿童爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the greatest risk of infection.","然而，每天一次，在医院或疗养院进行检测可以防止感染风险最大的人群爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the lowest risk of infection.","然而，每天一次，在医院或疗养院进行检测可以防止感染风险最低的人群爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the least risk of infection.","然而，每天一次，在医院或疗养院进行检测可以防止感染风险最低的人群爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of disease.","然而，每天一次，在医院或疗养院进行检测可以防止疾病风险最高的人群爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of illness.","然而，每天一次，在医院或疗养院进行检测可以防止疾病风险最高的人群爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of cancer.","然而，每天一次，在医院或疗养院进行检测可以防止癌症风险最高的人群爆发。",""
U,"However, once daily, testing in a hospital or nursing home could prevent an outbreak among people who are at the highest risk of pneumonia.","然而，每天一次，在医院或疗养院进行检测可以防止肺炎风险最高的人群爆发。",""
U,"All over the world, many hospitals are already at their breaking point, with overwhelmed and overworked staff members and a massive surge of patients.","在世界各地，许多医院已经处于崩溃的边缘，工作人员不堪重负，工作过度，患者激增。","在世界各地，许多医院已经处于崩溃的边缘，工作人员不堪重负，工作过度，患者【大规模/大幅度】激增。"
U,"All over the world, public hospitals are already at their breaking point, with overwhelmed and overworked staff members and a massive surge of patients.","在世界各地，公立医院已经处于崩溃的边缘，工作人员不堪重负，工作过度，患者激增。",""
W,"All over the world, many hospitals are currently at their breaking point, with overwhelmed and overworked staff members and a massive surge of patients.","在世界各地，许多医院目前正处于崩溃的边缘，工作人员不堪重负，过度劳累，患者大量涌入。","在世界各地，许多医院目前正处于崩溃的边缘，工作人员不堪重负，过度劳累，患者大量「涌入」。"
L; U,"All over the world, many hospitals are already at their breaking point, with unpaid and overworked staff members and a massive surge of patients.","在世界各地，许多医院已经处于崩溃的边缘，无薪和过度劳累的工作人员以及大量患者。","在世界各地，许多医院已经处于崩溃的边缘，「无薪和过度劳累的工作人员以及大量患者」。"
L; U,"All over the world, many hospitals are already at their breaking point, with young and overworked staff members and a massive surge of patients.","在世界各地，许多医院已经处于崩溃的边缘，年轻且过度劳累的工作人员和大量患者。",""
L; U,"All over the world, many hospitals are already at their breaking point, with unemployed and overworked staff members and a massive surge of patients.","在世界各地，许多医院已经处于崩溃的边缘，失业和过度劳累的工作人员以及大量患者。",""
W,"The report said since the start of the pandemic adverse trends in poverty, however, employment and mental health for children and young people had worsened.","报告称，自大流行开始以来，贫困的不利趋势，儿童和年轻人的就业和心理健康状况恶化。","报告称，自「大流行【病】」开始以来，贫困的不利趋势，儿童和年轻人的就业和心理健康状况恶化。"
W,"The government said since the start of the pandemic adverse trends in poverty, however, employment and mental health for children and young people had worsened.","然而，政府表示，自大流行开始以来，贫困的不利趋势，儿童和年轻人的就业和心理健康状况恶化。",""
W,"The ministry said since the start of the pandemic adverse trends in poverty, however, employment and mental health for children and young people had worsened.","该部表示，自大流行开始以来，贫困的不利趋势，然而，儿童和青少年的就业和心理健康状况恶化。",""
W,"The paper said since the start of the pandemic adverse trends in poverty, however, employment and mental health for children and young people had worsened.","该报称，自大流行开始以来，贫困的不利趋势，然而，儿童和年轻人的就业和心理健康状况恶化。",""
W,"The report said since the start of the pandemic adverse trends in healthcare, however, employment and mental health for children and young people had worsened.","报告称，自大流行开始以来，医疗保健的不利趋势，然而，儿童和青少年的就业和心理健康状况恶化。",""
W,"The report said since the start of the pandemic adverse trends in poverty, however, employment and public health for children and young people had worsened.","报告称，自大流行开始以来，贫困的不利趋势，儿童和年轻人的就业和公共卫生已经恶化。","报告称，自「大流行」开始以来，贫困的不利趋势，儿童和年轻人的就业和公共卫生已经恶化。"
W,"The report said since the start of the pandemic adverse trends in poverty, however, employment and ill health for children and young people had worsened.","报告称，自大流行开始以来，贫困的不利趋势，儿童和年轻人的就业和健康状况恶化。","报告称，自「大流行」开始以来，贫困的不利趋势，儿童和年轻人的就业和健康状况【不佳(的情况 已经)】恶化。"
W,"The report said since the start of the pandemic adverse trends in poverty, however, employment and poor health for children and young people had worsened.","报告称，自大流行开始以来，贫困的不利趋势，儿童和年轻人的就业和健康状况不佳的情况恶化。",""
L; W,"The hope is this can be used to stamp out an outbreak, by allowing everyone who tests positive to isolate, without subject to strict restrictions.","希望这可以用来消除疫情，允许每个检测呈阳性的人隔离，不受严格限制。","希望这可以用来「消除疫情【阻止 疫情爆发】」，【通过】允许每个检测呈阳性的人隔离，不受严格限制。"
L; W,"The theory is this can be used to stamp out an outbreak, by allowing everyone who tests positive to isolate, without subject to strict restrictions.","理论上，这可以用来消除疫情，允许每个检测呈阳性的人隔离，不受严格限制。","理论上，这可以用来「消除疫情」，【…】允许每个检测呈阳性的人隔离，不受严格限制。"
W,"The intention is this can be used to stamp out an outbreak, by allowing everyone who tests positive to isolate, without subject to strict restrictions.","目的是通过允许每个检测呈阳性的人隔离，而不受严格限制，从而可以用来消除疫情。","目的是通过允许每个检测呈阳性的人隔离，而不受严格限制，从而可以用来「消除疫情」。"
L; W,"The hope is this can be used to stamp out an outbreak, by allowing someone who tests positive to isolate, without subject to strict restrictions.","希望这可以用来消除疫情，允许检测呈阳性的人隔离，不受严格限制。",""
L; W,"The hope is this can be used to stamp out an outbreak, by allowing everyone who tests positive to isolate, without subject to strict conditions.","希望这可以用来消除疫情，允许每个检测呈阳性的人隔离，不受严格条件的限制。",""
U,"In case of detecting suspect COVID patients, we are going to activate all the protection procedures for our staff and transport the potentially dangerous persons to hospital.","如果发现可疑的COVID患者，我们将为我们的员工启动所有保护程序，并将潜在危险人员运送到医院。","如果发现可疑的「COVID」患者，我们将为我们的员工启动所有保护程序，并将潜在危险人员运送到医院。"
U,"In order of detecting suspect COVID patients, we are going to activate all the protection procedures for our staff and transport the potentially dangerous persons to hospital.","为了发现可疑的COVID患者，我们将启动所有保护程序，并将潜在的危险人员运送到医院。","为了发现可疑的「COVID」患者，我们将【为我们的员工】启动所有保护程序，并将潜在的危险人员运送到医院。"
U,"In anticipation of detecting suspect COVID patients, we are going to activate all the protection procedures for our staff and transport the potentially dangerous persons to hospital.","为了发现可疑的COVID患者，我们将启动所有保护程序，并将潜在的危险人员运送到医院。",""
L; U,"In case of detecting suspect COVID patients, we are going to activate all the protection procedures for our hospital and transport the potentially dangerous persons to hospital.","如果发现疑似COVID患者，我们将启动我们医院的所有保护程序，并将潜在危险人员运送到医院。","如果发现疑似COVID患者，我们将【为我们的医院】启动「我们医院的」所有保护程序，并将潜在危险人员运送到医院。"
U; W,"Keyhole surgery can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient recovery times and the risk of infection.","锁孔手术只需几次切口即可进行复杂的手术，有助于减少患者恢复时间和感染风险。","锁孔手术只需「几次切口【几个 可以进入的 切口】」即可进行复杂的手术，有助于减少患者恢复时间和感染风险。"
U; W,"Keyhole technology can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient recovery times and the risk of infection.","锁孔技术只需几次切入即可进行复杂的手术，有助于减少患者恢复时间和感染风险。","锁孔技术只需「几次切入」即可进行复杂的手术，有助于减少患者恢复时间和感染风险。"
W,"Keyhole treatment can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient recovery times and the risk of infection.","锁孔治疗只需几次通道切口即可进行复杂的手术，有助于减少患者恢复时间和感染风险。","锁孔治疗只需「几次通道」切口即可进行复杂的手术，有助于减少患者恢复时间和感染风险。"
W,"Keyhole design can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient recovery times and the risk of infection.","锁孔设计只需几次通道切口即可进行复杂的手术，有助于减少患者恢复时间和感染风险。",""
W,"Keyhole extraction can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient recovery times and the risk of infection.","锁孔提取只需几次通道切口即可进行复杂的程序，有助于减少患者恢复时间和感染风险。",""
W,"Keyhole ventilation can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient recovery times and the risk of infection.","锁孔通气只需几次通道切口即可进行复杂的手术，有助于减少患者恢复时间和感染风险。",""
W,"Keyhole management can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient recovery times and the risk of infection.","锁孔管理只需几次通道切口即可执行复杂的程序，有助于减少患者恢复时间和感染风险。",""
U; W,"Keyhole surgery can allow complicated procedures to be carried out with just a few access cuts, helping to reduce patient wait times and the risk of infection.","锁孔手术只需几次切口即可进行复杂的手术，有助于减少患者等待时间和感染风险。","锁孔手术只需「几次切口」即可进行复杂的手术，有助于减少患者等待时间和感染风险。"
N,"A 14-year-old teenage boy is starting legal proceedings against NHS England over delays to gender reassignment treatment.","一名14岁的十几岁男孩正在对NHS英格兰提起法律诉讼，原因是延迟了变性治疗。","一名14岁的十几岁男孩正在对「NHS」英格兰提起法律诉讼，原因是延迟了变性治疗。"
N; W,"A 14-year-old transgender boy is starting legal proceedings against NHS England over delays to gender reassignment treatment.","一名14岁的跨性别男孩正在对NHS英格兰提起法律诉讼，理由是延迟性别重新分配治疗。","一名14岁的跨性别男孩正在对「NHS」英格兰提起法律诉讼，理由是延迟「性别重新分配【变性】」治疗。"
N; U,"A 14-year-old teenage girl is starting legal proceedings against NHS England over delays to gender reassignment treatment.","一名14岁的少女因延迟变性治疗而对NHS英格兰提起法律诉讼。","一名14岁的【十几岁】少女【正在】因延迟变性治疗而对「NHS」英格兰提起法律诉讼。"
N; U,"A 14-year-old teenage boy is starting legal actions against NHS England over delays to gender reassignment treatment.","一名14岁的十几岁男孩因延迟变性治疗而对NHS英格兰提起法律诉讼。","一名14岁的十几岁男孩【…】因延迟变性治疗而对「NHS」英格兰提起法律诉讼。"
N; W,"A 14-year-old teenage boy is starting legal battles against NHS England over delays to gender reassignment treatment.","一名14岁的十几岁男孩正在与NHS英格兰就性别重新分配治疗的延迟展开法律斗争。",""
N; U; W,"A 14-year-old teenage boy is starting legal proceedings against NHS England over objections to gender reassignment treatment.","一名14岁的十几岁男孩因反对性别重新分配治疗而对NHS英格兰提起法律诉讼。",""
N; U,"A 14-year-old teenage boy is starting legal proceedings against NHS England over delays to gender reassignment surgery.","一名14岁的十几岁男孩因延迟变性手术而对NHS英格兰提起法律诉讼。",""
W,"The results are only representative of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of young adults.","结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他类别的年轻人中是否会出现类似的结果。","结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他「类别【班级】」的年轻人中是否会出现类似的结果。"
W,"The findings are only representative of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of young adults.","研究结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他类别的年轻人中是否会出现类似的结果。",""
W,"The data are only representative of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of young adults.","这些数据仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他类别的年轻人中是否会出现类似的结果。",""
W,"The studies are only representative of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of young adults.","这些研究仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他类别的年轻人中是否会出现类似的结果。",""
W,"The results are only typical of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of young adults.","结果只是九个海军陆战队新兵班级的典型结果，需要更多的研究来确定其他类别的年轻人中是否会出现类似的结果。",""
W,"The results are only characteristic of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of young adults.","结果只是九个海军陆战队新兵班级的特征，需要更多的研究来确定其他类别的年轻人中是否会出现类似的结果。",""
W,"The results are only representative of nine press corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of young adults.","结果仅代表九个记者团招募班级，需要更多的研究来确定其他类别的年轻人中是否会出现类似的结果。",""
W,"The results are only representative of nine marine infantry recruit classes and more research is needed to determine whether similar results would emerge among other classes of young adults.","结果仅代表九个海军陆战队步兵新兵班级，需要更多的研究来确定其他类别的年轻人中是否会出现类似的结果。",""
W,"The results are only representative of nine marine corps recruit classes and more research is needed to determine whether similar effects would emerge among other classes of young adults.","结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他类别的年轻人是否会出现类似的影响。",""
W,"The results are only representative of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of military adults.","结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他级别的军事成年人是否会出现类似的结果。","结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他「级别【班级】」的军事成年人是否会出现类似的结果。"
W,"The results are only representative of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of naval adults.","结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他级别的海军成年人是否会出现类似的结果。",""
W,"The results are only representative of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of civilian adults.","结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他类别的平民成年人是否会出现类似的结果。",""
W,"The results are only representative of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of young sailors.","结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他类别的年轻水手是否会出现类似的结果。",""
W,"The results are only representative of nine marine corps recruit classes and more research is needed to determine whether similar results would emerge among other classes of young women.","结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他类别的年轻女性是否会出现类似的结果。",""
W,"Sun says cat owners should create some quiet corner or a climber to give their cats a choice when they want to be alone and try not to scare them.","孙说，猫主人应该创造一个安静的角落或登山者，让他们的猫在想独处时有一个选择，尽量不要吓到它们。","孙说，猫主人应该创造一个安静的角落或「登山者【爬架】」，让他们的猫在想独处时有一个选择，尽量不要吓到它们。"
W,"Sun says cat owners should create some quiet corner or a climber to give their cats a choice when they want to be inside and try not to scare them.","孙说，猫主人应该创造一个安静的角落或登山者，让他们的猫在想呆在里面时有一个选择，尽量不要吓到它们。",""
O,"Argentina is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or intentionally, outside of their natural geographic range and which are problematic.","阿根廷是一个最容易受到外来入侵物种危害的国家，这些外来入侵物种是在其自然地理范围之外意外或故意引入的，并且存在问题。","阿根廷是一个「最容易受到外来入侵物种危害【最受外来入侵物种危害/受外来入侵物种危害最严重】」的国家，这些外来入侵物种是在其自然地理范围之外意外或故意引入的，并且存在问题。"
O,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, deliberately or intentionally, outside of their natural geographic range and which are problematic.","中国是一个最容易受到外来入侵物种危害的国家，这些物种是有意或故意引入的，超出其自然地理范围，并且存在问题。","中国是一个「最容易受到外来入侵物种危害」的国家，这些物种是有意或故意引入的，超出其自然地理范围，并且存在问题。"
O,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or deliberately, outside of their natural geographic range and which are problematic.","中国是一个最容易受到外来入侵物种危害的国家，这些物种是在其自然地理范围之外意外或故意引入的，并且存在问题。",""
U,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or otherwise, outside of their natural geographic range and which are problematic.","中国是一个受到外来入侵物种危害最大的国家，这些外来物种是在其自然地理范围之外意外引入的，并且存在问题。","中国是一个受到外来入侵物种危害最大的国家，这些外来物种是在其自然地理范围之外意外【或以其他方式】引入的，并且存在问题。"
U,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or accidentally, outside of their natural geographic range and which are problematic.","中国是一个受到外来入侵物种危害最大的国家，这些物种是在其自然地理范围之外意外引入的，并且存在问题。","中国是一个受到外来入侵物种危害最大的国家，这些物种是在其自然地理范围之外意外【…】引入的，并且存在问题。"
O,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or intentionally, outside of their normal geographic range and which are problematic.","中国是一个最容易受到外来入侵物种危害的国家，这些物种是有意或无意地在其正常地理范围之外引入的，并且存在问题。","中国是一个「最容易受到外来入侵物种危害」的国家，这些物种是有意或无意地在其正常地理范围之外引入的，并且存在问题。"
O,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or intentionally, outside of their current geographic range and which are problematic.","中国是一个最容易受到外来入侵物种危害的国家，这些外来入侵物种是在其当前地理范围之外意外或故意引入的，并且存在问题。",""
O,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or intentionally, outside of their limited geographic range and which are problematic.","中国是一个最容易受到外来入侵物种危害的国家，这些外来入侵物种是在其有限的地理范围之外意外或故意引入的，并且存在问题。",""
O,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or intentionally, outside of their natural genetic range and which are problematic.","中国是一个最容易受到外来入侵物种危害的国家，这些外来入侵物种是有意或无意地引入的，超出了其自然遗传范围，并且存在问题。",""
O,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or intentionally, outside of their natural geographic range and which are invasive.","中国是一个最容易受到外来入侵物种危害的国家，这些外来物种是在其自然地理范围之外意外或故意引入的，并且是入侵性的。",""
O,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or intentionally, outside of their natural geographic range and which are destructive.","中国是一个最容易受到外来入侵物种危害的国家，这些外来入侵物种是在其自然地理范围之外意外或故意引入的，并且具有破坏性。",""
O,"China is a country that is in most jeopardy from invasive alien species-ones that are introduced, accidentally or intentionally, outside of their natural geographic range and which are dangerous.","中国是一个最容易受到外来入侵物种危害的国家，这些外来入侵物种是在其自然地理范围之外意外或故意引入的，并且是危险的。",""
U; W,"Since COVID-19 appeared, traditional Chinese medicine has taken center stage, and in line with public health needs and awareness the trend has been to the more quintessential health regime.","自 COVID-19 出现以来，传统中医药已成为中心舞台，根据公共卫生需求和意识，趋势是更典型的卫生制度。","自 「COVID-19」 出现以来，传统中医药已「成为【占据】」中心舞台，「根据【符合】」公共卫生需求和意识，趋势「是更典型的卫生制度」。"
U; W,"Since COVID-19 appeared, traditional Chinese medicine has taken center stage, and in line with contemporary health needs and awareness the trend has been to the more quintessential health regime.","自 COVID-19 出现以来，传统中医药已成为中心舞台，并且根据当代健康需求和意识，趋势是更典型的健康制度。",""
L,"Staff at a specialist care unit did not attempt to resuscitate a woman with epilepsy, learning difficulties and sleep apnoea when she was found dead, an alarm heard.","一个专科护理单位的工作人员没有试图在一名患有癫痫，学习困难和睡眠呼吸暂停的妇女被发现死亡时复苏，听到警报。","一个专科护理单位的工作人员没有试图在一名患有癫痫，学习困难和睡眠呼吸暂停的妇女被发现死亡时【对她(进行)】复苏，听到警报。"
L,"Staff at a specialist care unit did not attempt to resuscitate a patient with epilepsy, learning difficulties and sleep apnoea when she was found dead, an alarm heard.","一个专科护理单位的工作人员没有试图复苏癫痫，学习困难和睡眠呼吸暂停的患者，当她被发现死亡时，听到警报。","一个专科护理单位的工作人员没有试图复苏癫痫，学习困难和睡眠呼吸暂停的患者「，当她被发现死亡时」，听到警报。"
L,"Staff at a specialist care unit did not attempt to resuscitate a woman with epilepsy, learning difficulties and sleep apnoea when she was found unconscious, an alarm heard.","专科护理单位的工作人员没有试图复苏一名患有癫痫，学习困难和睡眠呼吸暂停的妇女，当她被发现失去知觉时，听到警报。","专科护理单位的工作人员没有试图复苏一名患有癫痫，学习困难和睡眠呼吸暂停的妇女「，当她被发现失去知觉时」，听到警报。"
L; U,"Staff at a specialist care unit did not attempt to resuscitate a woman with epilepsy, learning difficulties and sleep apnoea when she was found dead, an ambulance heard.","一辆救护车听到，当一名患有癫痫，学习困难和睡眠呼吸暂停的妇女被发现死亡时，她没有试图复苏。","一辆救护车听到，当一名患有癫痫，学习困难和睡眠呼吸暂停的妇女被发现死亡时，「她【专科护理单位的工作人员】」没有试图【…】复苏。"
L,"Staff at a specialist care unit did not attempt to resuscitate a woman with epilepsy, learning difficulties and sleep apnoea when she was found dead, an officer heard.","一名官员听说，一名专科护理单位的工作人员在发现死亡时没有试图复苏一名患有癫痫，学习困难和睡眠呼吸暂停的妇女。","一名官员听说，一名专科护理单位的工作人员「在发现死亡时」没有试图复苏一名患有癫痫，学习困难和睡眠呼吸暂停的妇女。"
L,"Staff at a specialist care unit did not attempt to resuscitate a woman with epilepsy, learning difficulties and sleep apnoea when she was found dead, an inquiry heard.","一项调查听到，专科护理单位的工作人员在发现死亡时没有试图复苏一名患有癫痫，学习困难和睡眠呼吸暂停的妇女。",""
L,"Staff at a specialist care unit did not attempt to resuscitate a woman with epilepsy, learning difficulties and sleep apnoea when she was found dead, an announcement heard.","一个专科护理单位的工作人员在被发现死亡时没有试图复苏一名患有癫痫，学习困难和睡眠呼吸暂停的妇女。",""
U,"The company will highlight this, as well as its own COVID-19 vaccine and vaccine programs, in addition to its portfolio of assets in china, vaccines.","该公司将强调这一点，以及它自己的COVID-19疫苗和疫苗计划，以及其在中国的资产组合，疫苗。","该公司将强调这一点，以及它自己的「COVID-19」疫苗和疫苗计划，以及其在中国的资产组合，疫苗。"
U,"The report will highlight this, as well as its own COVID-19 vaccine and vaccine programs, in addition to its portfolio of assets in china, vaccines.","该报告将重点介绍这一点，以及其自己的COVID-19疫苗和疫苗计划，以及其在中国的资产组合，疫苗。",""
U,"The listing will highlight this, as well as its own COVID-19 vaccine and vaccine programs, in addition to its portfolio of assets in china, vaccines.","该列表将重点介绍这一点，以及其自己的COVID-19疫苗和疫苗计划，以及其在中国的资产组合，疫苗。",""
U,"The company will highlight this, as well as its own COVID-19 vaccine and vaccine programs, in addition to its acquisition of assets in china, vaccines.","除了收购中国资产疫苗外，该公司还将强调这一点，以及自己的COVID-19疫苗和疫苗计划。",""
U; W,"Nursing homes are still taking days to get back Covid-19 test results as many as the Trump administration's central strategy to prevent the spread of the virus among old and sick Americans.","养老院仍然需要几天时间才能获得Covid-19测试结果，这与特朗普政府防止病毒在老年人和患病美国人中传播的核心战略一样多。","养老院仍然需要几天时间才能「获得【取回】」「Covid-19」测试结果，这与特朗普政府防止病毒在老年人和患病美国人中传播的核心战略一样多。"
U; W,"Nursing homes are reportedly taking days to get back Covid-19 test results as many as the Trump administration's central strategy to prevent the spread of the virus among old and sick Americans.","据报道，养老院需要几天时间才能获得Covid-19测试结果，这与特朗普政府防止病毒在老年人和患病美国人中传播的核心战略一样多。",""
U,"Nursing homes are still taking risks to get back Covid-19 test results as many as the Trump administration's central strategy to prevent the spread of the virus among old and sick Americans.","养老院仍在冒险取回Covid-19测试结果，这与特朗普政府防止病毒在老年人和患病美国人中传播的核心战略一样多。",""
U,"Nursing homes are still taking efforts to get back Covid-19 test results as many as the Trump administration's central strategy to prevent the spread of the virus among old and sick Americans.","养老院仍在努力取回Covid-19测试结果，这与特朗普政府防止病毒在老年人和患病美国人中传播的核心战略一样多。",""
U; W,"Nursing homes are still taking days to get back Covid-19 test results as many as the Trump administration's current strategy to prevent the spread of the virus among old and sick Americans.","养老院仍然需要几天时间才能获得Covid-19测试结果，这与特朗普政府目前防止病毒在老年人和患病美国人中传播的战略一样多。",""
