Error category,Source sentence,Target sentence,Reference
N,"Former South African rugby international Anele Ngcongca died in a car accident on Monday, according to the country's IPSS Medical Rescue team.","据该国IPSS医疗救援队称，前南非橄榄球国际球员Anele Ngcongca周一死于车祸。","据该国「IPSS」医疗救援队称，前南非橄榄球国际球员「Anele Ngcongca」周一死于车祸。"
N,"Current South African rugby international Anele Ngcongca died in a car accident on Monday, according to the country's IPSS Medical Rescue team.","根据该国IPSS医疗救援队的说法，现任南非橄榄球国际选手Anele Ngcongca周一死于车祸。",""
N,"Fellow South African rugby international Anele Ngcongca died in a car accident on Monday, according to the country's IPSS Medical Rescue team.","根据该国的IPSS医疗救援队的说法，南非橄榄球国际选手Anele Ngcongca周一死于车祸。",""
N,"Former South African rugby international Anele Ngcongca died in a car accident on Monday, according to the club's IPSS Medical Rescue team.","根据俱乐部IPSS医疗救援队的说法，前南非橄榄球国际球员Anele Ngcongca周一死于车祸。",""
N,"Former South African rugby international Anele Ngcongca died in a car accident on Monday, according to the team's IPSS Medical Rescue team.","根据该团队的IPSS医疗救援队的说法，前南非橄榄球国际球员Anele Ngcongca周一死于车祸。",""
N,"Former South African rugby international Anele Ngcongca died in a car accident on Monday, according to the stadium's IPSS Medical Rescue team.","根据体育场的IPSS医疗救援队的说法，前南非橄榄球国际球员Anele Ngcongca周一死于车祸。",""
N,"Former South African rugby international Anele Ngcongca died in a car accident on Monday, according to the country's IPSS Medical Rescue service.","根据该国的IPSS医疗救援服务，前南非橄榄球国际球员Anele Ngcongca周一死于车祸。",""
U,"The German manager has been particularly critical of the congested fixture list this season and has repeatedly called for teams to be allowed to use five substitutions in a match in order to prevent more injuries.","这位德国主教练对本赛季拥挤的赛程名单特别批评，并一再伤病。","这位德国主教练对本赛季拥挤的赛程名单特别批评，并一再「伤病【…】」。"
U,"The German manager has been extremely critical of the congested fixture list this season and has repeatedly called for teams to be allowed to use five substitutions in a match in order to prevent more injuries.","这位德国主教练对本赛季拥挤的赛程清单持批评态度，并一再。","这位德国主教练对本赛季拥挤的赛程清单持批评态度，并一再【…】。"
U,"The German manager has been heavily critical of the congested injury list this season and has repeatedly called for teams to be allowed to use five substitutions in a match in order to prevent more injuries.","这位德国主教练本赛季一直严厉批评拥挤的伤病名单，并一再呼吁比赛中使用五次换人，以防止更多伤病。","这位德国主教练本赛季一直严厉批评拥挤的伤病名单，并一再呼吁【允许球队 在】比赛中使用五次换人，以防止更多伤病。"
U,"The German manager has been heavily critical of the congested fixture list this season and has repeatedly called for players to be allowed to use five substitutions in a match in order to prevent more injuries.","这位德国主教练本赛季一直严厉批评拥挤的赛程清单，并一再用五次换人，以防止更多伤病。","这位德国主教练本赛季一直严厉批评拥挤的赛程清单，并一再「【…】用五次换人」，以防止更多伤病。"
U,"The German manager has been heavily critical of the congested fixture list this season and has repeatedly called for teams to be allowed to use five substitutions in a game in order to prevent more injuries.","这位德国主教练本赛季一直严厉批评拥挤的赛程名单，并一再呼吁多的伤病。",""
L,"We are starting reasonably small but with the dream of expanding and having a much bigger team throughout all esports and not just gaming, he added.","他补充说，我们开始时规模相当小，但梦想是在所有电子竞技中扩大并拥有一支更大的团队，而不仅仅是游戏。","他补充说，我们开始时规模相当小，「但梦想是在所有电子竞技中扩大并拥有一支更大的团队，而不仅仅是游戏【但梦想是扩大规模，并在所有电子竞技而不仅仅是游戏中拥有一支更大的团队】」。"
U,"We are starting reasonably small but with the dream of expanding and having a far bigger team throughout all esports and not just gaming, he added.","他补充说，我们开始时规模相当小，但梦想是扩大规模，并在所有电子竞技而不仅仅是游戏中拥有一支更大的团队。","他补充说，我们开始时规模相当小，但梦想是扩大规模，并在所有电子竞技而不仅仅是游戏中拥有一支【远远】更大的团队。"
U,"We are starting reasonably small but with the dream of expanding and having a significantly bigger team throughout all esports and not just gaming, he added.","他补充说，我们开始时规模相当小，但梦想是扩大规模，并在所有电子竞技而不仅仅是游戏中拥有一支更大的团队。","他补充说，我们开始时规模相当小，但梦想是扩大规模，并在所有电子竞技而不仅仅是游戏中拥有一支【显著】更大的团队。"
N; W,"On that occasion, defending champions Mumbai were comfortable winners, earning a direct passage to the final and sending Delhi to a second-chance match with Sunrisers.","在那一次比赛中，卫冕冠军孟买轻松获胜，直接进入决赛，并将德里送入与Sunrisers的第二次机会。","在那一次比赛中，卫冕冠军孟买轻松获胜，直接进入决赛，并将德里送入与「Sunrisers」的「第二次机会【复活赛】」。"
N; W,"On that occasion, defending champions Mumbai were match winners, earning a direct passage to the final and sending Delhi to a second-chance match with Sunrisers.","当时，卫冕冠军孟买队是比赛的赢家，他们直接进入决赛，并将德里送入与Sunrisers的第二次比赛。",""
N; W,"On that occasion, defending champions Mumbai were clear winners, earning a direct passage to the final and sending Delhi to a second-chance match with Sunrisers.","在那一次比赛中，卫冕冠军孟买显然是赢家，他们直接进入决赛，并将德里送入与Sunrisers的第二次机会。",""
N; W,"On that occasion, defending champions Mumbai were eventual winners, earning a direct passage to the final and sending Delhi to a second-chance match with Sunrisers.","当时，卫冕冠军孟买最终获胜，直接进入决赛，并将德里送入与Sunrisers的第二次机会。",""
N; W,"On that occasion, defending champions Mumbai were comfortable winners, earning a direct ticket to the final and sending Delhi to a second-chance match with Sunrisers.","在那一次比赛中，卫冕冠军孟买轻松获胜，获得了直接进入决赛的门票，并将德里送入与Sunrisers的第二次机会比赛。",""
N,"Ding became the pride of his snooker-loving nation in 2005 when he won the China Open just after his 18th birthday.","2005年，丁玲在18岁生日后赢得了中国公开赛冠军，成为他热爱斯诺克的国家的骄傲。","2005年，「丁玲」在18岁生日后赢得了中国公开赛冠军，成为他热爱斯诺克的国家的骄傲。"
N,"Ding became the champion of his snooker-loving nation in 2005 when he won the China Open just after his 18th birthday.","丁俊晖在2005年成为他热爱斯诺克的国家的冠军，当时他在18岁生日后赢得了中国公开赛。","「丁俊晖」在2005年成为他热爱斯诺克的国家的冠军，当时他在18岁生日后赢得了中国公开赛。"
N,"Ding became the pride of his snooker-loving father in 2005 when he won the China Open just after his 18th birthday.","2005年，丁俊晖成为他热爱斯诺克的父亲的骄傲，当时他刚过完18岁生日就赢得了中国公开赛。","2005年，「丁俊晖」成为他热爱斯诺克的父亲的骄傲，当时他刚过完18岁生日就赢得了中国公开赛。"
N; W,"In the fourth round, Zhang swarmed him with a series of lefts to the head, which sent the champion to the canvas after just 49 seconds.","在第四回合中，张玲用一系列左脚将他簇拥到头部，仅用了49秒就将冠军送上了画布。","在第四回合中，「张玲」用一系列「左脚【左手拳】」「将他簇拥到【击中他的】」头部，仅用了49秒就将冠军「送上了画布【击倒在地】」。"
N; W,"In the fourth round, Zhang swarmed him with a succession of lefts to the head, which sent the champion to the canvas after just 49 seconds.","第四回合，张獗用连续的左脚将他簇拥到头部，仅用了49秒就将冠军送上了画布。",""
N; W,"In the fourth round, Zhang swarmed him with a series of lefts to the head, which sent the champion to the ground after just 49 seconds.","在第四回合中，张玲用一系列左脚将他簇拥到头部，仅用了49秒就将冠军送倒在地。",""
N; W,"In the fourth round, Zhang swarmed him with a series of lefts to the head, which sent the champion to the floor after just 49 seconds.","在第四回合中，张磊用一系列左脚将他砸向头部，仅用了49秒就将冠军送倒在地。",""
N; W,"In the fourth round, Zhang swarmed him with a series of lefts to the head, which sent the champion to the hospital after just 49 seconds.","在第四回合中，张玲玲用一连串的左脚将他簇拥在头部，仅用了49秒就将冠军送进了医院。",""
L,"There will not be many more positives to take from this sorry spectacle although victory was shared with so many young players involved with internationals away with Wales.","这场令人遗憾的场面不会有更多的积极因素，尽管胜利与许多年轻球员分享了威尔士客场的国际比赛。","这场令人遗憾的场面不会有更多的积极因素，尽管「胜利」与许多年轻球员分享了威尔士客场的国际比赛【的胜利】。"
L,"There will not be many more positives to take from this historic spectacle although victory was shared with so many young players involved with internationals away with Wales.","从这一历史性的奇观中不会有更多的积极因素，尽管胜利与许多年轻球员分享了威尔士客场的国际比赛。",""
L,"There will not be many more positives to take from this little spectacle although victory was shared with so many young players involved with internationals away with Wales.","从这场小奇观中不会有更多的积极因素，尽管胜利与许多年轻球员分享了威尔士客场的国际比赛。",""
L,"There will not be many more positives to take from this sorry night although victory was shared with so many young players involved with internationals away with Wales.","在这个令人遗憾的夜晚，不会有更多的积极因素，尽管胜利与许多年轻球员分享了威尔士的比赛。",""
L,"There will not be many more positives to take from this sorry spectacle although victory was shared with so many great players involved with internationals away with Wales.","这场令人遗憾的场面不会有更多的积极因素，尽管胜利与威尔士客场的国脚分享了这么多伟大的球员。",""
L,"There will not be many more positives to take from this sorry spectacle although victory was shared with so many good players involved with internationals away with Wales.","这场令人遗憾的场面不会有更多的积极因素，尽管胜利与威尔士客场的国脚分享了这么多优秀的球员。",""
L,"There will not be many more positives to take from this sorry spectacle although victory was shared with so many famous players involved with internationals away with Wales.","从这场令人遗憾的场面中不会有更多的积极因素，尽管胜利与许多与威尔士客场的国际球员分享。",""
L,"There will not be many more positives to take from this sorry spectacle although victory was shared with so many young men involved with internationals away with Wales.","从这场令人遗憾的场面中不会有更多的积极因素，尽管胜利与许多参与威尔士国际比赛的年轻人分享了。",""
W,"The cars are incredible, in watching how they're done, watching the craftsmanship, the work that goes into them, the technology, the design.","这些汽车令人难以置信，观察它们是如何完成的，观察工艺，参与其中的工作，技术，设计。","这些汽车令人难以置信，观察它们是如何完成的，观察工艺，「参与其中的【其内部的】」工作，技术，设计。"
W,"The cars are interested, in watching how they're done, watching the craftsmanship, the work that goes into them, the technology, the design.","汽车很感兴趣，观察它们是如何完成的，观察工艺，参与其中的工作，技术，设计。",""
W,"The cars are incredible, in watching how they're done, watching the craftsmanship, the energy that goes into them, the technology, the design.","这些汽车令人难以置信，观察它们是如何完成的，观察工艺，投入的能量，技术，设计。",""
W,"The cars are incredible, in watching how they're done, watching the craftsmanship, the effort that goes into them, the technology, the design.","这些汽车令人难以置信，观察它们是如何完成的，观察工艺，投入的努力，技术，设计。",""
W,"The cars are incredible, in watching how they're done, watching the craftsmanship, the work that goes into them, the technology, the power.","这些汽车令人难以置信，观察它们是如何完成的，观察工艺，投入的工作，技术，动力。",""
W,"The cars are incredible, in watching how they're done, watching the craftsmanship, the work that goes into them, the technology, the experience.","这些汽车令人难以置信，观察它们是如何完成的，观察工艺，投入的工作，技术，体验。",""
W,"The cars are incredible, in watching how they're done, watching the craftsmanship, the work that goes into them, the technology, the energy.","这些汽车令人难以置信，观察它们是如何完成的，观察工艺，投入的工作，技术，能源。",""
W,"The cars are incredible, in watching how they're done, watching the craftsmanship, the work that goes into them, the technology, the precision.","这些汽车令人难以置信，观察它们是如何完成的，观察工艺，投入的工作，技术，精度。",""
N,"Both players will now turn their attention to the ATP Finals in London, which is played behind closed doors in the O2 Arena from November 15 to 22.","两位球员现在都将把注意力转向11月15日至22日在伦敦举行的ATP总决赛，该决赛将在O2竞技场闭门进行。","两位球员现在都将把注意力转向11月15日至22日在伦敦举行的「ATP」总决赛，该决赛将在O2竞技场闭门进行。"
N,"Both players will now turn their attention to the NBA Finals in London, which is played behind closed doors in the O2 Arena from November 15 to 22.","两位球员现在都将把注意力转向11月15日至22日在O2竞技场闭门举行的伦敦NBA总决赛。",""
N,"Both players will now turn their attention to the ATP International in London, which is played behind closed doors in the O2 Arena from November 15 to 22.","两位球员现在都将把注意力转向伦敦的ATP国际赛，该比赛将于11月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Challenger in London, which is played behind closed doors in the O2 Arena from November 15 to 22.","两位球员现在都将把注意力转向伦敦的ATP挑战者，该比赛将于11月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Championship in London, which is played behind closed doors in the O2 Arena from November 15 to 22.","两位球员现在都将把注意力转向11月15日至22日在O2竞技场闭门举行的伦敦ATP锦标赛。",""
N,"Both players will now turn their attention to the ATP Open in London, which is played behind closed doors in the O2 Arena from November 15 to 22.","两位球员现在都将把注意力转向在伦敦举行的ATP公开赛，该公开赛将于11月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Classic in London, which is played behind closed doors in the O2 Arena from November 15 to 22.","两位球员现在都将把注意力转向11月15日至22日在O2竞技场闭门举行的伦敦ATP精英赛。",""
N,"Both players will now turn their attention to the ATP Challenge in London, which is played behind closed doors in the O2 Arena from November 15 to 22.","两位球员现在都将把注意力转向11月15日至22日在伦敦举行的ATP挑战赛，该挑战赛将于11月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Finals in Paris, which is played behind closed doors in the O2 Arena from November 15 to 22.","两位球员现在都将把注意力转向11月15日至22日在O2竞技场闭门举行的巴黎ATP总决赛。",""
N,"Both players will now turn their attention to the ATP Finals in London, which is played behind closed doors in the O2 Arena from September 15 to 22.","两位球员现在都将把注意力转向9月15日至22日在伦敦举行的ATP总决赛，该决赛将于9月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Finals in London, which is played behind closed doors in the O2 Arena from June 15 to 22.","两位球员现在都将把注意力转向在伦敦举行的ATP总决赛，该决赛将于6月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Finals in London, which is played behind closed doors in the O2 Arena from May 15 to 22.","两位球员现在都将把注意力转向在伦敦举行的ATP总决赛，该决赛将于5月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Finals in London, which is played behind closed doors in the O2 Arena from October 15 to 22.","两位球员现在都将把注意力转向在伦敦举行的ATP总决赛，该决赛将于10月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Finals in London, which is played behind closed doors in the O2 Arena from August 15 to 22.","两位球员现在都将把注意力转向在伦敦举行的ATP总决赛，该决赛将于8月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Finals in London, which is played behind closed doors in the O2 Arena from April 15 to 22.","两位球员现在都将把注意力转向在伦敦举行的ATP总决赛，该决赛将于4月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Finals in London, which is played behind closed doors in the O2 Arena from January 15 to 22.","两位球员现在都将把注意力转向1月15日至22日在伦敦举行的ATP总决赛，该决赛将于1月15日至22日在O2竞技场闭门进行。",""
N,"Both players will now turn their attention to the ATP Finals in London, which is played behind closed doors in the O2 Arena from February 15 to 22.","两位球员现在都将把注意力转向在伦敦举行的ATP总决赛，该决赛将于2月15日至22日在O2竞技场闭门进行。",""
W,"I put in a lot for this race and to have it all all together and have the love of my life that was just a dream come true.","我为这场比赛付出了很多，把这一切放在一起，拥有我一生的挚爱，这只是梦想成真。","我为这场比赛付出了很多，「把这一切放在一起【为了拥有这一切】」，拥有我一生的挚爱，这只是梦想成真。"
W,"I put in a call for this race and to have it all all together and have the love of my life that was just a dream come true.","我呼吁参加这场比赛，并把这一切放在一起，拥有我一生的挚爱，这只是梦想成真。",""
L; W,"Three-time Grand Slam tennis winner Andy Murray Formula 1 champion Lewis Hamilton deserves to join him as a British sporting knight.","三届大满贯网球冠军安迪·穆雷 一级方程式冠军刘易斯·汉密尔顿理应加入他，成为英国体育骑士。","三届大满贯网球冠军安迪·穆雷 一级方程式冠军刘易斯·汉密尔顿理应【作为英国体育骑士】加入他「，成为英国体育骑士」。"
L; W,"Three-time Grand Slam tennis winner Andy Murray Tier 1 champion Lewis Hamilton deserves to join him as a British sporting knight.","三届大满贯网球冠军安迪·穆雷 一级冠军刘易斯·汉密尔顿理应加入他，成为英国体育骑士。",""
W,"He had flickered into life with a birdie at the ninth, and when he came in another 25 footer for birdie on the 10th, the needle surged again.","他在第九洞用小鸟球闪闪发光，当他在10号洞又打出25英尺的小鸟时，针再次飙升。","「他在第九洞用小鸟球闪闪发光，当他在10号洞又打出25英尺的小鸟时，针再次飙升。【他在第九洞的一个小鸟球让人眼前一亮，当他在第十洞又进了一个25英尺的小鸟球时，针锋相对的敌意再次飙升。】」"
W,"He had flickered into contention with a birdie at the ninth, and when he came in another 25 footer for birdie on the 10th, the needle surged again.","他在第九洞与小鸟争夺，当他在10号洞又进入25英尺的小鸟时，针再次飙升。",""
W,"He had flickered into action with a birdie at the ninth, and when he came in another 25 footer for birdie on the 10th, the needle surged again.","他在第九洞用小鸟球闪烁着行动，当他在10号洞又进入25英尺的小鸟时，针再次飙升。",""
W,"He had flickered into shape with a birdie at the ninth, and when he came in another 25 footer for birdie on the 10th, the needle surged again.","他在第九洞用小鸟球闪烁了状态，当他在10号洞又进入25英尺的小鸟时，针再次飙升。",""
W,"He had flickered into trouble with a birdie at the ninth, and when he came in another 25 footer for birdie on the 10th, the needle surged again.","他在第九洞遇到了小鸟球的麻烦，当他在10号洞又打出25英尺的小鸟球时，针再次飙升。",""
W,"He had flickered into place with a birdie at the ninth, and when he came in another 25 footer for birdie on the 10th, the needle surged again.","他在第九洞用小鸟球闪到位，当他在10号洞又进入25英尺的小鸟时，针再次飙升。",""
W,"He had flickered into form with a birdie at the ninth, and when he came in another 25 footer for birdie on the 10th, the needle surged again.","他在第九洞以小鸟球闪烁状态，当他在10号洞又打出25英尺的小鸟球时，针再次飙升。",""
W,"He had flickered into life with a birdie at the ninth, and when he came in another 25 footer for birdie on the 11th, the needle surged again.","他在第九洞以小鸟球闪现，当他在11号洞又打出25英尺的小鸟球时，针再次飙升。",""
U; W,"In the effort to deal with the challenges of the pandemic while also improving his performance on track, Hamilton has been trying new things.","为了应对大流行的挑战，同时提高他在赛道上的表现，汉密尔顿一直在尝试新事物。","为了【努力】应对「大流行【病】」的挑战，同时提高他在赛道上的表现，汉密尔顿一直在尝试新事物。"
W,"In the struggle to deal with the challenges of the pandemic while also improving his performance on track, Hamilton has been trying new things.","在努力应对大流行挑战的同时提高他在赛道上的表现，汉密尔顿一直在尝试新事物。",""
U,"In the need to deal with the challenges of the pandemic while also improving his performance on track, Hamilton has been trying new things.","为了应对疫情的挑战，同时提高自己的表现，汉密尔顿一直在尝试新事物。","为了【…】应对疫情的挑战，同时提高自己【…】的表现，汉密尔顿一直在尝试新事物。"
O; W,"In the rush to deal with the challenges of the pandemic while also improving his performance on track, Hamilton has been trying new things.","在急于应对大流行挑战的同时提高他在赛道上的表现的过程中，汉密尔顿一直在尝试新事物。","在急于应对「大流行」挑战的同时提高他在赛道上的表现「的过程中」，汉密尔顿一直在尝试新事物。"
U,"In the effort to deal with the challenges of the pandemic while continuously improving his performance on track, Hamilton has been trying new things.","为了应对疫情的挑战，同时不断提高自己的表现，汉密尔顿一直在尝试新事物。",""
U; W,"In the effort to deal with the challenges of the pandemic while steadily improving his performance on track, Hamilton has been trying new things.","为了应对大流行的挑战，同时稳步提高他在赛道上的表现，汉密尔顿一直在尝试新事物。",""
U; W,"In the effort to deal with the challenges of the pandemic while constantly improving his performance on track, Hamilton has been trying new things.","为了应对大流行的挑战，同时不断提高自己的表现，汉密尔顿一直在尝试新事物。",""
U; W,"In the effort to deal with the challenges of the pandemic while also improving his performance on defense, Hamilton has been trying new things.","为了应对疫情的挑战，同时提高防守表现，汉密尔顿一直在尝试新事物。",""
U; W,"In the effort to deal with the challenges of the pandemic while also improving his performance on court, Hamilton has been trying new things.","为了应对疫情的挑战，同时提高他在球场上的表现，汉密尔顿一直在尝试新事物。",""
U; W,"In the effort to deal with the challenges of the pandemic while also improving his performance on field, Hamilton has been trying new things.","为了应对疫情的挑战，同时提高他在球场上的表现，汉密尔顿一直在尝试新事物。",""
U,"With the tournament currently scheduled to start on January 18, that would leave players very little time after being confined to a hotel room for two days.","由于比赛目前定于1月18日开始，在被限制在酒店房间两天后，球员们的时间将很少。","由于比赛目前定于1月18日开始，在被限制在酒店房间两天后，【留给】球员们的时间将很少。"
U,"With the tournament currently scheduled to start on January 18, that would leave players very little choice after being confined to a hotel room for two days.","由于比赛目前定于1月18日开始，在被限制在酒店房间两天后，球员们别无选择。","由于比赛目前定于1月18日开始，在被限制在酒店房间两天后，球员们【几乎】别无选择。"
W,"Head coach Zhao Hongbo on Saturday told Xinhua that the team has been training continuously since March despite games being canceled in the first half of the year due to the pandemic.","主教练赵洪波周六告诉新华社，尽管由于大流行，上半年的比赛被取消，但球队自3月以来一直在持续训练。","主教练赵洪波周六告诉新华社，尽管由于「大流行【病】」，上半年的比赛被取消，但球队自3月以来一直在持续训练。"
O; W,"Beijing coach Zhao Hongbo on Saturday told Xinhua that the team has been training continuously since March despite games being canceled in the first half of the year due to the pandemic.","北京主教练赵洪波周六告诉新华社，尽管由于大流行，今年上半年的比赛被取消，但球队自3月以来一直在持续训练。","北京「主」教练赵洪波周六告诉新华社，尽管由于「大流行」，今年上半年的比赛被取消，但球队自3月以来一直在持续训练。"
U; W,"Head coach Zhao Hongbo on Saturday told Xinhua that the team has been training consistently since March despite games being canceled in the first half of the year due to the pandemic.","主教练赵洪波周六告诉新华社，尽管由于大流行，上半年的比赛被取消，但球队自3月以来一直在训练。","主教练赵洪波周六告诉新华社，尽管由于「大流行」，上半年的比赛被取消，但球队自3月以来一直在【不断】训练。"
W,"Head coach Zhao Hongbo on Saturday told Xinhua that the team has been training ever since March despite games being canceled in the first half of the year due to the pandemic.","主教练赵洪波周六告诉新华社，尽管由于大流行，上半年的比赛被取消，但球队自3月以来一直在训练。",""
W,"His stunning routines, especially for his long solos performed to House of the Rising Sun, earned rave reviews from fans online and proved his hard work this time has not been in vain.","他令人惊叹的套路，尤其是他在《旭日之家》中表演的长篇独奏，在网上赢得了粉丝的好评如潮，并证明了他这次的努力没有白费。","他令人惊叹的套路，尤其是他在《旭日之家》中表演的长篇独奏，在网上「赢得了粉丝的好评如潮」，并证明了他这次的努力没有白费。"
W,"His stunning performances, especially for his long solos performed to House of the Rising Sun, earned rave reviews from fans online and proved his hard work this time has not been in vain.","他令人惊叹的表演，尤其是他在《旭日之家》中长期独奏的表演，在网上赢得了歌迷的好评如潮，并证明了他这次的努力没有白费。","他令人惊叹的表演，尤其是他在《旭日之家》中「长期【长篇】」独奏的表演，在网上「赢得了歌迷的好评如潮」，并证明了他这次的努力没有白费。"
W,"His stunning routines, especially for his long solos performed to Song of the Rising Sun, earned rave reviews from fans online and proved his hard work this time has not been in vain.","他令人惊叹的套路，尤其是他为《旭日之歌》表演的长篇独奏，在网上赢得了歌迷的好评如潮，并证明了他这次的努力没有白费。",""
W,"His stunning routines, especially for his long solos performed to Rhythm of the Rising Sun, earned rave reviews from fans online and proved his hard work this time has not been in vain.","他令人惊叹的套路，尤其是他为《旭日节奏》表演的长篇独奏，在网上赢得了歌迷的好评如潮，并证明了他这次的努力没有白费。",""
W,"His stunning routines, especially for his long solos performed to House of the Rising Sun, earned rave reviews from viewers online and proved his hard work this time has not been in vain.","他令人惊叹的套路，尤其是他在《旭日之家》中表演的长篇独奏，赢得了网上观众的好评如潮，并证明了他这次的努力没有白费。",""
W,"His stunning routines, especially for his long solos performed to House of the Rising Sun, earned rave reviews from people online and proved his hard work this time has not been in vain.","他令人惊叹的套路，尤其是他在《旭日之家》中表演的长篇独奏，赢得了网上人们的好评如潮，并证明了他这次的努力没有白费。",""
W,"His stunning routines, especially for his long solos performed to House of the Rising Sun, earned rave reviews from audiences online and proved his hard work this time has not been in vain.","他令人惊叹的套路，尤其是他在《旭日之家》中表演的长篇独奏，赢得了网上观众的好评如潮，并证明了他这次的努力没有白费。",""
W,"His stunning routines, especially for his long solos performed to House of the Rising Sun, earned rave reviews from fans worldwide and proved his hard work this time has not been in vain.","他令人惊叹的套路，尤其是他在《旭日之家》中表演的长篇独奏，赢得了全球歌迷的好评如潮，并证明了他这次的努力没有白费。",""
U; W,"His stunning routines, especially for his long solos performed to House of the Rising Sun, earned rave reviews from fans nationwide and proved his hard work this time has not been in vain.","他令人惊叹的套路，尤其是他在旭日之家的长篇独奏，赢得了全国歌迷的好评如潮，并证明了他这次的努力没有白费。","他令人惊叹的套路，尤其是他在旭日之家【表演】的长篇独奏，「赢得了全国歌迷的好评如潮」，并证明了他这次的努力没有白费。"
U; W,"His stunning routines, especially for his long solos performed to House of the Rising Sun, earned rave reviews from fans online and proved his hard work this tour has not been in vain.","他令人惊叹的套路，尤其是他在旭日之家的长篇独奏，赢得了网上粉丝的好评如潮，并证明了他这次巡演的努力没有白费。",""
U,"His stunning routines, especially for his long solos performed to House of the Rising Sun, earned rave reviews from fans online and proved his hard work this week has not been in vain.","他令人惊叹的套路，尤其是他在《旭日之家》中表演的长篇独奏，在网上赢得了粉丝的好评。","他令人惊叹的套路，尤其是他在《旭日之家》中表演的长篇独奏，在网上赢得了粉丝的好评【…】。"
W,"The low prize money on offer at smaller events and high costs mean players in the top 100 often live hand to mouth.","小型赛事提供的低奖金和高成本意味着前 100 名的玩家经常亲自动手。","小型赛事提供的低奖金和高成本意味着前 100 名的玩家经常「亲自动手【勉强糊口】」。"
U; W,"The high prize money on offer at smaller events and high costs mean players in the top 100 often live hand to mouth.","小型赛事的高奖金和高成本意味着前 100 名的玩家经常亲自动手。","小型赛事【提供】的高奖金和高成本意味着前 100 名的玩家经常「亲自动手」。"
W,"The small prize money on offer at smaller events and high costs mean players in the top 100 often live hand to mouth.","在小型赛事中提供的小额奖金和高成本意味着前 100 名的玩家经常亲自动手相接。",""
W,"The low prize money on offer at smaller tables and high costs mean players in the top 100 often live hand to mouth.","在较小的赌桌上提供的低奖金和高成本意味着前 100 名的玩家经常亲自动手。","在较小的「赌桌」上提供的低奖金和高成本意味着前 100 名的玩家经常「亲自动手」。"
W,"The low prize money on offer at smaller levels and high costs mean players in the top 100 often live hand to mouth.","在较小级别提供的低奖金和高成本意味着前 100 名的玩家经常亲自动手。",""
W,"The low prize money on offer at smaller events and high stakes mean players in the top 100 often live hand to mouth.","在小型赛事中提供的低奖金和高赌注意味着前 100 名的玩家经常亲自动手相接。",""
W,"The low prize money on offer at smaller events and high fees mean players in the top 100 often live hand to mouth.","小型赛事提供的低奖金和高额费用意味着前 100 名的玩家经常亲自动手相接。",""
W,"The low prize money on offer at smaller events and high prices mean players in the top 100 often live hand to mouth.","小型赛事提供的低奖金和高价格意味着前 100 名的玩家经常亲自动手相接。",""
U; W,"The low prize money on offer at smaller events and high costs mean participants in the top 100 often live hand to mouth.","小型赛事的低奖金和高成本意味着前 100 名的参与者经常手头拎嘴。",""
W,"The low prize money on offer at smaller events and high costs mean winners in the top 100 often live hand to mouth.","小型赛事提供的低奖金和高成本意味着前 100 名的获胜者经常亲自动手相接。",""
L,"How they've been performing at such a young age, how it would be easy for us to get our hands on them, be able to work with them and start rebuilding the team.","他们在这么年轻的时候表现如何，我们很容易接触到他们，能够与他们一起工作并开始重建团队。","他们在这么年轻的时候表现如何，「我们很容易接触到他们【对我们来说，接触到他们】」，能够与他们一起工作并开始重建团队【(将)是多么容易】。"
W,"How they've been performing at such a young age, how it would be great for us to get our hands on them, be able to work with them and start rebuilding the team.","他们在这么年轻的时候表现如何，对我们来说，得到他们的手，能够与他们一起工作并开始重建团队是多么美好。","他们在这么年轻的时候表现如何，对我们来说，「得到他们的手【接触到他们】」，能够与他们一起工作并开始重建团队是多么美好。"
W,"How they've been performing at such a young age, how it would be wonderful for us to get our hands on them, be able to work with them and start rebuilding the team.","他们在这么年轻的时候表现如何，对我们来说，得到他们的手，能够与他们一起工作并开始重建团队是多么美好。",""
W,"How they've been performing at such a young age, how it would be nice for us to get our hands on them, be able to work with them and start rebuilding the team.","他们在这么年轻的时候表现如何，对我们来说，得到他们的手，能够与他们一起工作并开始重建团队是多么美好。",""
W,"How they've been performing at such a young age, how it would be cool for us to get our hands on them, be able to work with them and start rebuilding the team.","他们在这么年轻的时候表现如何，对我们来说，得到他们的手，能够与他们一起工作并开始重建团队是多么酷。",""
