Error category,Source sentence,Target sentence,Reference
U; W,"Financial institutions and other persons might face secondary sanctions if they engage in business with corporate entities after a certain wind-down period, it added.","它补充说，如果金融机构和其他人在一段时间后与公司实体开展业务，可能会面临二级制裁。",""
U; W,"Financial institutions and other persons might face secondary sanctions if they engage in business with designated groups after a certain wind-down period, it added.","它补充说，如果金融机构和其他人在一段时间后与指定集团开展业务，可能会面临二级制裁。",""
U; W,"Financial institutions and other persons might face secondary sanctions if they engage in business with designated firms after a certain wind-down period, it added.","它补充说，如果金融机构和其他人在一段时间后与指定公司开展业务，可能会面临二级制裁。",""
U; W,"Financial institutions and other persons might face secondary sanctions if they engage in business with designated banks after a certain wind-down period, it added.","它补充说，如果金融机构和其他人在一段时间后与指定银行开展业务，可能会面临二级制裁。",""
U,"It allowed local authorities to ask drivers to move their vehicles to car parks near disused factories, cafes and restaurants while protests take place.","它允许地方当局要求司机在抗议活动期间将车辆转移到废弃工厂，咖啡馆和餐馆附近的停车场。","它允许地方当局要求司机在抗议活动「期间【发生时】」将车辆转移到废弃工厂，咖啡馆和餐馆附近的停车场。"
U,"Snowden has been taking refuge in Russia and is wanted by the United States on charges of corruption and destruction of government property.","斯诺登一直在俄罗斯避难，并因腐败和破坏政府财产而被美国通缉。","斯诺登一直在俄罗斯避难，并因腐败和破坏政府财产【的罪名】而被美国通缉。"
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a presentation to explain the lockdown in England had to be revised.","鲍里斯·约翰逊（Boris Johnson）在一次演讲中为数据分析后的Covid统计数据的使用进行了辩护，以解释英格兰的封锁必须修改。","鲍里斯·约翰逊（Boris Johnson）在一次演讲中为数据分析后的「Covid」统计数据「的使用【如何去使用】」进行了辩护，以解释英格兰的封锁必须修改。"
L; U,"Boris Johnson has defended how Covid databases are being used after data analysis in a presentation to explain the lockdown in England had to be revised.","鲍里斯·约翰逊（Boris Johnson）在数据分析后为Covid数据库的使用进行了辩护，以解释英格兰的封锁必须修改。","鲍里斯·约翰逊（Boris Johnson）在【演讲中】数据分析后为「Covid」数据库「的使用」进行了辩护，以解释英格兰的封锁必须修改。"
U,"Boris Johnson has defended how Covid statistics are being used after data collection in a presentation to explain the lockdown in England had to be revised.","鲍里斯·约翰逊（Boris Johnson）在一次演讲中为数据收集后如何使用Covid统计数据进行了辩护，以解释必须修改英格兰的封锁。","鲍里斯·约翰逊（Boris Johnson）在一次演讲中为数据收集后如何使用「Covid」统计数据进行了辩护，以解释必须修改英格兰的封锁。"
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a project to explain the lockdown in England had to be revised.","鲍里斯·约翰逊（Boris Johnson）为在解释英格兰封锁的项目中的数据分析后如何使用Covid统计数据进行了辩护。","鲍里斯·约翰逊（Boris Johnson）「为在解释英格兰封锁的」项目中的数据分析后如何使用「Covid」统计数据进行了辩护。"
U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a bid to explain the lockdown in England had to be revised.","鲍里斯·约翰逊（Boris Johnson）为数据分析后如何使用Covid统计数据进行了辩护，以解释必须修改英格兰的封锁。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a plan to explain the lockdown in England had to be revised.","鲍里斯·约翰逊（Boris Johnson）为数据分析后如何使用Covid统计数据进行了辩护，该计划旨在解释英格兰的封锁必须修改。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a proposal to explain the lockdown in England had to be revised.","鲍里斯·约翰逊（Boris Johnson）在一项解释英格兰封锁的提案中为数据分析后的Covid统计数据的使用方式进行了辩护。",""
L; U,"Boris Johnson has defended how Covid statistics are being used after data analysis in a scheme to explain the lockdown in England had to be revised.","鲍里斯·约翰逊（Boris Johnson）为在数据分析后如何使用Covid统计数据进行了辩护，该计划旨在解释英格兰的封锁必须进行修改。",""
U,"He again made no personal appearances on Thursday, including the first coronavirus task force briefing at the White House in more than six years.","周四，他再次没有露面，包括六年多来在白宫举行的首次冠状病毒工作组简报会。","周四，他再次没有【亲自】露面，包括六年多来在白宫举行的首次冠状病毒工作组简报会。"
L,"One theory has suggested that the moon was formed around three billion years ago when a planet roughly the size of mars slammed into the Earth.","一种理论认为，月球是在大约三十亿年前形成的，当时一颗大约与火星大小的行星撞击地球。","一种理论认为，月球是在大约三十亿年前形成的，当时一颗大约「与火星大小【相当/火星大小】」的行星撞击地球。"
L,"One theory has suggested that the moon was formed around four billion years ago when a planet roughly the size of mars slammed into the Earth.","一种理论认为，月球是在大约四十亿年前形成的，当时一颗大约与火星大小的行星撞击地球。",""
L,"One theory has suggested that the moon was formed around 4 billion years ago when a planet almost the size of mars slammed into the Earth.","一种理论认为，月球是在大约40亿年前形成的，当时一颗几乎与火星大小的行星撞击地球。",""
W,"A Chinese citizen, who worked at the same restaurant, was injured in the attack and is now in stable care, the embassy said.","大使馆说，在同一家餐馆工作的一名中国公民在袭击中受伤，现在正在稳定治疗中。","大使馆说，在同一家餐馆工作的一名中国公民在袭击中受伤，现在正在稳定「治疗【护理】」中。"
L; U,"During the conversation, the two presidents also discussed the issue of illegal immigration and the solutions that must be reached together to solve the issue.","在谈话中，两国元首还讨论了非法移民问题以及必须共同解决问题的解决方案。","在谈话中，两国元首还讨论了非法移民问题以及「必须共同」解决问题【必须共同达成】的解决方案。"
U,"The EU and UK chief negotiators have stepped back from post-Brexit trade talks after a member of the EU had tested positive for Covid-19.","在欧盟成员国的Covid-19检测呈阳性后，欧盟和英国首席谈判代表退出了英国脱欧后的贸易谈判。","在欧盟成员国的「Covid-19」检测呈阳性后，欧盟和英国首席谈判代表退出了英国脱欧后的贸易谈判。"
U,"The EU and US chief negotiators have stepped back from post-Brexit trade talks after a member of the EU had tested positive for Covid-19.","在欧盟成员国的Covid-19检测呈阳性后，欧盟和美国的首席谈判代表已经退出了英国脱欧后的贸易谈判。",""
U,"The EU and UK chief negotiators have stepped back from post-Brexit coalition talks after a member of the EU had tested positive for Covid-19.","在欧盟成员国的Covid-19检测呈阳性后，欧盟和英国首席谈判代表退出了脱欧后的联盟谈判。",""
U,"The EU and UK chief negotiators have stepped back from post-Brexit peace talks after a member of the EU had tested positive for Covid-19.","在欧盟成员国的Covid-19检测呈阳性后，欧盟和英国的首席谈判代表已经退出了英国脱欧后的和平谈判。",""
U,"The EU and UK chief negotiators have stepped back from post-Brexit treaty talks after a member of the EU had tested positive for Covid-19.","在欧盟成员国的Covid-19检测呈阳性后，欧盟和英国的首席谈判代表已经退出了英国脱欧后的条约谈判。",""
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next six months.","由于担心住院和死亡人数可能超过未来六个月第一波病毒期间看到的住院和死亡人数，宣布了最严厉的社会限制措施。","「由于【在】」担心住院和死亡人数可能超过未来六个月第一波病毒期间看到的住院和死亡人数【时/的情况下】，宣布了最严厉的社会限制措施。"
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the previous wave of the virus in the next six months.","由于担心未来六个月住院和死亡人数可能超过上一波病毒期间，宣布了最严厉的社会限制措施。",""
U,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first year of the virus in the next six months.","最严厉的社会限制措施是在人们担心住院和死亡人数可能超过未来六个月病毒第一年看到的。","最严厉的社会限制措施是在人们担心住院和死亡人数可能超过未来六个月病毒第一年看到的【(人数)的情况下 宣布的】。"
U,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first week of the virus in the next six months.","最严厉的社会限制措施是在人们担心住院和死亡人数可能超过未来六个月病毒第一周看到的。",""
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first phase of the virus in the next six months.","由于担心未来六个月住院和死亡人数可能超过病毒第一阶段的住院和死亡人数，宣布了最严厉的社会限制措施。",""
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first detection of the virus in the next six months.","由于担心住院和死亡人数可能超过未来六个月首次发现该病毒时看到的人数，宣布了最严厉的社会限制措施。",""
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first diagnosis of the virus in the next six months.","由于担心住院和死亡人数可能超过未来六个月首次诊断该病毒时看到的死亡人数，宣布了最严厉的社会限制措施。",""
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the violence in the next six months.","由于担心住院和死亡人数可能超过未来六个月第一波暴力事件期间的情况，宣布了最严厉的社会限制措施。",""
U,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the recession in the next six months.","最严厉的社会限制措施是在担心住院和死亡人数可能超过未来六个月第一波经济衰退期间看到的。",""
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the last six months.","由于担心住院和死亡人数可能超过过去六个月第一波病毒期间的情况，宣布了最严厉的社会限制措施。",""
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the first six months.","由于担心住院和死亡人数可能超过前六个月第一波病毒期间的情况，宣布了最严厉的社会限制措施。",""
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next 18 months.","由于担心住院和死亡人数可能超过未来18个月第一波病毒期间的住院和死亡人数，宣布了最严厉的社会限制措施。",""
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next four months.","由于担心住院和死亡人数可能超过未来四个月内第一波病毒期间看到的，宣布了最严厉的社会限制措施。",""
W,"The toughest social curbs were announced amid concerns that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next six weeks.","由于担心住院和死亡人数可能超过未来六周第一波病毒期间的住院和死亡人数，宣布了最严厉的社会限制措施。",""
U,"Chinese photographers enjoyed more international success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","中国摄影师在国际上取得了更大的成功，因为第56届Wldlife年度摄影师奖于周二在伦敦自然历史博物馆举行。","中国摄影师在国际上取得了更大的成功，因为第56届「Wldlife」年度摄影师奖于周二在伦敦自然历史博物馆举行。"
U,"Chinese photographers enjoyed more widespread success as the result of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","周二，第56届Wldlife年度摄影师奖在伦敦自然历史博物馆举行，中国摄影师获得了更广泛的成功。",""
U,"Chinese photographers enjoyed more international success as the presentation of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","中国摄影师在国际上取得了更大的成功，因为第56届Wldlife年度摄影师奖颁奖典礼于周二在伦敦自然历史博物馆举行。",""
U,"Chinese photographers enjoyed more international success as the ceremony of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","中国摄影师在国际上取得了更大的成功，因为第56届Wldlife年度摄影师奖颁奖典礼于周二在伦敦自然历史博物馆举行。",""
U,"Chinese photographers enjoyed more international success as the finale of the 56th Wldlife Photographer of the year awards were held at the natural history museum in London on Tuesday.","中国摄影师在国际上取得了更大的成功，因为第56届Wldlife年度摄影师奖的压轴活动于周二在伦敦自然历史博物馆举行。",""
U,"This is a credit to the hard work of our county and local elections officials who moved on to undertake and complete such a momentous task in a short period of time.","这要归功于我们县和地方选举官员的辛勤工作，他们在短时间内承担并完成了如此重大的任务。","这要归功于我们县和地方选举官员的辛勤工作，他们在短时间内【继续】承担并完成了如此重大的任务。"
U,"This is a credit to the hard work of our county and township elections officials who moved on to undertake and complete such a momentous task in a short period of time.","这要归功于我们县乡选举官员的辛勤工作，他们在短时间内承担并完成了这项重大任务。",""
W,"In a statement on Friday morning, the Trump campaign said they believe this election is not over, and that results in some battleground states are far from final.","在周五上午的一份声明中，特朗普竞选团队表示，他们认为这次选举还没有结束，一些战场州的结果远未最终确定。","在周五上午的一份声明中，特朗普竞选团队表示，他们认为这次选举还没有结束，一些「战场【争论激烈/摇摆不定 的】」州的结果远未最终确定。"
W,"In a statement on Friday morning, the Trump campaign said they believe this battle is not over, and that results in some battleground states are far from final.","在周五上午的一份声明中，特朗普竞选团队表示，他们认为这场战斗还没有结束，结果在一些战场国家远未最终确定。","在周五上午的一份声明中，特朗普竞选团队表示，他们认为这场战斗还没有结束，结果在一些「战场国家」远未最终确定。"
W,"In a statement on Friday morning, the Trump campaign said they believe this election is not over, and that results in some battleground races are far from final.","在周五上午的一份声明中，特朗普竞选团队表示，他们认为这次选举还没有结束，导致一些战场竞赛远未最终确定。",""
W,"In a statement on Friday morning, the Trump campaign said they believe this election is not over, and that results in some battleground states are far from certain.","在周五上午的一份声明中，特朗普竞选团队表示，他们认为这次选举还没有结束，一些战场州的结果还远未确定。",""
W,"In a statement on Friday morning, the Trump campaign said they believe this election is not over, and that results in some battleground states are far from sure.","在周五上午的一份声明中，特朗普竞选团队表示，他们认为这次选举还没有结束，一些战场州的结果还远未确定。",""
W,"Emanuel has expressed his concern in the post, telling allies that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔在帖子中表达了他的担忧，告诉盟友，国家的基础设施挑战如此严峻，以至于具有行政和立法层面经验的人将成为一项资产。","伊曼纽尔在帖子中表达了他的担忧，告诉盟友，国家的基础设施挑战如此严峻，以至于具有行政和立法层面经验的人将成为「一项资产【有价值的人】」。"
L; W,"Emanuel has expressed his concern in the position, telling allies that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔表达了他对这一职位的担忧，他告诉盟友，国家的基础设施挑战如此严峻，以至于具有行政和立法层面经验的人将是一种资产。","伊曼纽尔【在这一职位上】表达了他「对这一职位」的担忧，他告诉盟友，国家的基础设施挑战如此严峻，以至于具有行政和立法层面经验的人将是「一种资产」。"
L; W,"Emanuel has expressed his concern in the role, telling allies that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔表达了他对这个角色的担忧，他告诉盟友，国家的基础设施挑战是如此严峻，以至于具有行政和立法层面经验的人将是一种资产。",""
L; W,"Emanuel has expressed his concern in the future, telling allies that the nation's infrastructure challenges are so dire that a person with experience from the executive and legislative levels would be an asset.","伊曼纽尔表达了他对未来的担忧，他告诉盟友，国家的基础设施挑战是如此严峻，以至于具有行政和立法层面经验的人将是一种资产。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the first wave.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬季的死亡人数是第一波的两倍或更多。","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到【相比于第一波，】冬季的死亡人数是第一波的两倍或更多。"
L,"Models of our scientists suggest that unless we leave now, we could see waves over the winter that are twice as many or more compared with the first wave.","我们科学家的模型表明，除非我们现在离开，否则我们可能会在冬天看到比第一波多两倍或更多的海浪。","我们科学家的模型表明，除非我们现在离开，否则我们可能会在冬天看到比第一波「多」两倍或更多的海浪。"
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the first winter.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬季的死亡人数是第一个冬天的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the first summer.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬季的死亡人数是第一个夏天的两倍或更多。",""
U,"Models of our scientists suggest that unless we leave now, we could see deaths over the winter that are twice as many or more compared with the first one.","我们科学家的模型表明，除非我们现在离开，否则我们可能会看到冬季的死亡人数是第一个冬天的两倍或更多。",""
U,"President Trump said he feels good after testing positive for Covid-19 months ago and couldn't recall whether he was positive on the day of the first presidential inauguration.","特朗普总统表示，几个月前Covid-19检测呈阳性后，他感觉良好，不记得自己在第一次总统就职典礼当天是否呈阳性。","特朗普总统表示，几个月前「Covid-19」检测呈阳性后，他感觉良好，不记得自己在第一次总统就职典礼当天是否呈阳性。"
U,"President Trump said he feels good after testing positive for Covid-19 months ago and couldn't recall whether he was positive on the day of the first presidential race.","特朗普总统说，几个月前Covid-19检测呈阳性后，他感觉很好，不记得他在第一次总统竞选当天是否呈阳性。",""
W,"The rapid growth of artificial intelligence presents an opportunity for Africa to seek solutions to some of its most pressing problems, such as information security, healthcare and social services.","人工智能的快速增长为非洲提供了寻求解决一些最紧迫问题的机会，例如信息安全、医疗保健和社会服务。","人工智能的快速增长为非洲提供了寻求解决一些最紧迫问题【的方法】的机会，例如信息安全、医疗保健和社会服务。"
W,"The recent growth of artificial intelligence presents an opportunity for Africa to seek solutions to some of its most pressing problems, such as information security, healthcare and social services.","最近人工智能的发展为非洲提供了一个机会，可以寻求解决一些最紧迫的问题，例如信息安全，医疗保健和社会服务。","最近人工智能的发展为非洲提供了一个机会，可以寻求解决一些最紧迫的问题【…】，例如信息安全，医疗保健和社会服务。"
W,"The global growth of artificial intelligence presents an opportunity for Africa to seek solutions to some of its most pressing problems, such as information security, healthcare and social services.","人工智能的全球增长为非洲提供了寻求解决一些最紧迫问题的机会，例如信息安全、医疗保健和社会服务。",""
W,"The current growth of artificial intelligence presents an opportunity for Africa to seek solutions to some of its most pressing problems, such as information security, healthcare and social services.","目前人工智能的发展为非洲提供了寻求解决一些最紧迫问题的机会，例如信息安全、医疗保健和社会服务。",""
W,"The rapid growth of artificial intelligence presents an opportunity for Africa to seek solutions to some of its most pressing problems, such as homeland security, healthcare and social services.","人工智能的快速增长为非洲提供了寻求解决一些最紧迫问题的机会，例如国土安全、医疗保健和社会服务。",""
U; W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在积聚。","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业「连接到电力供应【与电力供应联系起来】」的计划正在「积聚【能量】」。"
U; W,"Plans for Ghana to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new market.","加纳改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一份设想新市场的报告的发布而积聚。","加纳改善其能源部门并将更多家庭和企业「连接到」电力供应的计划正在随着一份设想新市场的报告的发布而积聚【…】。"
W,"Plans for Africa to improve its energy supply and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new market.","非洲改善能源供应并将更多家庭和企业连接到电力供应的计划正在随着一份设想新市场的报告的发布而加速。","非洲改善能源供应并将更多家庭和企业「连接到」电力供应的计划正在随着一份设想新市场的报告的发布而「加速」。"
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to energy supplies are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业与能源供应联系起来的计划正在加速发展。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to electricity supplies are gathering steam with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在加速发展。",""
U; W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power plants are gathering steam with the release of a report that envisages a new market.","非洲改善其能源部门并将更多家庭和企业连接到发电厂的计划正在随着一份设想新市场的报告的发布而积聚。",""
U; W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power stations are gathering steam with the release of a report that envisages a new market.","非洲改善其能源部门并将更多家庭和企业连接到发电站的计划正在随着一份设想新市场的报告的发布而积聚。",""
U; W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power networks are gathering steam with the release of a report that envisages a new market.","非洲改善其能源部门并将更多家庭和企业连接到电网的计划正在随着一份设想新市场的报告的发布而积聚。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering strength with the release of a report that envisages a new market.","随着一份设想新市场的报告的发布，非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在积聚力量。",""
L; W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the preparation of a report that envisages a new market.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在加速，并准备了一份设想新市场的报告。","非洲改善其能源部门并将更多家庭和企业「连接到」电力供应的计划正在「加速」，「并」准备了一份设想新市场的报告。"
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a document that envisages a new market.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一份设想新市场的文件的发布而加速。",""
U; W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a paper that envisages a new market.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一篇设想新市场的论文的发布而积聚。",""
U; W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a proposal that envisages a new market.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一项设想新市场的提案的发布而积聚。",""
U; W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a book that envisages a new market.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一本设想新市场的书的出版而积聚。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a sustainable market.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一份设想可持续市场的报告的发布而加速。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new decade.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一份设想新十年的报告的发布而加速。",""
U; W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new infrastructure.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一份设想新基础设施的报告的发布而积聚。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new generation.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一份设想新一代的报告的发布而加速。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new frontier.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一份设想新领域的报告的发布而获得动力。",""
W,"Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a new agenda.","非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一份设想新议程的报告的发布而加速。",""
W,"The lockdown, which begins on Thursday, calls for non-essential shops to close, and to work from home if required, and most sporting and leisure facilities to be closed.","封锁从周四开始，要求关闭非必要的商店，并在需要时在家工作，并关闭大多数体育和休闲设施。","封锁从周四开始，要求关闭非必要的商店，并「在需要时【如果需要】」在家工作，并关闭大多数体育和休闲设施。"
W,"The lockdown, which begins on Thursday, calls for non-essential workers to close, and to work from home if required, and most sporting and leisure facilities to be closed.","封锁将于周四开始，要求非必要工人关闭，并在需要时在家工作，并关闭大多数体育和休闲设施。",""
W,"The lockdown, which begins on Thursday, calls for non-essential employees to close, and to work from home if required, and most sporting and leisure facilities to be closed.","封锁从周四开始，要求非必要员工关闭，并在需要时在家工作，大多数体育和休闲设施关闭。",""
U,"New Zealand's election will hardly change the historical course of the country's history with China despite some challenging moments during the election, analysts said ahead of the election on Saturday.","分析人士在周六大选前表示，尽管选举期间有一些具有挑战性的时刻，但新西兰的选举几乎不会改变该国与中国的历史进程。","分析人士在周六大选前表示，尽管选举期间有一些具有挑战性的时刻，但新西兰的选举几乎不会改变该国与中国【历史】的历史进程。"
U,"New Zealand's election will hardly change the current course of the country's history with China despite some challenging moments during the election, analysts said ahead of the election on Saturday.","分析人士在周六大选前表示，尽管选举期间有一些具有挑战性的时刻，但新西兰的选举几乎不会改变该国与中国的历史进程。","分析人士在周六大选前表示，尽管选举期间有一些具有挑战性的时刻，但新西兰的选举几乎不会改变该国与中国【当前】的历史进程。"
L,"Trump extended the invitation on Thursday morning to the Michigan lawmakers by becoming the state house's Republican majority leader, the person familiar said.","知情人士说，特朗普周四早上向密歇根州立法者发出邀请，成为州众议院的共和党多数党领袖。","知情人士说，特朗普周四早上向密歇根州立法者发出邀请，【通过】成为州众议院的共和党多数党领袖。"
L,"Trump extended the invitation on Thursday morning to the Michigan lawmakers by becoming the state assembly's Republican majority leader, the person familiar said.","知情人士说，特朗普周四上午向密歇根州立法者发出邀请，成为州议会的共和党多数党领袖。",""
L; W,"Trump extended the invitation on Thursday morning to the Michigan lawmakers by becoming the state senate's Republican majority leader, the campaign familiar said.","特朗普周四早上向密歇根州立法者发出邀请，成为州参议院的共和党多数党领袖，竞选活动熟悉说。","特朗普周四早上向密歇根州立法者发出邀请，【…】成为州参议院的共和党多数党领袖，「竞选活动熟悉说」。"
L; W,"Trump extended the invitation on Thursday morning to the Michigan lawmakers by becoming the state senate's Republican majority leader, the state familiar said.","特朗普周四早上向密歇根州立法者发出邀请，成为州参议院的共和党多数党领袖，该州熟悉说。",""
L; W,"Trump extended the invitation on Thursday morning to the Michigan lawmakers by becoming the state senate's Republican majority leader, the word familiar said.","特朗普周四早上向密歇根州立法者发出邀请，成为州参议院的共和党多数党领袖，熟悉这个词说。",""
N,"Democratic presidential candidate Joe Biden attacked President Donald Trump's handling of the flu pandemic on Facebook, as the two candidates held dueling in town halls after their second planned meeting was canceled.","民主党总统候选人乔·拜登（Joe Biden）在Facebook上抨击了唐纳德·特朗普总统对流感大流行的处理，因为两位候选人在第二次计划会议被取消后在市政厅进行了决斗。","民主党总统候选人乔·拜登（Joe Biden）在「Facebook」上抨击了唐纳德·特朗普总统对流感大流行的处理，因为两位候选人在第二次计划会议被取消后在市政厅进行了决斗。"
W,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating earthquake.","即使到达幸存者的希望开始消退，救援人员在毁灭性地震发生四天后的星期二从倒塌的教堂建筑的废墟中活着救出一名年轻女孩。","即使「到达」幸存者的希望开始消退，救援人员在毁灭性地震发生四天后的星期二从倒塌的教堂建筑的废墟中活着救出一名年轻女孩。"
W,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church roof on Tuesday, four days after the devastating earthquake.","即使到达幸存者的希望开始消退，救援人员在毁灭性地震发生四天后的星期二从倒塌的教堂屋顶的废墟中活着拉出一名年轻女孩。",""
W,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four years after the devastating earthquake.","即使到达幸存者的希望开始消退，救援人员在毁灭性地震四年后的星期二从倒塌的教堂建筑的废墟中活着救出一名年轻女孩。",""
W,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating tornado.","即使到达幸存者的希望开始消退，救援人员在毁灭性龙卷风发生四天后，周二从一座倒塌的教堂建筑的废墟中活着拉出一名年轻女孩。",""
W,"Even as hope of reaching survivors began to fade, rescuers pulled a young girl out alive from the rubble of a collapsed church building on Tuesday, four days after the devastating blaze.","即使到达幸存者的希望开始消退，救援人员在毁灭性大火发生四天后，周二从一座倒塌的教堂建筑的废墟中活着拉出一名年轻女孩。",""
N,"It is taking shape under a collaboration with the university of Southern California's Shoah Foundation, which uses technology to not only digitally capture survivors'narratives but also allow them to interact online with visitors.","它正在与南加州大学Shoah基金会合作下形成，该基金会不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。","它正在与南加州大学「Shoah」基金会合作下形成，该基金会不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。"
N,"It is taking shape under a collaboration with the university of Northern California's Shoah Foundation, which uses technology to not only digitally capture survivors' narratives but also allow them to interact online with visitors.","它正在与北加州大学Shoah基金会的合作下形成，该基金会不仅使用技术以数字方式捕捉幸存者的叙述，还允许他们与访客在线互动。",""
