Error category,Source sentence,Target sentence,Reference
N; U,"Quibi won't be the last casualty of the world wars, as studios and other new technologies vie for days'time.","Quibi不会成为世界大战的最后一个受害者，因为工作室和其他新技术每天都在争夺。","「Quibi」不会成为世界大战的最后一个受害者，因为工作室和其他新技术「每天都在争夺」。"
U,"Torn between gratitude to his family and a blistering media backlash, Chuck himself agonised over how to do the right thing.","在对家人的感激之情和媒体的强烈反对之间，查克自己也为如何做正确的事情而苦恼。","在对家人的感激之情和媒体的强烈反对之间【犹豫】，查克自己也为如何做正确的事情而苦恼。"
W,"He is getting used to the modern lifestyle of spending more time with his family and dogs as well as exercising every day.","他已经习惯了现代生活方式，花更多的时间陪伴家人和狗，以及每天锻炼。","他「已经习惯了」现代生活方式，花更多的时间陪伴家人和狗，以及每天锻炼。"
W,"He is getting used to the healthy lifestyle of spending more time with his family and dogs as well as exercising every day.","他已经习惯了健康的生活方式，花更多的时间陪伴家人和狗，以及每天锻炼。",""
W,"He is getting used to the new lifestyle of spending more time with his family and dogs as well as exercising every morning.","他已经习惯了与家人和狗共度更多时间以及每天早上锻炼的新生活方式。",""
L,"She had recently received an email from a friend, a single man who confessed that she had spent years in dire economic straits.","她最近收到一封来自朋友的电子邮件，一个单身男人承认她多年来一直处于可怕的经济困境中。","她最近收到一封来自【一个单身男人】朋友的电子邮件，「一个单身男人」【这个单身男人/他】承认她多年来一直处于可怕的经济困境中。"
L,"She had recently received an email from a neighbor, a single man who confessed that she had spent years in dire economic straits.","她最近收到一封邻居的电子邮件，一个单身男人承认她多年来一直处于严峻的经济困境中。",""
L,"She had recently received an email from a stranger, a single man who confessed that she had spent years in dire economic straits.","她最近收到一封陌生人的电子邮件，一个单身男人承认她多年来一直处于可怕的经济困境中。",""
L,"She had recently received an email from a neighbour, a single man who confessed that she had spent years in dire economic straits.","她最近收到一封邻居的电子邮件，一个单身男人承认她多年来一直处于可怕的经济困境中。",""
U,"The official website points out that the booming number of tourists during peak seasons and holidays has made some of the grotto sites seem overwhelmed.","官网指出，旺季和节假日游客的激增，让一些石窟景点显得不堪重负。","官网指出，旺季和节假日游客的【数量】激增，让一些石窟景点显得不堪重负。"
U,"The official announcement points out that the booming flow of tourists during peak seasons and holidays has made some of the grotto sites seem overwhelmed.","官方公告指出，旺季和节假日期间游客的激增使一些石窟遗址似乎不堪重负。",""
U,"The official announcement points out that the booming amount of tourists during peak seasons and holidays has made some of the grotto sites seem overwhelmed.","官方公告指出，旺季和节假日期间游客的激增使一些石窟遗址显得不堪重负。",""
U,"The official announcement points out that the booming population of tourists during peak seasons and holidays has made some of the grotto sites seem overwhelmed.","官方公告指出，旺季和节假日期间游客的激增使一些石窟遗址似乎不堪重负。",""
U,"The official announcement points out that the booming number of tourists during rainy seasons and holidays has made some of the grotto sites seem overwhelmed.","官方公告指出，雨季和节假日游客的激增使一些石窟遗址显得不堪重负。",""
U,"The official announcement points out that the booming number of tourists during peak weekends and holidays has made some of the grotto sites seem overwhelmed.","官方公告指出，周末和节假日高峰期游客的激增，使一些石窟景点显得不堪重负。","官方公告指出，周末【高峰期】和节假日「高峰期」游客的【…】激增，使一些石窟景点显得不堪重负。"
U,"The official announcement points out that the booming number of tourists during peak days and holidays has made some of the grotto sites seem overwhelmed.","官方公告指出，高峰日和节假日游客的激增使一些石窟景点显得不堪重负。",""
U,"The official announcement points out that the booming number of tourists during peak seasons and weekends has made some of the grotto sites seem overwhelmed.","官方公告指出，旺季和周末游客的激增使一些石窟遗址似乎不堪重负。",""
W,"Springsteen has always been a poet at heart, and his music during marathon live shows with his personal accounts of his life and experiences.","斯普林斯汀内心一直是一个诗人，他在马拉松现场表演中的音乐与他对自己生活和经历的个人描述相结合。","斯普林斯汀内心一直是一个诗人，他在马拉松现场表演中的音乐「与他对自己生活和经历的个人描述相结合」。"
W,"Springsteen has also been a poet at heart, and his music during marathon live shows with his personal accounts of his life and experiences.","斯普林斯汀本质上也是一位诗人，他在马拉松现场表演中的音乐与他对自己生活和经历的个人描述相结合。",""
U; W,"Springsteen has always been a listener at heart, and his music during marathon live shows with his personal accounts of his life and experiences.","斯普林斯汀一直是一个倾听者，他在马拉松现场表演中的音乐与他对自己生活和经历的个人描述相结合。","斯普林斯汀【内心里】一直是一个倾听者，他在马拉松现场表演中的音乐「与他对自己生活和经历的个人描述相结合」。"
W,"Springsteen has always been a poet at heart, and his music during marathon live combines with his personal accounts of his life and experiences.","斯普林斯汀内心一直是一位诗人，他在马拉松现场的音乐与他对自己生活和经历的个人描述相结合。",""
U,"Cooke was an early casualty of an era that proved successful in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个时代的早期牺牲品，这个时代成功地吞噬了一些最辉煌的艺术和文学人物。","库克是一个时代的早期牺牲品，这个时代【被证明】成功地吞噬了一些【(处于其)鼎盛时期的】最辉煌的艺术和文学人物。"
L; U,"Cooke was an unlikely casualty of an era that proved successful in devouring some of its most luminous artistic and literary figures in their prime.","库克不太可能是一个时代的牺牲品，这个时代成功地吞噬了一些最辉煌的艺术和文学人物。","库克「不太可能是」一个时代的牺牲品，这个时代【…】成功地吞噬了一些【…】最辉煌的艺术和文学人物。"
L; U,"Cooke was an early casualty of an era that proved unsuccessful in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个时代的早期牺牲品，这个时代在鼎盛时期吞噬了一些最杰出的艺术和文学人物方面没有成功。","库克是一个时代的早期牺牲品，这个时代【…】「在鼎盛时期」吞噬了一些最杰出的艺术和文学人物「方面没有成功」。"
L; U,"Cooke was an early casualty of an era that proved rich in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个时代的早期牺牲品，这个时代在鼎盛时期吞噬了一些最杰出的艺术和文学人物。","库克是一个时代的早期牺牲品，这个时代【…】「在鼎盛时期」吞噬了一些最杰出的艺术和文学人物。"
L; U,"Cooke was an early casualty of an era that proved instrumental in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个时代的早期牺牲品，这个时代在吞噬一些最辉煌的艺术和文学人物的鼎盛时期发挥了重要作用。",""
L; U,"Cooke was an early casualty of an era that proved prolific in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个时代的早期牺牲品，这个时代在鼎盛时期吞噬了一些最杰出的艺术和文学人物。",""
L; U,"Cooke was an early casualty of an era that proved productive in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个时代的早期牺牲品，这个时代在吞噬一些最辉煌的艺术和文学人物的鼎盛时期被证明是富有成效的。",""
L; U,"Cooke was an early casualty of an era that proved victorious in devouring some of its most luminous artistic and literary figures in their prime.","库克是一个时代的早期牺牲品，这个时代在吞噬一些最辉煌的艺术和文学人物的鼎盛时期取得了胜利。",""
L; U,"Cooke was an early casualty of an era that proved successful in devouring some of its most luminous artistic and literary treasures in their prime.","库克是一个时代的早期牺牲品，这个时代在鼎盛时期成功地吞噬了一些最辉煌的艺术和文学瑰宝。",""
L; U,"Cooke was an early casualty of an era that proved successful in devouring some of its most luminous artistic and literary achievements in their prime.","库克是一个时代的早期牺牲品，这个时代在鼎盛时期成功地吞噬了一些最辉煌的艺术和文学成就。",""
L; U,"Cooke was an early casualty of an era that proved successful in devouring some of its most luminous artistic and literary traditions in their prime.","库克是一个时代的早期牺牲品，这个时代在鼎盛时期成功地吞噬了一些最辉煌的艺术和文学传统。",""
U,"Cooke was an early casualty of an era that proved successful in devouring some of its most luminous artistic and literary figures in their turn.","库克是一个时代的早期牺牲品，事实证明，这个时代成功地吞噬了一些最杰出的艺术和文学人物。","库克是一个时代的早期牺牲品，事实证明，这个时代成功地吞噬了一些【…】最杰出的艺术和文学人物。"
N,"This was no rough draft, demanding a revision, yet it was not among the dozens of songs he wrote with Lomax in 1940.","这不是一个粗略的草稿，需要修改，但它不是他在1940年与Lomax一起写的几十首歌曲之一。","这不是一个粗略的草稿，需要修改，但它不是他在1940年与「Lomax」一起写的几十首歌曲之一。"
N; U,"This was no rough draft, demanding a recording, yet it was not among the dozens of songs he wrote with Lomax in 1940.","这不是草稿，需要录音，但它不是他在1940年与Lomax一起写的几十首歌曲之一。","这不是【粗略的】草稿，需要录音，但它不是他在1940年与「Lomax」一起写的几十首歌曲之一。"
L; N; U,"This was no rough draft, demanding a signature, yet it was not among the dozens of songs he wrote with Lomax in 1940.","这不是需要签名的草稿，但它不是他在1940年与Lomax一起写的数十首歌曲之一。","这不是「需要签名的草稿」，但它不是他在1940年与「Lomax」一起写的数十首歌曲之一。"
L; N; U,"This was no rough draft, demanding a revision, yet it was not among the hundreds of songs he wrote with Lomax in 1940.","这不是需要修改的草稿，但它不是他在1940年与Lomax一起写的数百首歌曲之一。",""
L; N; U,"This was no rough draft, demanding a revision, yet it was not among the thousands of songs he wrote with Lomax in 1940.","这不是需要修改的草稿，但它不是他在1940年与Lomax一起写的数千首歌曲之一。",""
L; N; U,"This was no rough draft, demanding a revision, yet it was not among the dozens of scripts he wrote with Lomax in 1940.","这不是需要修改的草稿，但它不是他在1940年与Lomax一起写的几十个剧本之一。",""
L; U,"This was no rough draft, demanding a revision, yet it was not among the dozens of manuscripts he wrote with Lomax in 1940.","这不是需要修改的草稿，但它不是他在1940年与洛马克斯一起写的数十份手稿之一。",""
L; N; U,"This was no rough draft, demanding a revision, yet it was not among the dozens of articles he wrote with Lomax in 1940.","这不是要求修改的草稿，但它不是他在1940年与Lomax一起写的数十篇文章之一。",""
L; U,"This was no rough draft, demanding a revision, yet it was not among the dozens of essays he wrote with Lomax in 1940.","这不是需要修改的草稿，但它不是他在1940年与洛马克斯一起写的几十篇文章之一。",""
L; U,"This was no rough draft, demanding a revision, yet it was not among the dozens of poems he wrote with Lomax in 1940.","这不是需要修改的草稿，但它不是他1940年与洛马克斯一起写的几十首诗之一。",""
L; U,"This was no rough draft, demanding a revision, yet it was not among the dozens of letters he wrote with Lomax in 1940.","这不是要求修改的草稿，但它不是他在1940年与洛马克斯写的几十封信之一。",""
L; U,"This was no rough draft, demanding a revision, yet it was not among the dozens of plays he wrote with Lomax in 1940.","这不是需要修改的草稿，但它并不是他在1940年与洛马克斯一起写的几十部剧本之一。",""
L; N; U,"This was no rough draft, demanding a revision, yet it was not among the dozens of works he wrote with Lomax in 1940.","这不是需要修改的草稿，但它不是他在1940年与Lomax一起写的数十部作品之一。",""
N,"Frost's Descent is the last solar term of life, during which time the weather becomes much cooler than before and frost begins to appear.","弗罗斯特的下降是生命的最后一个节气，在此期间，天气变得比以前凉爽得多，霜开始出现。","「弗罗斯特的下降」是生命的最后一个节气，在此期间，天气变得比以前凉爽得多，霜开始出现。"
U,"A recent play takes the lingering fragrance of his deeds as its main theme as it explores the feats of women and the differences.","最近的一部戏剧以他事迹中挥之不去的芬芳为主题，探讨了女性的壮举和差异。","最近的一部戏剧以他事迹中挥之不去的芬芳为【主要】主题，探讨了女性的壮举和差异。"
U,"A recent play takes the lingering fragrance of his deeds as its major theme as it explores the feats of women and the differences.","最近的一部戏剧以他事迹的挥之不去的芬芳为主题，探讨了女性的壮举和差异。","最近的一部戏剧以他事迹的挥之不去的芬芳为【…】主题，探讨了女性的壮举和差异。"
U,"A recent play takes the lingering fragrance of his deeds as its central focus as it explores the feats of women and the differences.","最近的一部戏剧以他事迹中挥之不去的芬芳为中心，探索女性的壮举和差异。","最近的一部戏剧以他事迹中挥之不去的芬芳为中心【焦点】，探索女性的壮举和差异。"
U,"A recent play takes the lingering fragrance of his deeds as its central point as it explores the feats of women and the differences.","最近的一部戏剧以他事迹中挥之不去的香味为中心，探索女性的壮举和差异。","最近的一部戏剧以他事迹中挥之不去的香味为中心【…】，探索女性的壮举和差异。"
L,"A recent play takes the lingering fragrance of his deeds as its central theme as it explores the feats of women and the arts.","最近的一部戏剧以他事迹中挥之不去的芬芳为中心主题，探索女性和艺术的壮举。","最近的一部戏剧以他事迹中挥之不去的芬芳为中心主题，探索「女性和艺术的壮举」。"
W,"We have captured a piece of history by telling the story of our lives during such an unusual time, and that gives this book meaning.","我们通过讲述这样一个不寻常时期的生活故事来捕捉一段历史，这赋予了这本书意义。","我们通过讲述这样一个不寻常时期的生活故事来「捕捉【记录】」一段历史，这赋予了这本书意义。"
W,"We have captured a piece of history by telling the story of our ancestors during such an unusual time, and that gives this book meaning.","我们通过讲述我们祖先在这样一个不寻常的时期的故事来捕捉一段历史，这赋予了这本书意义。",""
L; W,"Prolific and prolific, he was known and loved for his hangdog expression, lugubrious personality and the often testy demeanour he gave to his characters.","他多产多产，以其吊死的表情、好色的个性和他赋予角色的经常暴躁的举止而闻名和喜爱。","他多产多产，以其「吊死」的表情、「好色」的个性和他赋予角色的经常暴躁的举止而闻名和【被】喜爱。"
L; W,"Prolific and prolific, he was known and loved for his hangdog expression, lugubrious style and the often testy demeanour he gave to his characters.","他多产多产，以其吊死的表情、华丽的风格和他赋予角色的经常暴躁的举止而闻名和喜爱。",""
L; W,"Prolific and prolific, he was known and loved for his hangdog expression, lugubrious personality and the sometimes testy demeanour he gave to his characters.","他多产多产，以其吊死的表情、活泼的个性和有时给角色的暴躁举止而闻名和喜爱。",""
L; W,"Prolific and prolific, he was known and loved for his hangdog expression, lugubrious personality and the often testy demeanour he gave to his colleagues.","他多产多产，以其吊死的表情、好色的个性和对同事经常暴躁的举止而闻名和喜爱。",""
L; W,"Prolific and prolific, he was known and loved for his hangdog expression, lugubrious personality and the often testy demeanour he gave to his subjects.","他多产多产，以其吊死的表情、活泼的个性和对臣民的经常暴躁的举止而闻名和喜爱。",""
L; W,"Prolific and prolific, he was known and loved for his hangdog expression, lugubrious personality and the often testy demeanour he gave to his works.","他多产多产，以其吊死的表情、好色的个性和对作品的经常暴躁的举止而闻名和喜爱。",""
L; W,"Prolific and prolific, he was known and loved for his hangdog expression, lugubrious personality and the often testy demeanour he gave to his contemporaries.","他多产多产，以其吊死的表情、好色的个性和他给同时代人的经常暴躁的举止而闻名和喜爱。",""
W,"At some point that month, during my last episode of going RV of the day, I knew I wouldd fallen too deep.","在那个月的某个时候，在我当天最后一次去房车时，我知道我会跌得太深。","在那个月的某个时候，在我当天「最后一次去房车时【在我当天最后一集的房车旅行期间】」，我知道我会跌得太深。"
U; W,"At some point that month, during my usual episode of going RV of the day, I knew I wouldd fallen too deep.","在那个月的某个时候，在我通常的房车期间，我知道我会跌得太深。","在那个月的某个时候，在我【…】「通常的房车」期间，我知道我会跌得太深。"
W,"At some point that month, during my typical episode of going RV of the day, I knew I wouldd fallen too deep.","在那个月的某个时候，在我当天去房车的典型情节中，我知道我会跌得太深了。","在那个月的某个时候，在我当天「去房车」的典型情节中，我知道我会跌得太深了。"
W,"At some point that month, during my last night of going RV of the day, I knew I wouldd fallen too deep.","在那个月的某个时候，在我白天去房车的最后一晚，我知道我会跌得太深。","在那个月的某个时候，在我「白天」「去房车」的最后一晚，我知道我会跌得太深。"
W,"At some point that month, during my last weekend of going RV of the day, I knew I wouldd fallen too deep.","在那个月的某个时候，在我当天去房车的最后一个周末，我知道我会跌得太深。",""
U; W,"At some point that month, during my last month of going RV of the day, I knew I wouldd fallen too deep.","在那个月的某个时候，在我去房车的最后一个月，我知道我会跌得太深。","在那个月的某个时候，在我【当天】「去房车」的最后一个月，我知道我会跌得太深。"
W,"At some point that month, during my last episode of going RV of the year, I knew I wouldd fallen too deep.","在那个月的某个时候，在我今年的最后一集房车中，我知道我会跌得太深了。","在那个月的某个时候，在我今年的最后一集「房车中」，我知道我会跌得太深了。"
W,"At some point that month, during my last episode of going RV of the month, I knew I wouldd fallen too deep.","在那个月的某个时候，在我本月最后一集的房车中，我知道我会跌得太深了。",""
L,"Illustrations for the reading materials, such as books and magazines, help readers of many ages better understand the content.","阅读材料的插图，如书籍和杂志，可以帮助许多年龄段的读者更好地理解内容。","阅读材料【，如书籍和杂志】的插图「，如书籍和杂志」，可以帮助许多年龄段的读者更好地理解内容。"
L,"Illustrations for the reading materials, such as books and magazines, help readers of many kinds better understand the content.","阅读材料的插图，如书籍和杂志，可以帮助多种读者更好地理解内容。",""
N,"TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok利用这一趋势，根据原始视频及其仿冒品制作了电视广告，该广告在美国职业棒球大联盟季后赛期间播出。","「TikTok」利用这一趋势，根据原始视频及其仿冒品制作了电视广告，该广告在美国职业棒球大联盟季后赛期间播出。"
N,"TikTok has capitalized on the trend by producing a television commercial from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok利用这一趋势，根据原始视频及其仿冒品制作了电视广告，在美国职业棒球大联盟季后赛期间播出。",""
N,"TikTok has capitalized on the trend by producing a TV program from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok利用这一趋势，根据原始视频及其仿冒品制作电视节目，在美国职业棒球大联盟季后赛期间播出。",""
N,"TikTok has capitalized on the trend by producing a TV adaptation from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok 利用这一趋势，根据原始视频及其仿冒品制作了电视改编版，在美国职业棒球大联盟季后赛期间播出。",""
N,"TikTok has capitalized on the trend by producing a TV broadcast from the original video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok利用这一趋势，从原始视频及其仿冒品中制作电视广播，在美国职业棒球大联盟季后赛期间播出。",""
N,"TikTok has capitalized on the trend by producing a TV commercial from the official video and its knockoffs, which aired during Major League Baseball playoffs.","TikTok利用这一趋势，根据官方视频及其仿冒品制作电视广告，在美国职业棒球大联盟季后赛期间播出。",""
N,"TikTok has capitalized on the trend by producing a TV commercial from the original show and its knockoffs, which aired during Major League Baseball playoffs.","TikTok 利用这一趋势，从原始节目及其仿冒品中制作电视广告，在美国职业棒球大联盟季后赛期间播出。",""
N,"TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs, which aired during Major League Soccer playoffs.","TikTok利用这一趋势，根据原始视频及其仿冒品制作电视广告，在美国职业足球大联盟季后赛期间播出。",""
N,"TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball games.","TikTok利用这一趋势，根据原始视频及其仿冒品制作电视广告，在美国职业棒球大联盟比赛期间播出。",""
N,"TikTok has capitalized on the trend by producing a TV commercial from the original video and its knockoffs, which aired during Major League Baseball seasons.","TikTok利用这一趋势，根据原始视频及其仿冒品制作电视广告，在美国职业棒球大联盟赛季播出。","「TikTok」利用这一趋势，根据原始视频及其仿冒品制作电视广告，在美国职业棒球大联盟赛季播出。"
U,"China Time Corporate released a White Book of 2020 Chinese Online Literature Going Global during the First Shanghai International Online Literature Week.","《时代周》发布《2020中国网络文学走出去》白皮书。","《时代周》【…】发布《2020中国网络文学走出去》白皮书。"
U,"China Literature Corporate released a White Book of 2020 Chinese Online Literature Going Global during the First Annual International Online Literature Week.","阅文集团在首届国际网络文学周期间发布了《2020中国网络文学走出去》白皮书。","阅文集团在首届国际【年度】网络文学周期间发布了《2020中国网络文学走出去》白皮书。"
W,"Now we think that's because she quit to pursue a relationship with Moss, a former professional football player who broke her heart from the start.","现在我们认为这是因为她辞职是为了追求与莫斯的关系，莫斯是一名前职业足球运动员，从一开始就伤透了她的心。","现在我们认为这是因为她「辞职是为了」【放弃】追求与莫斯的关系，莫斯是一名前职业足球运动员，从一开始就伤透了她的心。"
W,"Now we think that's because she quit to pursue a relationship with Moss, a former professional football player who broke her heart from the inside.","现在我们认为这是因为她辞职是为了追求与莫斯的关系，莫斯是一名前职业足球运动员，从内心伤透了她的心。",""
U,"For this reason sculptor Wu Weishan has centered his work around depicting prominent figures in Chinese history, especially the military, for several centuries.","出于这个原因，雕塑家吴玮山几个世纪以来一直围绕着描绘中国历史上的杰出人物，尤其是军队。","出于这个原因，雕塑家吴玮山几个世纪以来【的工作】一直围绕着描绘中国历史上的杰出人物，尤其是军队。"
U,"For this reason sculptor Wu Weishan has centered his work around depicting prominent figures in Chinese history, especially the Chinese, for several centuries.","出于这个原因，雕塑家吴维山几个世纪以来一直以描绘中国历史上的杰出人物，尤其是中国人为中心。","出于这个原因，雕塑家吴维山几个世纪以来【…】一直以描绘中国历史上的杰出人物，尤其是中国人为中心。"
O,"New residences with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新住宅从地面拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸至远处，充满生机的农田随着大型机械的活动而嗡嗡作响。","具有地方特色的新住宅「从地面」拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸至远处，充满生机的农田随着大型机械的活动而嗡嗡作响。"
L,"New villages with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新村庄拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远，充满生机的农田嗡嗡作响，大型机械活动。","具有地方特色的新村庄拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远，充满生机的农田「嗡嗡作响，大型机械活动」。"
O,"New cities with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新城市从地面拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远，充满生机的农田随着大型机械的活动而嗡嗡作响。","具有地方特色的新城市「从地面」拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远，充满生机的农田随着大型机械的活动而嗡嗡作响。"
O,"New residences with unique features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","特色鲜明的新住宅从地面拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远，充满生机的农田随着大型机械的活动而嗡嗡作响。",""
O,"New residences with local features rise from the ground, historic towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有当地特色的新住宅从地面拔地而起，历史悠久的城镇屹立不倒，平坦而宽阔的道路延伸得很远，充满生机的农田随着大型机械的活动而嗡嗡作响。","具有当地特色的新住宅「从地面」拔地而起，历史悠久的城镇屹立不倒，平坦而宽阔的道路延伸得很远，充满生机的农田随着大型机械的活动而嗡嗡作响。"
O; W,"New residences with local features rise from the ground, modern factories stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有当地特色的新住宅从地面拔地而起，现代化的工厂高大上屹立，平坦宽阔的道路延伸远处，充满生机的农田随着大型机械的活动而嗡嗡作响。","具有当地特色的新住宅「从地面」拔地而起，现代化的工厂「高大上屹立」，平坦宽阔的道路延伸远处，充满生机的农田随着大型机械的活动而嗡嗡作响。"
O,"New residences with local features rise from the ground, modern towns stand tall, long and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有当地特色的新住宅从地面拔地而起，现代城镇屹立不倒，长而宽的道路延伸得很远，充满生机的农田随着大型机械的活动而嗡嗡作响。","具有当地特色的新住宅「从地面」拔地而起，现代城镇屹立不倒，长而宽的道路延伸得很远，充满生机的农田随着大型机械的活动而嗡嗡作响。"
L; O; U,"New residences with local features rise from the ground, modern towns stand tall, wide and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新住宅从地面拔地而起，现代城镇屹立不倒，宽阔的道路延伸得很远，充满生机的农田嗡嗡作响，大型机械活动。","具有地方特色的新住宅「从地面」拔地而起，现代城镇屹立不倒，宽阔【而宽阔】的道路延伸得很远，充满生机的农田「嗡嗡作响，大型机械活动」。"
L; U,"New residences with local features rise from the ground, modern towns stand tall, broad and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新住宅拔地而起，现代城镇屹立不倒，宽阔的道路延伸得很远，充满生机的农田嗡嗡作响，大型机械活动。","具有地方特色的新住宅拔地而起，现代城镇屹立不倒，【宽广】宽阔的道路延伸得很远，充满生机的农田「嗡嗡作响，大型机械活动」。"
L,"New residences with local features rise from the ground, modern towns stand tall, short and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新住宅从地面拔地而起，现代城镇屹立不倒，短而宽的道路延伸得很远，充满生机的农田嗡嗡作响，大型机械活动。","具有地方特色的新住宅「从地面」拔地而起，现代城镇屹立不倒，短而宽的道路延伸得很远，充满生机的农田「嗡嗡作响，大型机械活动」。"
O,"New residences with local features rise from the ground, modern towns stand tall, deep and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新住宅从地面拔地而起，现代城镇屹立不倒，深而宽的道路延伸得很远，充满生机的农田随着大型机械的活动而嗡嗡作响。",""
L; O,"New residences with local features rise from the ground, modern towns stand tall, small and wide roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新住宅从地面拔地而起，现代城镇屹立不倒，小而宽的道路延伸得很远，充满生机的农田嗡嗡作响，大型机械活动。",""
O,"New residences with local features rise from the ground, modern towns stand tall, flat and old roads stretch far away, farmlands full of life buzz with activity of large machinery.","具有地方特色的新住宅从地面拔地而起，现代城镇屹立不倒，平坦而古老的道路延伸得很远，充满生机的农田随着大型机械的活动而嗡嗡作响。",""
L; O; U,"New residences with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life pulse with activity of large machinery.","具有地方特色的新住宅从地面拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远，农田充满生机，大型机械活动。","具有地方特色的新住宅「从地面」拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远，「农田充满生机，大型机械活动【…】」。"
L; O; U,"New residences with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life boom with activity of large machinery.","具有地方特色的新住宅从地面拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远处，农田充满生机，大型机械活动。",""
O,"New residences with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of agricultural machinery.","具有地方特色的新住宅从地面拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远处，充满生机的农田因农业机械活动而嗡嗡作响。","具有地方特色的新住宅「从地面」拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远处，充满生机的农田因农业机械活动而嗡嗡作响。"
O,"New residences with local features rise from the ground, modern towns stand tall, flat and wide roads stretch far away, farmlands full of life buzz with activity of huge machinery.","具有地方特色的新住宅从地面拔地而起，现代城镇屹立不倒，平坦宽阔的道路延伸远处，充满生机的农田随着巨大的机械活动而嗡嗡作响。",""
N; W,"However, the local government plans to drain the water in the reservoir to help protect the murals and statues, according to Lu Xiushan with the Wuwei Tianti Mountain Grottoes protection research center.","然而，当地政府计划排干水库的水，以帮助保护壁画和雕像，武威天安蒂山石窟保护研究中心的卢秀山说。","然而，当地政府计划排干水库的水，以帮助保护壁画和雕像，【据】武威「天安蒂山【天梯山】」石窟保护研究中心的卢秀山说。"
N; W,"However, the local government plans to drain the water in the cave to help protect the murals and statues, according to Lu Xiushan with the Wuwei Tianti Mountain Grottoes protection research center.","然而，当地政府计划排干洞穴中的水，以帮助保护壁画和雕像，武威天安蒂山窟保护研究中心的卢秀山说。","然而，当地政府计划排干洞穴中的水，以帮助保护壁画和雕像，【…】武威「天安蒂山窟」保护研究中心的卢秀山说。"
N; W,"However, the local government plans to drain the water in the spring to help protect the murals and statues, according to Lu Xiushan with the Wuwei Tianti Mountain Grottoes protection research center.","然而，当地政府计划在春季排干水，以帮助保护壁画和雕像，武威天安蒂山洞保护研究中心的卢秀山说。",""
N; W,"However, the local government plans to drain the water in the valley to help protect the murals and statues, according to Lu Xiushan with the Wuwei Tianti Mountain Grottoes protection research center.","然而，当地政府计划排干山谷中的水，以帮助保护壁画和雕像，武威天安蒂山石窟保护研究中心的卢秀山说。",""
N,"However, the local government plans to drain the water in the gorge to help protect the murals and statues, according to Lu Xiushan with the Wuwei Tianti Mountain Grottoes protection research center.","然而，当地政府计划排干峡谷中的水，以帮助保护壁画和雕像，据武威天安蒂山石窟保护研究中心的陆秀山说。",""
